Year,Géographie,GeoCode,Type de famille économique,Value
2017,"Calgary, Alberta",,Familles économiques et personnes hors famille économique,78500.0
2018,"Calgary, Alberta",,Familles économiques et personnes hors famille économique,77300.0
2019,"Calgary, Alberta",,Familles économiques et personnes hors famille économique,77400.0
2020,"Calgary, Alberta",,Familles économiques et personnes hors famille économique,75800.0
2015,"Calgary, Alberta",,Familles économiques,106000.0
2016,"Calgary, Alberta",,Familles économiques,96800.0
2017,"Calgary, Alberta",,Familles économiques,105700.0
2018,"Calgary, Alberta",,Familles économiques,105100.0
2019,"Calgary, Alberta",,Familles économiques,109200.0
2020,"Calgary, Alberta",,Familles économiques,107400.0
2015,"Calgary, Alberta",,Familles de personnes âgées,79900.0
2016,"Calgary, Alberta",,Familles de personnes âgées,82800.0
2017,"Calgary, Alberta",,Familles de personnes âgées,86800.0
2018,"Calgary, Alberta",,Familles de personnes âgées,77600.0
2019,"Calgary, Alberta",,Familles de personnes âgées,68100.0
2020,"Calgary, Alberta",,Familles de personnes âgées,76400.0
2015,"Calgary, Alberta",,Couples de personnes âgées,79700.0
2016,"Calgary, Alberta",,Couples de personnes âgées,83300.0
2017,"Calgary, Alberta",,Couples de personnes âgées,75400.0
2018,"Calgary, Alberta",,Couples de personnes âgées,77500.0
2019,"Calgary, Alberta",,Couples de personnes âgées,70300.0
2020,"Calgary, Alberta",,Couples de personnes âgées,71300.0
2015,"Calgary, Alberta",,Autres familles de personnes âgées,
2016,"Calgary, Alberta",,Autres familles de personnes âgées,
2017,"Calgary, Alberta",,Autres familles de personnes âgées,
2018,"Calgary, Alberta",,Autres familles de personnes âgées,
2019,"Calgary, Alberta",,Autres familles de personnes âgées,
2020,"Calgary, Alberta",,Autres familles de personnes âgées,
2015,"Calgary, Alberta",,Familles de personnes non âgées,108200.0
2016,"Calgary, Alberta",,Familles de personnes non âgées,97700.0
2017,"Calgary, Alberta",,Familles de personnes non âgées,107900.0
2018,"Calgary, Alberta",,Familles de personnes non âgées,109600.0
2019,"Calgary, Alberta",,Familles de personnes non âgées,114800.0
2020,"Calgary, Alberta",,Familles de personnes non âgées,112200.0
2015,"Calgary, Alberta",,Couples,116900.0
2016,"Calgary, Alberta",,Couples,80700.0
2017,"Calgary, Alberta",,Couples,105700.0
2018,"Calgary, Alberta",,Couples,97400.0
2019,"Calgary, Alberta",,Couples,97900.0
2020,"Calgary, Alberta",,Couples,95100.0
2015,"Calgary, Alberta",,Couples avec des enfants,117800.0
2016,"Calgary, Alberta",,Couples avec des enfants,99300.0
2017,"Calgary, Alberta",,Couples avec des enfants,107900.0
2018,"Calgary, Alberta",,Couples avec des enfants,115700.0
2019,"Calgary, Alberta",,Couples avec des enfants,121400.0
2020,"Calgary, Alberta",,Couples avec des enfants,120400.0
2015,"Calgary, Alberta",,Couples avec d'autres personnes apparentées,142000.0
2016,"Calgary, Alberta",,Couples avec d'autres personnes apparentées,156300.0
2017,"Calgary, Alberta",,Couples avec d'autres personnes apparentées,143500.0
2018,"Calgary, Alberta",,Couples avec d'autres personnes apparentées,132700.0
2019,"Calgary, Alberta",,Couples avec d'autres personnes apparentées,157100.0
2020,"Calgary, Alberta",,Couples avec d'autres personnes apparentées,147000.0
2015,"Calgary, Alberta",,Familles monoparentales,70500.0
2016,"Calgary, Alberta",,Familles monoparentales,74300.0
2017,"Calgary, Alberta",,Familles monoparentales,63600.0
2018,"Calgary, Alberta",,Familles monoparentales,97200.0
2019,"Calgary, Alberta",,Familles monoparentales,73900.0
2020,"Calgary, Alberta",,Familles monoparentales,85100.0
2015,"Calgary, Alberta",,Familles monoparentales ayant un homme à leur tête,
2016,"Calgary, Alberta",,Familles monoparentales ayant un homme à leur tête,
2017,"Calgary, Alberta",,Familles monoparentales ayant un homme à leur tête,
2018,"Calgary, Alberta",,Familles monoparentales ayant un homme à leur tête,
2019,"Calgary, Alberta",,Familles monoparentales ayant un homme à leur tête,
2020,"Calgary, Alberta",,Familles monoparentales ayant un homme à leur tête,
2015,"Calgary, Alberta",,Familles monoparentales ayant une femme à leur tête,70500.0
2016,"Calgary, Alberta",,Familles monoparentales ayant une femme à leur tête,
2017,"Calgary, Alberta",,Familles monoparentales ayant une femme à leur tête,55500.0
2018,"Calgary, Alberta",,Familles monoparentales ayant une femme à leur tête,97200.0
2019,"Calgary, Alberta",,Familles monoparentales ayant une femme à leur tête,69300.0
2020,"Calgary, Alberta",,Familles monoparentales ayant une femme à leur tête,65100.0
2015,"Calgary, Alberta",,Autres familles de personnes non âgées,72600.0
2016,"Calgary, Alberta",,Autres familles de personnes non âgées,106200.0
2017,"Calgary, Alberta",,Autres familles de personnes non âgées,91900.0
2018,"Calgary, Alberta",,Autres familles de personnes non âgées,93000.0
2019,"Calgary, Alberta",,Autres familles de personnes non âgées,87500.0
2020,"Calgary, Alberta",,Autres familles de personnes non âgées,78500.0
2015,"Calgary, Alberta",,Personnes hors famille économique,41700.0
2016,"Calgary, Alberta",,Personnes hors famille économique,39100.0
2017,"Calgary, Alberta",,Personnes hors famille économique,42000.0
2018,"Calgary, Alberta",,Personnes hors famille économique,39300.0
2019,"Calgary, Alberta",,Personnes hors famille économique,41400.0
2020,"Calgary, Alberta",,Personnes hors famille économique,37800.0
2015,"Calgary, Alberta",,Personnes âgées hors famille économique,35600.0
2016,"Calgary, Alberta",,Personnes âgées hors famille économique,26900.0
2017,"Calgary, Alberta",,Personnes âgées hors famille économique,33000.0
2018,"Calgary, Alberta",,Personnes âgées hors famille économique,37700.0
2019,"Calgary, Alberta",,Personnes âgées hors famille économique,31900.0
2020,"Calgary, Alberta",,Personnes âgées hors famille économique,32900.0
2015,"Calgary, Alberta",,Hommes âgés hors famille économique,
2016,"Calgary, Alberta",,Hommes âgés hors famille économique,
2017,"Calgary, Alberta",,Hommes âgés hors famille économique,
2018,"Calgary, Alberta",,Hommes âgés hors famille économique,40700.0
2019,"Calgary, Alberta",,Hommes âgés hors famille économique,
2020,"Calgary, Alberta",,Hommes âgés hors famille économique,37400.0
2015,"Calgary, Alberta",,Femmes âgées hors famille économique,31000.0
2016,"Calgary, Alberta",,Femmes âgées hors famille économique,31300.0
2017,"Calgary, Alberta",,Femmes âgées hors famille économique,33100.0
2018,"Calgary, Alberta",,Femmes âgées hors famille économique,37700.0
2019,"Calgary, Alberta",,Femmes âgées hors famille économique,32000.0
2020,"Calgary, Alberta",,Femmes âgées hors famille économique,31600.0
2015,"Calgary, Alberta",,Personnes non âgées hors famille économique,42600.0
2016,"Calgary, Alberta",,Personnes non âgées hors famille économique,46600.0
2017,"Calgary, Alberta",,Personnes non âgées hors famille économique,44300.0
2018,"Calgary, Alberta",,Personnes non âgées hors famille économique,39300.0
2019,"Calgary, Alberta",,Personnes non âgées hors famille économique,46800.0
2020,"Calgary, Alberta",,Personnes non âgées hors famille économique,38700.0
2015,"Calgary, Alberta",,Hommes non âgés hors famille économique,47000.0
2016,"Calgary, Alberta",,Hommes non âgés hors famille économique,47500.0
2017,"Calgary, Alberta",,Hommes non âgés hors famille économique,44300.0
2018,"Calgary, Alberta",,Hommes non âgés hors famille économique,41000.0
2019,"Calgary, Alberta",,Hommes non âgés hors famille économique,48900.0
2020,"Calgary, Alberta",,Hommes non âgés hors famille économique,43200.0
2015,"Calgary, Alberta",,Femmes non âgées hors famille économique,37600.0
2016,"Calgary, Alberta",,Femmes non âgées hors famille économique,41700.0
2017,"Calgary, Alberta",,Femmes non âgées hors famille économique,43100.0
2018,"Calgary, Alberta",,Femmes non âgées hors famille économique,36200.0
2019,"Calgary, Alberta",,Femmes non âgées hors famille économique,41400.0
2020,"Calgary, Alberta",,Femmes non âgées hors famille économique,38500.0
2015,"Edmonton, Alberta",,Familles économiques et personnes hors famille économique,82500.0
2016,"Edmonton, Alberta",,Familles économiques et personnes hors famille économique,88700.0
2017,"Edmonton, Alberta",,Familles économiques et personnes hors famille économique,74100.0
2018,"Edmonton, Alberta",,Familles économiques et personnes hors famille économique,78900.0
2019,"Edmonton, Alberta",,Familles économiques et personnes hors famille économique,76200.0
2020,"Edmonton, Alberta",,Familles économiques et personnes hors famille économique,83500.0
2015,"Edmonton, Alberta",,Familles économiques,108900.0
2016,"Edmonton, Alberta",,Familles économiques,111200.0
2017,"Edmonton, Alberta",,Familles économiques,110800.0
2018,"Edmonton, Alberta",,Familles économiques,109300.0
2019,"Edmonton, Alberta",,Familles économiques,101800.0
2020,"Edmonton, Alberta",,Familles économiques,106900.0
2015,"Edmonton, Alberta",,Familles de personnes âgées,77500.0
2016,"Edmonton, Alberta",,Familles de personnes âgées,80600.0
2017,"Edmonton, Alberta",,Familles de personnes âgées,80500.0
2018,"Edmonton, Alberta",,Familles de personnes âgées,78700.0
2019,"Edmonton, Alberta",,Familles de personnes âgées,76200.0
2020,"Edmonton, Alberta",,Familles de personnes âgées,86700.0
2015,"Edmonton, Alberta",,Couples de personnes âgées,75100.0
2016,"Edmonton, Alberta",,Couples de personnes âgées,75300.0
2017,"Edmonton, Alberta",,Couples de personnes âgées,71700.0
2018,"Edmonton, Alberta",,Couples de personnes âgées,74700.0
2019,"Edmonton, Alberta",,Couples de personnes âgées,73800.0
2020,"Edmonton, Alberta",,Couples de personnes âgées,83900.0
2015,"Edmonton, Alberta",,Autres familles de personnes âgées,
2016,"Edmonton, Alberta",,Autres familles de personnes âgées,
2017,"Edmonton, Alberta",,Autres familles de personnes âgées,89900.0
2018,"Edmonton, Alberta",,Autres familles de personnes âgées,83700.0
2019,"Edmonton, Alberta",,Autres familles de personnes âgées,
2020,"Edmonton, Alberta",,Autres familles de personnes âgées,91300.0
2015,"Edmonton, Alberta",,Familles de personnes non âgées,112600.0
2016,"Edmonton, Alberta",,Familles de personnes non âgées,116300.0
2017,"Edmonton, Alberta",,Familles de personnes non âgées,116100.0
2018,"Edmonton, Alberta",,Familles de personnes non âgées,114500.0
2019,"Edmonton, Alberta",,Familles de personnes non âgées,114200.0
2020,"Edmonton, Alberta",,Familles de personnes non âgées,111800.0
2015,"Edmonton, Alberta",,Couples,108000.0
2016,"Edmonton, Alberta",,Couples,97900.0
2017,"Edmonton, Alberta",,Couples,97100.0
2018,"Edmonton, Alberta",,Couples,106100.0
2019,"Edmonton, Alberta",,Couples,98500.0
2020,"Edmonton, Alberta",,Couples,101300.0
2015,"Edmonton, Alberta",,Couples avec des enfants,110000.0
2016,"Edmonton, Alberta",,Couples avec des enfants,122700.0
2017,"Edmonton, Alberta",,Couples avec des enfants,121600.0
2018,"Edmonton, Alberta",,Couples avec des enfants,123800.0
2019,"Edmonton, Alberta",,Couples avec des enfants,121500.0
2020,"Edmonton, Alberta",,Couples avec des enfants,116000.0
2015,"Edmonton, Alberta",,Couples avec d'autres personnes apparentées,170400.0
2016,"Edmonton, Alberta",,Couples avec d'autres personnes apparentées,151600.0
2017,"Edmonton, Alberta",,Couples avec d'autres personnes apparentées,157200.0
2018,"Edmonton, Alberta",,Couples avec d'autres personnes apparentées,133400.0
2019,"Edmonton, Alberta",,Couples avec d'autres personnes apparentées,155700.0
2020,"Edmonton, Alberta",,Couples avec d'autres personnes apparentées,160000.0
2015,"Edmonton, Alberta",,Familles monoparentales,49500.0
2016,"Edmonton, Alberta",,Familles monoparentales,75400.0
2017,"Edmonton, Alberta",,Familles monoparentales,62400.0
2018,"Edmonton, Alberta",,Familles monoparentales,64900.0
2019,"Edmonton, Alberta",,Familles monoparentales,64800.0
2020,"Edmonton, Alberta",,Familles monoparentales,81500.0
2015,"Edmonton, Alberta",,Familles monoparentales ayant un homme à leur tête,
2016,"Edmonton, Alberta",,Familles monoparentales ayant un homme à leur tête,
2017,"Edmonton, Alberta",,Familles monoparentales ayant un homme à leur tête,
2018,"Edmonton, Alberta",,Familles monoparentales ayant un homme à leur tête,
2019,"Edmonton, Alberta",,Familles monoparentales ayant un homme à leur tête,
2020,"Edmonton, Alberta",,Familles monoparentales ayant un homme à leur tête,
2015,"Edmonton, Alberta",,Familles monoparentales ayant une femme à leur tête,
2016,"Edmonton, Alberta",,Familles monoparentales ayant une femme à leur tête,77200.0
2017,"Edmonton, Alberta",,Familles monoparentales ayant une femme à leur tête,53200.0
2018,"Edmonton, Alberta",,Familles monoparentales ayant une femme à leur tête,63300.0
2019,"Edmonton, Alberta",,Familles monoparentales ayant une femme à leur tête,50400.0
2020,"Edmonton, Alberta",,Familles monoparentales ayant une femme à leur tête,74100.0
2015,"Edmonton, Alberta",,Autres familles de personnes non âgées,104800.0
2016,"Edmonton, Alberta",,Autres familles de personnes non âgées,109300.0
2017,"Edmonton, Alberta",,Autres familles de personnes non âgées,112000.0
2018,"Edmonton, Alberta",,Autres familles de personnes non âgées,103700.0
2019,"Edmonton, Alberta",,Autres familles de personnes non âgées,74900.0
2020,"Edmonton, Alberta",,Autres familles de personnes non âgées,91200.0
2015,"Edmonton, Alberta",,Personnes hors famille économique,43100.0
2016,"Edmonton, Alberta",,Personnes hors famille économique,40700.0
2017,"Edmonton, Alberta",,Personnes hors famille économique,37300.0
2018,"Edmonton, Alberta",,Personnes hors famille économique,37400.0
2019,"Edmonton, Alberta",,Personnes hors famille économique,37000.0
2020,"Edmonton, Alberta",,Personnes hors famille économique,39700.0
2015,"Edmonton, Alberta",,Personnes âgées hors famille économique,37800.0
2016,"Edmonton, Alberta",,Personnes âgées hors famille économique,31600.0
2017,"Edmonton, Alberta",,Personnes âgées hors famille économique,37500.0
2018,"Edmonton, Alberta",,Personnes âgées hors famille économique,31400.0
2019,"Edmonton, Alberta",,Personnes âgées hors famille économique,37300.0
2020,"Edmonton, Alberta",,Personnes âgées hors famille économique,32400.0
2015,"Edmonton, Alberta",,Hommes âgés hors famille économique,
2016,"Edmonton, Alberta",,Hommes âgés hors famille économique,
2017,"Edmonton, Alberta",,Hommes âgés hors famille économique,43900.0
2018,"Edmonton, Alberta",,Hommes âgés hors famille économique,38600.0
2019,"Edmonton, Alberta",,Hommes âgés hors famille économique,
2020,"Edmonton, Alberta",,Hommes âgés hors famille économique,32700.0
2015,"Edmonton, Alberta",,Femmes âgées hors famille économique,37100.0
2016,"Edmonton, Alberta",,Femmes âgées hors famille économique,31700.0
2017,"Edmonton, Alberta",,Femmes âgées hors famille économique,36200.0
2018,"Edmonton, Alberta",,Femmes âgées hors famille économique,29000.0
2019,"Edmonton, Alberta",,Femmes âgées hors famille économique,38300.0
2020,"Edmonton, Alberta",,Femmes âgées hors famille économique,30700.0
2015,"Edmonton, Alberta",,Personnes non âgées hors famille économique,45700.0
2016,"Edmonton, Alberta",,Personnes non âgées hors famille économique,43400.0
2017,"Edmonton, Alberta",,Personnes non âgées hors famille économique,37200.0
2018,"Edmonton, Alberta",,Personnes non âgées hors famille économique,38700.0
2019,"Edmonton, Alberta",,Personnes non âgées hors famille économique,36600.0
2020,"Edmonton, Alberta",,Personnes non âgées hors famille économique,41000.0
2015,"Edmonton, Alberta",,Hommes non âgés hors famille économique,47200.0
2016,"Edmonton, Alberta",,Hommes non âgés hors famille économique,46700.0
2017,"Edmonton, Alberta",,Hommes non âgés hors famille économique,43200.0
2018,"Edmonton, Alberta",,Hommes non âgés hors famille économique,40300.0
2019,"Edmonton, Alberta",,Hommes non âgés hors famille économique,36600.0
2020,"Edmonton, Alberta",,Hommes non âgés hors famille économique,42000.0
2015,"Edmonton, Alberta",,Femmes non âgées hors famille économique,41500.0
2016,"Edmonton, Alberta",,Femmes non âgées hors famille économique,40600.0
2017,"Edmonton, Alberta",,Femmes non âgées hors famille économique,34700.0
2018,"Edmonton, Alberta",,Femmes non âgées hors famille économique,37200.0
2019,"Edmonton, Alberta",,Femmes non âgées hors famille économique,36600.0
2020,"Edmonton, Alberta",,Femmes non âgées hors famille économique,39700.0
2015,"Vancouver, Colombie-Britannique",,Familles économiques et personnes hors famille économique,64100.0
2016,"Vancouver, Colombie-Britannique",,Familles économiques et personnes hors famille économique,68100.0
2017,"Vancouver, Colombie-Britannique",,Familles économiques et personnes hors famille économique,67100.0
2018,"Vancouver, Colombie-Britannique",,Familles économiques et personnes hors famille économique,63500.0
2019,"Vancouver, Colombie-Britannique",,Familles économiques et personnes hors famille économique,68000.0
2020,"Vancouver, Colombie-Britannique",,Familles économiques et personnes hors famille économique,69600.0
2015,"Vancouver, Colombie-Britannique",,Familles économiques,96500.0
2016,"Vancouver, Colombie-Britannique",,Familles économiques,91400.0
2017,"Vancouver, Colombie-Britannique",,Familles économiques,91900.0
2018,"Vancouver, Colombie-Britannique",,Familles économiques,96100.0
2019,"Vancouver, Colombie-Britannique",,Familles économiques,94400.0
2020,"Vancouver, Colombie-Britannique",,Familles économiques,100300.0
2015,"Vancouver, Colombie-Britannique",,Familles de personnes âgées,68400.0
2016,"Vancouver, Colombie-Britannique",,Familles de personnes âgées,78400.0
2017,"Vancouver, Colombie-Britannique",,Familles de personnes âgées,73200.0
2018,"Vancouver, Colombie-Britannique",,Familles de personnes âgées,72800.0
2019,"Vancouver, Colombie-Britannique",,Familles de personnes âgées,69900.0
2020,"Vancouver, Colombie-Britannique",,Familles de personnes âgées,77700.0
2015,"Vancouver, Colombie-Britannique",,Couples de personnes âgées,69500.0
2016,"Vancouver, Colombie-Britannique",,Couples de personnes âgées,80200.0
2017,"Vancouver, Colombie-Britannique",,Couples de personnes âgées,76300.0
2018,"Vancouver, Colombie-Britannique",,Couples de personnes âgées,70100.0
2019,"Vancouver, Colombie-Britannique",,Couples de personnes âgées,70000.0
2020,"Vancouver, Colombie-Britannique",,Couples de personnes âgées,71600.0
2015,"Vancouver, Colombie-Britannique",,Autres familles de personnes âgées,
2016,"Vancouver, Colombie-Britannique",,Autres familles de personnes âgées,
2017,"Vancouver, Colombie-Britannique",,Autres familles de personnes âgées,66900.0
2018,"Vancouver, Colombie-Britannique",,Autres familles de personnes âgées,94500.0
2019,"Vancouver, Colombie-Britannique",,Autres familles de personnes âgées,65500.0
2020,"Vancouver, Colombie-Britannique",,Autres familles de personnes âgées,103100.0
2015,"Vancouver, Colombie-Britannique",,Familles de personnes non âgées,100900.0
2016,"Vancouver, Colombie-Britannique",,Familles de personnes non âgées,95200.0
2017,"Vancouver, Colombie-Britannique",,Familles de personnes non âgées,97700.0
2018,"Vancouver, Colombie-Britannique",,Familles de personnes non âgées,102200.0
2019,"Vancouver, Colombie-Britannique",,Familles de personnes non âgées,99000.0
2020,"Vancouver, Colombie-Britannique",,Familles de personnes non âgées,105600.0
2015,"Vancouver, Colombie-Britannique",,Couples,97400.0
2016,"Vancouver, Colombie-Britannique",,Couples,85000.0
2017,"Vancouver, Colombie-Britannique",,Couples,88700.0
2018,"Vancouver, Colombie-Britannique",,Couples,89800.0
2019,"Vancouver, Colombie-Britannique",,Couples,90500.0
2020,"Vancouver, Colombie-Britannique",,Couples,83100.0
2015,"Vancouver, Colombie-Britannique",,Couples avec des enfants,110800.0
2016,"Vancouver, Colombie-Britannique",,Couples avec des enfants,104200.0
2017,"Vancouver, Colombie-Britannique",,Couples avec des enfants,108400.0
2018,"Vancouver, Colombie-Britannique",,Couples avec des enfants,113700.0
2019,"Vancouver, Colombie-Britannique",,Couples avec des enfants,109600.0
2020,"Vancouver, Colombie-Britannique",,Couples avec des enfants,113800.0
2015,"Vancouver, Colombie-Britannique",,Couples avec d'autres personnes apparentées,131200.0
2016,"Vancouver, Colombie-Britannique",,Couples avec d'autres personnes apparentées,129400.0
2017,"Vancouver, Colombie-Britannique",,Couples avec d'autres personnes apparentées,133300.0
2018,"Vancouver, Colombie-Britannique",,Couples avec d'autres personnes apparentées,123800.0
2019,"Vancouver, Colombie-Britannique",,Couples avec d'autres personnes apparentées,137400.0
2020,"Vancouver, Colombie-Britannique",,Couples avec d'autres personnes apparentées,143800.0
2015,"Vancouver, Colombie-Britannique",,Familles monoparentales,68900.0
2016,"Vancouver, Colombie-Britannique",,Familles monoparentales,35200.0
2017,"Vancouver, Colombie-Britannique",,Familles monoparentales,61700.0
2018,"Vancouver, Colombie-Britannique",,Familles monoparentales,72700.0
2019,"Vancouver, Colombie-Britannique",,Familles monoparentales,64500.0
2020,"Vancouver, Colombie-Britannique",,Familles monoparentales,64800.0
2015,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant un homme à leur tête,
2016,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant un homme à leur tête,
2017,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant un homme à leur tête,
2018,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant un homme à leur tête,
2019,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant un homme à leur tête,
2020,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant un homme à leur tête,
2015,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant une femme à leur tête,56900.0
2016,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant une femme à leur tête,35100.0
2017,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant une femme à leur tête,59200.0
2018,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant une femme à leur tête,72700.0
2019,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant une femme à leur tête,67000.0
2020,"Vancouver, Colombie-Britannique",,Familles monoparentales ayant une femme à leur tête,64800.0
2015,"Vancouver, Colombie-Britannique",,Autres familles de personnes non âgées,66400.0
2016,"Vancouver, Colombie-Britannique",,Autres familles de personnes non âgées,77600.0
2017,"Vancouver, Colombie-Britannique",,Autres familles de personnes non âgées,70800.0
2018,"Vancouver, Colombie-Britannique",,Autres familles de personnes non âgées,73700.0
2019,"Vancouver, Colombie-Britannique",,Autres familles de personnes non âgées,90100.0
2020,"Vancouver, Colombie-Britannique",,Autres familles de personnes non âgées,95000.0
2015,"Vancouver, Colombie-Britannique",,Personnes hors famille économique,26800.0
2016,"Vancouver, Colombie-Britannique",,Personnes hors famille économique,34400.0
2017,"Vancouver, Colombie-Britannique",,Personnes hors famille économique,31400.0
2018,"Vancouver, Colombie-Britannique",,Personnes hors famille économique,35300.0
2019,"Vancouver, Colombie-Britannique",,Personnes hors famille économique,32400.0
2020,"Vancouver, Colombie-Britannique",,Personnes hors famille économique,38100.0
2015,"Vancouver, Colombie-Britannique",,Personnes âgées hors famille économique,26100.0
2016,"Vancouver, Colombie-Britannique",,Personnes âgées hors famille économique,29500.0
2017,"Vancouver, Colombie-Britannique",,Personnes âgées hors famille économique,31600.0
2018,"Vancouver, Colombie-Britannique",,Personnes âgées hors famille économique,35800.0
2019,"Vancouver, Colombie-Britannique",,Personnes âgées hors famille économique,36900.0
2020,"Vancouver, Colombie-Britannique",,Personnes âgées hors famille économique,38400.0
2015,"Vancouver, Colombie-Britannique",,Hommes âgés hors famille économique,22400.0
2016,"Vancouver, Colombie-Britannique",,Hommes âgés hors famille économique,41400.0
2017,"Vancouver, Colombie-Britannique",,Hommes âgés hors famille économique,49200.0
2018,"Vancouver, Colombie-Britannique",,Hommes âgés hors famille économique,35300.0
2019,"Vancouver, Colombie-Britannique",,Hommes âgés hors famille économique,45900.0
2020,"Vancouver, Colombie-Britannique",,Hommes âgés hors famille économique,50800.0
2015,"Vancouver, Colombie-Britannique",,Femmes âgées hors famille économique,26900.0
2016,"Vancouver, Colombie-Britannique",,Femmes âgées hors famille économique,27000.0
2017,"Vancouver, Colombie-Britannique",,Femmes âgées hors famille économique,28800.0
2018,"Vancouver, Colombie-Britannique",,Femmes âgées hors famille économique,36400.0
2019,"Vancouver, Colombie-Britannique",,Femmes âgées hors famille économique,29600.0
2020,"Vancouver, Colombie-Britannique",,Femmes âgées hors famille économique,32600.0
2015,"Vancouver, Colombie-Britannique",,Personnes non âgées hors famille économique,27300.0
2016,"Vancouver, Colombie-Britannique",,Personnes non âgées hors famille économique,35300.0
2017,"Vancouver, Colombie-Britannique",,Personnes non âgées hors famille économique,31400.0
2018,"Vancouver, Colombie-Britannique",,Personnes non âgées hors famille économique,35300.0
2019,"Vancouver, Colombie-Britannique",,Personnes non âgées hors famille économique,32000.0
2020,"Vancouver, Colombie-Britannique",,Personnes non âgées hors famille économique,37700.0
2015,"Vancouver, Colombie-Britannique",,Hommes non âgés hors famille économique,28000.0
2016,"Vancouver, Colombie-Britannique",,Hommes non âgés hors famille économique,38700.0
2017,"Vancouver, Colombie-Britannique",,Hommes non âgés hors famille économique,32500.0
2018,"Vancouver, Colombie-Britannique",,Hommes non âgés hors famille économique,36100.0
2019,"Vancouver, Colombie-Britannique",,Hommes non âgés hors famille économique,37800.0
2020,"Vancouver, Colombie-Britannique",,Hommes non âgés hors famille économique,37700.0
2015,"Vancouver, Colombie-Britannique",,Femmes non âgées hors famille économique,27300.0
2016,"Vancouver, Colombie-Britannique",,Femmes non âgées hors famille économique,32900.0
2017,"Vancouver, Colombie-Britannique",,Femmes non âgées hors famille économique,28900.0
2018,"Vancouver, Colombie-Britannique",,Femmes non âgées hors famille économique,34300.0
2019,"Vancouver, Colombie-Britannique",,Femmes non âgées hors famille économique,26300.0
2020,"Vancouver, Colombie-Britannique",,Femmes non âgées hors famille économique,37300.0
2015,Yukon,60,Familles économiques et personnes hors famille économique,
2016,Yukon,60,Familles économiques et personnes hors famille économique,
2017,Yukon,60,Familles économiques et personnes hors famille économique,
2018,Yukon,60,Familles économiques et personnes hors famille économique,
2019,Yukon,60,Familles économiques et personnes hors famille économique,
2020,Yukon,60,Familles économiques et personnes hors famille économique,
2015,Territoires du Nord-Ouest,61,Familles économiques et personnes hors famille économique,
2016,Territoires du Nord-Ouest,61,Familles économiques et personnes hors famille économique,
2017,Territoires du Nord-Ouest,61,Familles économiques et personnes hors famille économique,
2018,Territoires du Nord-Ouest,61,Familles économiques et personnes hors famille économique,
2019,Territoires du Nord-Ouest,61,Familles économiques et personnes hors famille économique,
2020,Territoires du Nord-Ouest,61,Familles économiques et personnes hors famille économique,
2015,Nunavut,62,Familles économiques et personnes hors famille économique,
2016,Nunavut,62,Familles économiques et personnes hors famille économique,
2017,Nunavut,62,Familles économiques et personnes hors famille économique,
2018,Nunavut,62,Familles économiques et personnes hors famille économique,
2019,Nunavut,62,Familles économiques et personnes hors famille économique,
2020,Nunavut,62,Familles économiques et personnes hors famille économique,
