Year,Géographie,Actifs d'infrastructures publiques essentielles,Type de municipalité par taille de population,GeoCode,Value
2018,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2018,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 30 000 et plus",11,
2018,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,11,0.0
2018,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",11,0.0
2018,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",11,
2018,Île-du-Prince-Édouard,Routes,Toutes les municipalités,11,6.82
2018,Île-du-Prince-Édouard,Routes,Toutes les municipalités urbaines,11,37.5
2018,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population moins de 5 000",11,0.0
2018,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2018,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population 30 000 et plus",11,100.0
2018,Île-du-Prince-Édouard,Routes,Toutes les municipalités rurales,11,0.0
2018,Île-du-Prince-Édouard,Routes,"Municipalités rurales, population moins de 5 000",11,0.0
2018,Île-du-Prince-Édouard,Routes,"Municipalités rurales, population 5 000 et plus",11,
2018,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités,11,0.0
2018,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités urbaines,11,
2018,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",11,
2018,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2018,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population 30 000 et plus",11,
2018,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités rurales,11,0.0
2018,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",11,0.0
2018,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",11,
2018,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités,11,
2018,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités urbaines,11,
2018,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",11,
2018,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2018,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population 30 000 et plus",11,
2018,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités rurales,11,
2018,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités rurales, population moins de 5 000",11,
2018,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",11,
2018,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,11,38.37
2018,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,11,28.57
2018,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",11,0.0
2018,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2018,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 30 000 et plus",11,100.0
2018,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,11,38.89
2018,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",11,37.14
2018,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",11,100.0
2018,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités,12,42.86
2018,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités urbaines,12,50.0
2018,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",12,
2018,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",12,66.67
2018,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population 30 000 et plus",12,0.0
2018,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités rurales,12,50.0
2018,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",12,
2018,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",12,50.0
2018,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités,12,58.49
2018,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,12,46.43
2018,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",12,52.38
2018,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",12,33.33
2018,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 30 000 et plus",12,0.0
2018,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,12,72.0
2018,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",12,65.0
2018,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",12,66.67
2018,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités,12,76.36
2018,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,12,58.62
2018,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",12,66.67
2018,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",12,42.86
2018,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 30 000 et plus",12,0.0
2018,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,12,96.15
2018,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",12,100.0
2018,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",12,87.5
2018,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités,12,68.57
2018,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,12,55.17
2018,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",12,66.67
2018,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",12,28.57
2018,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 30 000 et plus",12,0.0
2018,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,12,78.05
2018,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",12,78.57
2018,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",12,76.92
2018,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités,12,42.86
2018,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,12,33.33
2018,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",12,100.0
2018,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",12,0.0
2018,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 30 000 et plus",12,0.0
2018,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,12,47.62
2018,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",12,58.33
2018,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",12,33.33
2018,Nouvelle-Écosse,Routes,Toutes les municipalités,12,64.18
2018,Nouvelle-Écosse,Routes,Toutes les municipalités urbaines,12,55.17
2018,Nouvelle-Écosse,Routes,"Municipalités urbaines, population moins de 5 000",12,57.14
2018,Nouvelle-Écosse,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",12,57.14
2018,Nouvelle-Écosse,Routes,"Municipalités urbaines, population 30 000 et plus",12,0.0
2018,Nouvelle-Écosse,Routes,Toutes les municipalités rurales,12,69.23
2018,Nouvelle-Écosse,Routes,"Municipalités rurales, population moins de 5 000",12,74.07
2018,Nouvelle-Écosse,Routes,"Municipalités rurales, population 5 000 et plus",12,63.64
2018,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités,12,50.0
2018,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités urbaines,12,25.0
2018,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",12,37.5
2018,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",12,14.29
2018,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population 30 000 et plus",12,0.0
2018,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités rurales,12,75.0
2018,Nouvelle-Écosse,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",12,90.91
2018,Nouvelle-Écosse,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",12,40.0
2018,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités,12,
2018,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités urbaines,12,
2018,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",12,
2018,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",12,
2018,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population 30 000 et plus",12,
2018,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités rurales,12,
2018,Nouvelle-Écosse,Logement social et abordable,"Municipalités rurales, population moins de 5 000",12,
2018,Nouvelle-Écosse,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",12,
2018,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,12,50.0
2018,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,12,44.83
2018,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",12,52.38
2018,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",12,28.57
2018,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 30 000 et plus",12,0.0
2018,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,12,53.66
2018,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",12,50.0
2018,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",12,61.54
2018,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités,13,23.81
2018,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités urbaines,13,36.36
2018,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",13,100.0
2018,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",13,20.0
2018,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population 30 000 et plus",13,0.0
2018,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités rurales,13,10.0
2018,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",13,0.0
2018,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",13,100.0
2018,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités,13,64.0
2018,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,13,58.54
2018,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",13,50.0
2018,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",13,78.57
2018,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 30 000 et plus",13,33.33
2018,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,13,66.06
2018,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",13,65.38
2018,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",13,100.0
2018,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités,13,60.75
2018,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,13,72.09
2018,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",13,58.33
2018,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",13,87.5
2018,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 30 000 et plus",13,66.67
2018,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,13,58.82
2018,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",13,57.58
2018,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",13,100.0
2018,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités,13,61.93
2018,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,13,59.52
2018,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",13,50.0
2018,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",13,80.0
2018,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 30 000 et plus",13,33.33
2018,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,13,61.94
2018,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",13,61.33
