Year,Géographie,Groupe d'âge et type de famille,Statistiques,GeoCode,Value
2005,Alberta,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,48,58.2
2005,Alberta,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,48,51.3
2005,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,48,78.8
2005,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,48,65.4
2005,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,48,57.3
2005,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,48,88.9
2005,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,48,79.5
2005,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,48,72.0
2005,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,78.9
2005,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,66.9
2005,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,60.2
2005,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,48,88.6
2005,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,48,75.2
2005,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,48,69.6
2005,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,48,85.0
2005,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,48,71.9
2005,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,48,63.2
2005,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,48,20.2
2005,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,48,18.0
2005,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,48,17.9
2005,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,81.6
2005,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,68.8
2005,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,63.0
2005,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,69.7
2005,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,55.2
2005,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,41.0
2005,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,59,78.9
2005,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,59,66.4
2005,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,59,57.7
2005,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,59,74.8
2005,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,59,59.0
2005,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,59,48.4
2005,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,59,77.6
2005,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,59,65.6
2005,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,59,57.0
2005,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,59,92.0
2005,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,59,81.7
2005,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,59,75.5
2005,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,82.5
2005,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,69.6
2005,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,60.8
2005,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,59,92.6
2005,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,59,84.9
2005,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,59,76.6
2005,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,59,79.3
2005,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,59,64.5
2005,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,59,55.0
2005,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,59,56.8
2005,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,59,39.6
2005,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,59,23.3
2005,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,84.5
2005,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,70.6
2005,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,64.4
2005,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,60.1
2005,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,49.4
2005,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,41.4
2012,Canada,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,,76.6
2012,Canada,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,,57.0
2012,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,,70.1
2012,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,,56.7
2012,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,,47.6
2012,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,,76.7
2012,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,,65.1
2012,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,,56.4
2012,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,,85.1
2012,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,,77.9
2012,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,,72.6
2012,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,77.8
2012,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,66.9
2012,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,58.6
2012,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,,86.9
2012,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,,79.2
2012,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,,71.5
2012,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,,76.3
2012,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,,61.9
2012,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,,52.8
2012,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,,40.7
2012,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,,32.7
2012,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,,24.0
2012,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,80.2
2012,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,71.3
2012,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,64.2
2012,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,70.0
2012,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,56.4
2012,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,47.9
2012,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,10,69.3
2012,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,10,55.4
2012,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,10,48.1
2012,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,10,62.6
2012,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,10,51.0
2012,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,10,47.2
2012,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,10,71.8
2012,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,10,57.2
