Year,Geography,Age group,Gender,GeoCode,Value
2024,Ontario,18 to 24 years,Women+,35,10.0
2024,Ontario,20 to 24 years,Total - Gender,35,13.0
2024,Ontario,20 to 24 years,Men+,35,15.0
2024,Ontario,20 to 24 years,Women+,35,11.0
2024,Ontario,25 to 29 years,Total - Gender,35,16.0
2024,Ontario,25 to 29 years,Men+,35,16.0
2024,Ontario,25 to 29 years,Women+,35,16.0
2024,Manitoba,"Total, 15 to 29 years",Total - Gender,46,10.0
2024,Manitoba,"Total, 15 to 29 years",Men+,46,9.0
2024,Manitoba,"Total, 15 to 29 years",Women+,46,11.0
2024,Manitoba,15 to 19 years,Total - Gender,46,7.0
2024,Manitoba,15 to 19 years,Men+,46,7.0
2024,Manitoba,15 to 19 years,Women+,46,8.0
2024,Manitoba,15 to 24 years,Total - Gender,46,9.0
2024,Manitoba,15 to 24 years,Men+,46,9.0
2024,Manitoba,15 to 24 years,Women+,46,10.0
2024,Manitoba,18 to 24 years,Total - Gender,46,11.0
2024,Manitoba,18 to 24 years,Men+,46,10.0
2024,Manitoba,18 to 24 years,Women+,46,11.0
2024,Manitoba,20 to 24 years,Total - Gender,46,11.0
2024,Manitoba,20 to 24 years,Men+,46,10.0
2024,Manitoba,20 to 24 years,Women+,46,11.0
2024,Manitoba,25 to 29 years,Total - Gender,46,11.0
2024,Manitoba,25 to 29 years,Men+,46,9.0
2024,Manitoba,25 to 29 years,Women+,46,12.0
2024,Saskatchewan,"Total, 15 to 29 years",Total - Gender,47,12.0
2024,Saskatchewan,"Total, 15 to 29 years",Men+,47,11.0
2024,Saskatchewan,"Total, 15 to 29 years",Women+,47,14.0
2024,Saskatchewan,15 to 19 years,Total - Gender,47,6.0
2024,Saskatchewan,15 to 19 years,Men+,47,6.0
2024,Saskatchewan,15 to 19 years,Women+,47,6.0
2024,Saskatchewan,15 to 24 years,Total - Gender,47,10.0
2024,Saskatchewan,15 to 24 years,Men+,47,11.0
2024,Saskatchewan,15 to 24 years,Women+,47,10.0
2024,Saskatchewan,18 to 24 years,Total - Gender,47,13.0
2024,Saskatchewan,18 to 24 years,Men+,47,14.0
2024,Saskatchewan,18 to 24 years,Women+,47,13.0
2024,Saskatchewan,20 to 24 years,Total - Gender,47,15.0
2024,Saskatchewan,20 to 24 years,Men+,47,15.0
2024,Saskatchewan,20 to 24 years,Women+,47,14.0
2024,Saskatchewan,25 to 29 years,Total - Gender,47,16.0
2024,Saskatchewan,25 to 29 years,Men+,47,11.0
2024,Saskatchewan,25 to 29 years,Women+,47,21.0
2024,Alberta,"Total, 15 to 29 years",Total - Gender,48,14.0
2024,Alberta,"Total, 15 to 29 years",Men+,48,14.0
2024,Alberta,"Total, 15 to 29 years",Women+,48,14.0
2024,Alberta,15 to 19 years,Total - Gender,48,8.0
2024,Alberta,15 to 19 years,Men+,48,9.0
2024,Alberta,15 to 19 years,Women+,48,6.0
2024,Alberta,15 to 24 years,Total - Gender,48,12.0
2024,Alberta,15 to 24 years,Men+,48,14.0
2024,Alberta,15 to 24 years,Women+,48,10.0
2024,Alberta,18 to 24 years,Total - Gender,48,16.0
2024,Alberta,18 to 24 years,Men+,48,19.0
2024,Alberta,18 to 24 years,Women+,48,13.0
2024,Alberta,20 to 24 years,Total - Gender,48,16.0
2024,Alberta,20 to 24 years,Men+,48,20.0
2024,Alberta,20 to 24 years,Women+,48,13.0
2024,Alberta,25 to 29 years,Total - Gender,48,17.0
2024,Alberta,25 to 29 years,Men+,48,13.0
2024,Alberta,25 to 29 years,Women+,48,20.0
2024,British Columbia,"Total, 15 to 29 years",Total - Gender,59,10.0
2024,British Columbia,"Total, 15 to 29 years",Men+,59,11.0
2024,British Columbia,"Total, 15 to 29 years",Women+,59,10.0
2024,British Columbia,15 to 19 years,Total - Gender,59,6.0
2024,British Columbia,15 to 19 years,Men+,59,7.0
2024,British Columbia,15 to 19 years,Women+,59,6.0
2024,British Columbia,15 to 24 years,Total - Gender,59,8.0
2024,British Columbia,15 to 24 years,Men+,59,9.0
2024,British Columbia,15 to 24 years,Women+,59,7.0
2024,British Columbia,18 to 24 years,Total - Gender,59,10.0
2024,British Columbia,18 to 24 years,Men+,59,11.0
2024,British Columbia,18 to 24 years,Women+,59,8.0
2024,British Columbia,20 to 24 years,Total - Gender,59,9.0
2024,British Columbia,20 to 24 years,Men+,59,10.0
2024,British Columbia,20 to 24 years,Women+,59,8.0
2024,British Columbia,25 to 29 years,Total - Gender,59,14.0
2024,British Columbia,25 to 29 years,Men+,59,14.0
2024,British Columbia,25 to 29 years,Women+,59,15.0
2024,Yukon,"Total, 15 to 29 years",Total - Gender,60,11.0
2024,Yukon,"Total, 15 to 29 years",Men+,60,14.0
2024,Yukon,"Total, 15 to 29 years",Women+,60,9.0
2024,Yukon,15 to 19 years,Total - Gender,60,9.0
2024,Yukon,15 to 19 years,Men+,60,
2024,Yukon,15 to 19 years,Women+,60,
2024,Yukon,15 to 24 years,Total - Gender,60,12.0
2024,Yukon,15 to 24 years,Men+,60,17.0
2024,Yukon,15 to 24 years,Women+,60,
2024,Yukon,18 to 24 years,Total - Gender,60,16.0
2024,Yukon,18 to 24 years,Men+,60,20.0
2024,Yukon,18 to 24 years,Women+,60,
2024,Yukon,20 to 24 years,Total - Gender,60,15.0
2024,Yukon,20 to 24 years,Men+,60,22.0
2024,Yukon,20 to 24 years,Women+,60,
2024,Yukon,25 to 29 years,Total - Gender,60,10.0
2024,Yukon,25 to 29 years,Men+,60,
2024,Yukon,25 to 29 years,Women+,60,
2024,Northwest Territories,"Total, 15 to 29 years",Total - Gender,61,18.0
2024,Northwest Territories,"Total, 15 to 29 years",Men+,61,19.0
2024,Northwest Territories,"Total, 15 to 29 years",Women+,61,16.0
2024,Northwest Territories,15 to 19 years,Total - Gender,61,15.0
2024,Northwest Territories,15 to 19 years,Men+,61,17.0
2024,Northwest Territories,15 to 19 years,Women+,61,
2024,Northwest Territories,15 to 24 years,Total - Gender,61,18.0
2024,Northwest Territories,15 to 24 years,Men+,61,20.0
2024,Northwest Territories,15 to 24 years,Women+,61,15.0
2024,Northwest Territories,18 to 24 years,Total - Gender,61,22.0
2024,Northwest Territories,18 to 24 years,Men+,61,25.0
2024,Northwest Territories,18 to 24 years,Women+,61,20.0
2024,Northwest Territories,20 to 24 years,Total - Gender,61,21.0
2024,Northwest Territories,20 to 24 years,Men+,61,24.0
2024,Northwest Territories,20 to 24 years,Women+,61,18.0
2024,Northwest Territories,25 to 29 years,Total - Gender,61,18.0
2024,Northwest Territories,25 to 29 years,Men+,61,18.0
2024,Northwest Territories,25 to 29 years,Women+,61,19.0
2024,Nunavut,"Total, 15 to 29 years",Total - Gender,62,38.0
2024,Nunavut,"Total, 15 to 29 years",Men+,62,42.0
2024,Nunavut,"Total, 15 to 29 years",Women+,62,33.0
2024,Nunavut,15 to 19 years,Total - Gender,62,32.0
2024,Nunavut,15 to 19 years,Men+,62,
2024,Nunavut,15 to 19 years,Women+,62,27.0
2024,Nunavut,15 to 24 years,Total - Gender,62,36.0
2024,Nunavut,15 to 24 years,Men+,62,41.0
2024,Nunavut,15 to 24 years,Women+,62,31.0
2024,Nunavut,18 to 24 years,Total - Gender,62,41.0
2024,Nunavut,18 to 24 years,Men+,62,47.0
2024,Nunavut,18 to 24 years,Women+,62,36.0
2024,Nunavut,20 to 24 years,Total - Gender,62,41.0
2024,Nunavut,20 to 24 years,Men+,62,46.0
2024,Nunavut,20 to 24 years,Women+,62,37.0
2024,Nunavut,25 to 29 years,Total - Gender,62,41.0
2024,Nunavut,25 to 29 years,Men+,62,43.0
2024,Nunavut,25 to 29 years,Women+,62,37.0
2025,Canada,"Total, 15 to 29 years",Men+,,13.0
2025,Canada,"Total, 15 to 29 years",Women+,,12.0
2025,Canada,15 to 19 years,Total - Gender,,6.0
2025,Canada,15 to 19 years,Men+,,7.0
2025,Canada,15 to 19 years,Women+,,5.0
2025,Canada,15 to 24 years,Total - Gender,,10.0
2025,Canada,15 to 24 years,Men+,,11.0
2025,Canada,15 to 24 years,Women+,,9.0
2025,Canada,18 to 24 years,Total - Gender,,13.0
2025,Canada,18 to 24 years,Men+,,14.0
2025,Canada,18 to 24 years,Women+,,12.0
2025,Canada,20 to 24 years,Total - Gender,,14.0
2025,Canada,20 to 24 years,Men+,,15.0
2025,Canada,20 to 24 years,Women+,,13.0
2025,Canada,25 to 29 years,Total - Gender,,16.0
2025,Canada,25 to 29 years,Men+,,16.0
2025,Canada,25 to 29 years,Women+,,16.0
2025,Newfoundland and Labrador,"Total, 15 to 29 years",Total - Gender,10,15.0
2025,Newfoundland and Labrador,"Total, 15 to 29 years",Men+,10,17.0
2025,Newfoundland and Labrador,"Total, 15 to 29 years",Women+,10,12.0
2025,Newfoundland and Labrador,15 to 19 years,Total - Gender,10,5.0
2025,Newfoundland and Labrador,15 to 19 years,Men+,10,8.0
2025,Newfoundland and Labrador,15 to 19 years,Women+,10,
2025,Newfoundland and Labrador,15 to 24 years,Total - Gender,10,12.0
2025,Newfoundland and Labrador,15 to 24 years,Men+,10,14.0
2025,Newfoundland and Labrador,15 to 24 years,Women+,10,9.0
2025,Newfoundland and Labrador,18 to 24 years,Total - Gender,10,16.0
2025,Newfoundland and Labrador,18 to 24 years,Men+,10,18.0
2025,Newfoundland and Labrador,18 to 24 years,Women+,10,13.0
2025,Newfoundland and Labrador,20 to 24 years,Total - Gender,10,17.0
2025,Newfoundland and Labrador,20 to 24 years,Men+,10,19.0
2025,Newfoundland and Labrador,20 to 24 years,Women+,10,16.0
2025,Newfoundland and Labrador,25 to 29 years,Total - Gender,10,20.0
2025,Newfoundland and Labrador,25 to 29 years,Men+,10,22.0
2025,Newfoundland and Labrador,25 to 29 years,Women+,10,18.0
2025,Prince Edward Island,"Total, 15 to 29 years",Total - Gender,11,12.0
2025,Prince Edward Island,"Total, 15 to 29 years",Men+,11,14.0
2025,Prince Edward Island,"Total, 15 to 29 years",Women+,11,9.0
2025,Prince Edward Island,15 to 19 years,Total - Gender,11,4.0
2025,Prince Edward Island,15 to 19 years,Men+,11,
2025,Prince Edward Island,15 to 19 years,Women+,11,4.0
2025,Prince Edward Island,15 to 24 years,Total - Gender,11,9.0
2025,Prince Edward Island,15 to 24 years,Men+,11,10.0
2025,Prince Edward Island,15 to 24 years,Women+,11,7.0
2025,Prince Edward Island,18 to 24 years,Total - Gender,11,11.0
2025,Prince Edward Island,18 to 24 years,Men+,11,13.0
2025,Prince Edward Island,18 to 24 years,Women+,11,8.0
2025,Prince Edward Island,20 to 24 years,Total - Gender,11,12.0
2025,Prince Edward Island,20 to 24 years,Men+,11,15.0
2025,Prince Edward Island,20 to 24 years,Women+,11,10.0
2025,Prince Edward Island,25 to 29 years,Total - Gender,11,16.0
2025,Prince Edward Island,25 to 29 years,Men+,11,20.0
2025,Prince Edward Island,25 to 29 years,Women+,11,11.0
2025,Nova Scotia,"Total, 15 to 29 years",Total - Gender,12,12.0
2025,Nova Scotia,"Total, 15 to 29 years",Men+,12,13.0
2025,Nova Scotia,"Total, 15 to 29 years",Women+,12,11.0
2025,Nova Scotia,15 to 19 years,Total - Gender,12,10.0
2025,Nova Scotia,15 to 19 years,Men+,12,12.0
2025,Nova Scotia,15 to 19 years,Women+,12,8.0
2025,Nova Scotia,15 to 24 years,Total - Gender,12,11.0
2025,Nova Scotia,15 to 24 years,Men+,12,13.0
2025,Nova Scotia,15 to 24 years,Women+,12,9.0
2025,Nova Scotia,18 to 24 years,Total - Gender,12,13.0
2025,Nova Scotia,18 to 24 years,Men+,12,15.0
2025,Nova Scotia,18 to 24 years,Women+,12,11.0
2025,Nova Scotia,20 to 24 years,Total - Gender,12,11.0
2025,Nova Scotia,20 to 24 years,Men+,12,13.0
2025,Nova Scotia,20 to 24 years,Women+,12,10.0
2025,Nova Scotia,25 to 29 years,Total - Gender,12,14.0
2025,Nova Scotia,25 to 29 years,Men+,12,14.0
2025,Nova Scotia,25 to 29 years,Women+,12,14.0
2025,New Brunswick,"Total, 15 to 29 years",Total - Gender,13,16.0
2025,New Brunswick,"Total, 15 to 29 years",Men+,13,15.0
2025,New Brunswick,"Total, 15 to 29 years",Women+,13,16.0
2025,New Brunswick,15 to 19 years,Total - Gender,13,9.0
2025,New Brunswick,15 to 19 years,Men+,13,12.0
2025,New Brunswick,15 to 19 years,Women+,13,7.0
2025,New Brunswick,15 to 24 years,Total - Gender,13,14.0
2025,New Brunswick,15 to 24 years,Men+,13,14.0
2025,New Brunswick,15 to 24 years,Women+,13,14.0
2025,New Brunswick,18 to 24 years,Total - Gender,13,18.0
2025,New Brunswick,18 to 24 years,Men+,13,18.0
2025,New Brunswick,18 to 24 years,Women+,13,19.0
2025,New Brunswick,20 to 24 years,Total - Gender,13,19.0
2025,New Brunswick,20 to 24 years,Men+,13,17.0
2025,New Brunswick,20 to 24 years,Women+,13,21.0
2025,New Brunswick,25 to 29 years,Total - Gender,13,19.0
2025,New Brunswick,25 to 29 years,Men+,13,17.0
2025,New Brunswick,25 to 29 years,Women+,13,20.0
2025,Quebec,"Total, 15 to 29 years",Total - Gender,24,10.0
2025,Quebec,"Total, 15 to 29 years",Men+,24,11.0
2025,Quebec,"Total, 15 to 29 years",Women+,24,9.0
2025,Quebec,15 to 19 years,Total - Gender,24,5.0
2025,Quebec,15 to 19 years,Men+,24,7.0
2025,Quebec,15 to 19 years,Women+,24,4.0
2025,Quebec,15 to 24 years,Total - Gender,24,8.0
2025,Quebec,15 to 24 years,Men+,24,10.0
2025,Quebec,15 to 24 years,Women+,24,7.0
2025,Quebec,18 to 24 years,Total - Gender,24,10.0
2025,Quebec,18 to 24 years,Men+,24,12.0
2025,Quebec,18 to 24 years,Women+,24,8.0
2025,Quebec,20 to 24 years,Total - Gender,24,11.0
2025,Quebec,20 to 24 years,Men+,24,13.0
2025,Quebec,20 to 24 years,Women+,24,9.0
2025,Quebec,25 to 29 years,Total - Gender,24,13.0
2025,Quebec,25 to 29 years,Men+,24,14.0
2025,Quebec,25 to 29 years,Women+,24,12.0
2025,Ontario,"Total, 15 to 29 years",Total - Gender,35,13.0
2025,Ontario,"Total, 15 to 29 years",Men+,35,14.0
2025,Ontario,"Total, 15 to 29 years",Women+,35,12.0
2025,Ontario,15 to 19 years,Total - Gender,35,6.0
2025,Ontario,15 to 19 years,Men+,35,7.0
2025,Ontario,15 to 19 years,Women+,35,6.0
2025,Ontario,15 to 24 years,Total - Gender,35,11.0
2025,Ontario,15 to 24 years,Men+,35,12.0
2025,Ontario,15 to 24 years,Women+,35,10.0
2025,Ontario,18 to 24 years,Total - Gender,35,14.0
2025,Ontario,18 to 24 years,Men+,35,15.0
2025,Ontario,18 to 24 years,Women+,35,13.0
2025,Ontario,20 to 24 years,Total - Gender,35,15.0
2025,Ontario,20 to 24 years,Men+,35,16.0
2025,Ontario,20 to 24 years,Women+,35,14.0
2025,Ontario,25 to 29 years,Total - Gender,35,16.0
2025,Ontario,25 to 29 years,Men+,35,16.0
2025,Ontario,25 to 29 years,Women+,35,15.0
2025,Manitoba,"Total, 15 to 29 years",Total - Gender,46,12.0
2025,Manitoba,"Total, 15 to 29 years",Men+,46,12.0
2025,Manitoba,"Total, 15 to 29 years",Women+,46,12.0
2025,Manitoba,15 to 19 years,Total - Gender,46,7.0
2025,Manitoba,15 to 19 years,Men+,46,8.0
2025,Manitoba,15 to 19 years,Women+,46,5.0
2025,Manitoba,15 to 24 years,Total - Gender,46,10.0
2025,Manitoba,15 to 24 years,Men+,46,11.0
2025,Manitoba,15 to 24 years,Women+,46,8.0
2025,Manitoba,18 to 24 years,Total - Gender,46,12.0
2025,Manitoba,18 to 24 years,Men+,46,14.0
2025,Manitoba,18 to 24 years,Women+,46,10.0
2025,Manitoba,20 to 24 years,Total - Gender,46,12.0
2025,Manitoba,20 to 24 years,Men+,46,13.0
2025,Manitoba,20 to 24 years,Women+,46,11.0
2025,Manitoba,25 to 29 years,Total - Gender,46,16.0
2025,Manitoba,25 to 29 years,Men+,46,15.0
2025,Manitoba,25 to 29 years,Women+,46,18.0
2025,Saskatchewan,"Total, 15 to 29 years",Total - Gender,47,12.0
2025,Saskatchewan,"Total, 15 to 29 years",Men+,47,13.0
2025,Saskatchewan,"Total, 15 to 29 years",Women+,47,11.0
2025,Saskatchewan,15 to 19 years,Total - Gender,47,6.0
2025,Saskatchewan,15 to 19 years,Men+,47,9.0
2025,Saskatchewan,15 to 19 years,Women+,47,4.0
2025,Saskatchewan,15 to 24 years,Total - Gender,47,12.0
2025,Saskatchewan,15 to 24 years,Men+,47,13.0
2025,Saskatchewan,15 to 24 years,Women+,47,10.0
2025,Saskatchewan,18 to 24 years,Total - Gender,47,15.0
2025,Saskatchewan,18 to 24 years,Men+,47,16.0
2025,Saskatchewan,18 to 24 years,Women+,47,14.0
2025,Saskatchewan,20 to 24 years,Total - Gender,47,17.0
2025,Saskatchewan,20 to 24 years,Men+,47,16.0
2025,Saskatchewan,20 to 24 years,Women+,47,17.0
2025,Saskatchewan,25 to 29 years,Total - Gender,47,13.0
2025,Saskatchewan,25 to 29 years,Men+,47,15.0
2025,Saskatchewan,25 to 29 years,Women+,47,11.0
2025,Alberta,"Total, 15 to 29 years",Total - Gender,48,14.0
2025,Alberta,"Total, 15 to 29 years",Men+,48,13.0
2025,Alberta,"Total, 15 to 29 years",Women+,48,15.0
2025,Alberta,15 to 19 years,Total - Gender,48,7.0
2025,Alberta,15 to 19 years,Men+,48,9.0
2025,Alberta,15 to 19 years,Women+,48,5.0
2025,Alberta,15 to 24 years,Total - Gender,48,11.0
2025,Alberta,15 to 24 years,Men+,48,12.0
2025,Alberta,15 to 24 years,Women+,48,9.0
2025,Alberta,18 to 24 years,Total - Gender,48,15.0
2025,Alberta,18 to 24 years,Men+,48,17.0
2025,Alberta,18 to 24 years,Women+,48,12.0
2025,Alberta,20 to 24 years,Total - Gender,48,14.0
2025,Alberta,20 to 24 years,Men+,48,15.0
2025,Alberta,20 to 24 years,Women+,48,13.0
2025,Alberta,25 to 29 years,Total - Gender,48,19.0
2025,Alberta,25 to 29 years,Men+,48,14.0
2025,Alberta,25 to 29 years,Women+,48,24.0
2025,British Columbia,"Total, 15 to 29 years",Total - Gender,59,12.0
2025,British Columbia,"Total, 15 to 29 years",Men+,59,12.0
2025,British Columbia,"Total, 15 to 29 years",Women+,59,12.0
2025,British Columbia,15 to 19 years,Total - Gender,59,6.0
2025,British Columbia,15 to 19 years,Men+,59,7.0
2025,British Columbia,15 to 19 years,Women+,59,5.0
2025,British Columbia,15 to 24 years,Total - Gender,59,10.0
2025,British Columbia,15 to 24 years,Men+,59,10.0
2025,British Columbia,15 to 24 years,Women+,59,10.0
2025,British Columbia,18 to 24 years,Total - Gender,59,12.0
2025,British Columbia,18 to 24 years,Men+,59,12.0
2025,British Columbia,18 to 24 years,Women+,59,12.0
2025,British Columbia,20 to 24 years,Total - Gender,59,13.0
2025,British Columbia,20 to 24 years,Men+,59,12.0
2025,British Columbia,20 to 24 years,Women+,59,14.0
2025,British Columbia,25 to 29 years,Total - Gender,59,16.0
2025,British Columbia,25 to 29 years,Men+,59,16.0
2025,British Columbia,25 to 29 years,Women+,59,16.0
2025,Yukon,"Total, 15 to 29 years",Total - Gender,60,10.0
2025,Yukon,"Total, 15 to 29 years",Men+,60,14.0
2025,Yukon,"Total, 15 to 29 years",Women+,60,5.0
2025,Yukon,15 to 19 years,Total - Gender,60,12.0
2025,Yukon,15 to 19 years,Men+,60,
2025,Yukon,15 to 19 years,Women+,60,
2025,Yukon,15 to 24 years,Total - Gender,60,12.0
2025,Yukon,15 to 24 years,Men+,60,18.0
2025,Yukon,15 to 24 years,Women+,60,
2025,Yukon,18 to 24 years,Total - Gender,60,14.0
2025,Yukon,18 to 24 years,Men+,60,22.0
2025,Yukon,18 to 24 years,Women+,60,
2025,Yukon,20 to 24 years,Total - Gender,60,12.0
2025,Yukon,20 to 24 years,Men+,60,21.0
2025,Yukon,20 to 24 years,Women+,60,
2025,Yukon,25 to 29 years,Total - Gender,60,
2025,Yukon,25 to 29 years,Men+,60,
2025,Yukon,25 to 29 years,Women+,60,
2025,Northwest Territories,"Total, 15 to 29 years",Total - Gender,61,18.0
2025,Northwest Territories,"Total, 15 to 29 years",Men+,61,19.0
2025,Northwest Territories,"Total, 15 to 29 years",Women+,61,18.0
2025,Northwest Territories,15 to 19 years,Total - Gender,61,13.0
2025,Northwest Territories,15 to 19 years,Men+,61,14.0
2025,Northwest Territories,15 to 19 years,Women+,61,
2025,Northwest Territories,15 to 24 years,Total - Gender,61,17.0
2025,Northwest Territories,15 to 24 years,Men+,61,19.0
2025,Northwest Territories,15 to 24 years,Women+,61,14.0
2025,Northwest Territories,18 to 24 years,Total - Gender,61,20.0
2025,Northwest Territories,18 to 24 years,Men+,61,24.0
2025,Northwest Territories,18 to 24 years,Women+,61,16.0
2025,Northwest Territories,20 to 24 years,Total - Gender,61,22.0
2025,Northwest Territories,20 to 24 years,Men+,61,27.0
2025,Northwest Territories,20 to 24 years,Women+,61,17.0
2025,Northwest Territories,25 to 29 years,Total - Gender,61,20.0
2025,Northwest Territories,25 to 29 years,Men+,61,18.0
2025,Northwest Territories,25 to 29 years,Women+,61,25.0
2025,Nunavut,"Total, 15 to 29 years",Total - Gender,62,32.0
2025,Nunavut,"Total, 15 to 29 years",Men+,62,37.0
2025,Nunavut,"Total, 15 to 29 years",Women+,62,27.0
2025,Nunavut,15 to 19 years,Total - Gender,62,21.0
2025,Nunavut,15 to 19 years,Men+,62,
2025,Nunavut,15 to 19 years,Women+,62,
2025,Nunavut,15 to 24 years,Total - Gender,62,30.0
2025,Nunavut,15 to 24 years,Men+,62,34.0
2025,Nunavut,15 to 24 years,Women+,62,25.0
2025,Nunavut,18 to 24 years,Total - Gender,62,38.0
2025,Nunavut,18 to 24 years,Men+,62,45.0
2025,Nunavut,18 to 24 years,Women+,62,32.0
2025,Nunavut,20 to 24 years,Total - Gender,62,41.0
2025,Nunavut,20 to 24 years,Men+,62,49.0
2025,Nunavut,20 to 24 years,Women+,62,34.0
2025,Nunavut,25 to 29 years,Total - Gender,62,36.0
2025,Nunavut,25 to 29 years,Men+,62,42.0
2025,Nunavut,25 to 29 years,Women+,62,30.0
