Year,Geography,Age group,Sex,Household income,Highest level of education,Visible minority,Immigration status,GeoCode,Value
2022,Ontario,"Total, 18 years and over",Males,,,,,35,86.3
2022,Ontario,"Total, 18 years and over",Females,,,,,35,85.2
2022,Ontario,18 to 34 years,Both sexes,,,,,35,85.3
2022,Ontario,18 to 34 years,Males,,,,,35,85.3
2022,Ontario,18 to 34 years,Females,,,,,35,85.4
2022,Ontario,35 to 49 years,Both sexes,,,,,35,86.1
2022,Ontario,35 to 49 years,Males,,,,,35,88.1
2022,Ontario,35 to 49 years,Females,,,,,35,84.3
2022,Ontario,50 to 64 years,Both sexes,,,,,35,85.7
2022,Ontario,50 to 64 years,Males,,,,,35,86.4
2022,Ontario,50 to 64 years,Females,,,,,35,85.1
2022,Ontario,65 years and over,Both sexes,,,,,35,85.9
2022,Ontario,65 years and over,Males,,,,,35,85.5
2022,Ontario,65 years and over,Females,,,,,35,86.2
2022,Manitoba,"Total, 18 years and over",Both sexes,,,,,46,85.6
2022,Manitoba,"Total, 18 years and over",Males,,,,,46,84.1
2022,Manitoba,"Total, 18 years and over",Females,,,,,46,87.0
2022,Manitoba,18 to 34 years,Both sexes,,,,,46,86.0
2022,Manitoba,18 to 34 years,Males,,,,,46,83.0
2022,Manitoba,18 to 34 years,Females,,,,,46,89.2
2022,Manitoba,35 to 49 years,Both sexes,,,,,46,83.6
2022,Manitoba,35 to 49 years,Males,,,,,46,81.6
2022,Manitoba,35 to 49 years,Females,,,,,46,85.6
2022,Manitoba,50 to 64 years,Both sexes,,,,,46,86.0
2022,Manitoba,50 to 64 years,Males,,,,,46,86.4
2022,Manitoba,50 to 64 years,Females,,,,,46,85.6
2022,Manitoba,65 years and over,Both sexes,,,,,46,86.9
2022,Manitoba,65 years and over,Males,,,,,46,86.6
2022,Manitoba,65 years and over,Females,,,,,46,87.1
2022,Saskatchewan,"Total, 18 years and over",Both sexes,,,,,47,87.1
2022,Saskatchewan,"Total, 18 years and over",Males,,,,,47,87.0
2022,Saskatchewan,"Total, 18 years and over",Females,,,,,47,87.2
2022,Saskatchewan,18 to 34 years,Both sexes,,,,,47,84.9
2022,Saskatchewan,18 to 34 years,Males,,,,,47,87.5
2022,Saskatchewan,18 to 34 years,Females,,,,,47,82.3
2022,Saskatchewan,35 to 49 years,Both sexes,,,,,47,87.8
2022,Saskatchewan,35 to 49 years,Males,,,,,47,84.3
2022,Saskatchewan,35 to 49 years,Females,,,,,47,91.3
2022,Saskatchewan,50 to 64 years,Both sexes,,,,,47,88.8
2022,Saskatchewan,50 to 64 years,Males,,,,,47,88.8
2022,Saskatchewan,50 to 64 years,Females,,,,,47,88.8
2022,Saskatchewan,65 years and over,Both sexes,,,,,47,87.1
2022,Saskatchewan,65 years and over,Males,,,,,47,87.8
2022,Saskatchewan,65 years and over,Females,,,,,47,86.5
2022,Alberta,"Total, 18 years and over",Both sexes,,,,,48,87.3
2022,Alberta,"Total, 18 years and over",Males,,,,,48,87.8
2022,Alberta,"Total, 18 years and over",Females,,,,,48,86.9
2022,Alberta,18 to 34 years,Both sexes,,,,,48,88.3
2022,Alberta,18 to 34 years,Males,,,,,48,90.5
2022,Alberta,18 to 34 years,Females,,,,,48,86.1
2022,Alberta,35 to 49 years,Both sexes,,,,,48,88.0
2022,Alberta,35 to 49 years,Males,,,,,48,87.7
2022,Alberta,35 to 49 years,Females,,,,,48,88.3
2022,Alberta,50 to 64 years,Both sexes,,,,,48,84.1
2022,Alberta,50 to 64 years,Males,,,,,48,83.6
2022,Alberta,50 to 64 years,Females,,,,,48,84.7
2022,Alberta,65 years and over,Both sexes,,,,,48,88.7
2022,Alberta,65 years and over,Males,,,,,48,89.0
2022,Alberta,65 years and over,Females,,,,,48,88.4
2022,British Columbia,"Total, 18 years and over",Both sexes,,,,,59,85.3
2022,British Columbia,"Total, 18 years and over",Males,,,,,59,86.1
2022,British Columbia,"Total, 18 years and over",Females,,,,,59,84.6
2022,British Columbia,18 to 34 years,Both sexes,,,,,59,85.8
2022,British Columbia,18 to 34 years,Males,,,,,59,87.0
2022,British Columbia,18 to 34 years,Females,,,,,59,84.6
2022,British Columbia,35 to 49 years,Both sexes,,,,,59,84.7
2022,British Columbia,35 to 49 years,Males,,,,,59,84.2
2022,British Columbia,35 to 49 years,Females,,,,,59,85.2
2022,British Columbia,50 to 64 years,Both sexes,,,,,59,84.0
2022,British Columbia,50 to 64 years,Males,,,,,59,86.5
2022,British Columbia,50 to 64 years,Females,,,,,59,81.7
2022,British Columbia,65 years and over,Both sexes,,,,,59,86.8
2022,British Columbia,65 years and over,Males,,,,,59,86.6
2022,British Columbia,65 years and over,Females,,,,,59,87.0
2023,Canada,"Total, 18 years and over",Males,,,,,,85.4
2023,Canada,"Total, 18 years and over",Females,,,,,,84.6
2023,Canada,18 to 34 years,Both sexes,,,,,,84.6
2023,Canada,18 to 34 years,Males,,,,,,84.8
2023,Canada,18 to 34 years,Females,,,,,,84.3
2023,Canada,35 to 49 years,Both sexes,,,,,,84.5
2023,Canada,35 to 49 years,Males,,,,,,84.8
2023,Canada,35 to 49 years,Females,,,,,,84.2
2023,Canada,50 to 64 years,Both sexes,,,,,,84.6
2023,Canada,50 to 64 years,Males,,,,,,86.0
2023,Canada,50 to 64 years,Females,,,,,,83.3
2023,Canada,65 years and over,Both sexes,,,,,,86.5
2023,Canada,65 years and over,Males,,,,,,86.2
2023,Canada,65 years and over,Females,,,,,,86.8
2023,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,,,10,85.4
2023,Newfoundland and Labrador,"Total, 18 years and over",Males,,,,,10,85.4
2023,Newfoundland and Labrador,"Total, 18 years and over",Females,,,,,10,85.4
2023,Newfoundland and Labrador,18 to 34 years,Both sexes,,,,,10,81.1
2023,Newfoundland and Labrador,18 to 34 years,Males,,,,,10,76.6
2023,Newfoundland and Labrador,18 to 34 years,Females,,,,,10,85.9
2023,Newfoundland and Labrador,35 to 49 years,Both sexes,,,,,10,87.8
2023,Newfoundland and Labrador,35 to 49 years,Males,,,,,10,88.5
2023,Newfoundland and Labrador,35 to 49 years,Females,,,,,10,87.2
2023,Newfoundland and Labrador,50 to 64 years,Both sexes,,,,,10,84.6
2023,Newfoundland and Labrador,50 to 64 years,Males,,,,,10,87.4
2023,Newfoundland and Labrador,50 to 64 years,Females,,,,,10,82.0
2023,Newfoundland and Labrador,65 years and over,Both sexes,,,,,10,88.0
2023,Newfoundland and Labrador,65 years and over,Males,,,,,10,88.9
2023,Newfoundland and Labrador,65 years and over,Females,,,,,10,87.1
2023,Prince Edward Island,"Total, 18 years and over",Both sexes,,,,,11,85.5
2023,Prince Edward Island,"Total, 18 years and over",Males,,,,,11,82.6
2023,Prince Edward Island,"Total, 18 years and over",Females,,,,,11,88.1
2023,Prince Edward Island,18 to 34 years,Both sexes,,,,,11,82.2
2023,Prince Edward Island,18 to 34 years,Males,,,,,11,
2023,Prince Edward Island,18 to 34 years,Females,,,,,11,
2023,Prince Edward Island,35 to 49 years,Both sexes,,,,,11,86.9
2023,Prince Edward Island,35 to 49 years,Males,,,,,11,
2023,Prince Edward Island,35 to 49 years,Females,,,,,11,
2023,Prince Edward Island,50 to 64 years,Both sexes,,,,,11,84.7
2023,Prince Edward Island,50 to 64 years,Males,,,,,11,85.1
2023,Prince Edward Island,50 to 64 years,Females,,,,,11,84.3
2023,Prince Edward Island,65 years and over,Both sexes,,,,,11,88.9
2023,Prince Edward Island,65 years and over,Males,,,,,11,85.2
2023,Prince Edward Island,65 years and over,Females,,,,,11,92.0
2023,Nova Scotia,"Total, 18 years and over",Both sexes,,,,,12,80.8
2023,Nova Scotia,"Total, 18 years and over",Males,,,,,12,80.4
2023,Nova Scotia,"Total, 18 years and over",Females,,,,,12,81.1
2023,Nova Scotia,18 to 34 years,Both sexes,,,,,12,74.5
2023,Nova Scotia,18 to 34 years,Males,,,,,12,71.7
2023,Nova Scotia,18 to 34 years,Females,,,,,12,77.4
2023,Nova Scotia,35 to 49 years,Both sexes,,,,,12,76.6
2023,Nova Scotia,35 to 49 years,Males,,,,,12,76.9
2023,Nova Scotia,35 to 49 years,Females,,,,,12,76.3
2023,Nova Scotia,50 to 64 years,Both sexes,,,,,12,84.4
2023,Nova Scotia,50 to 64 years,Males,,,,,12,84.4
2023,Nova Scotia,50 to 64 years,Females,,,,,12,84.5
2023,Nova Scotia,65 years and over,Both sexes,,,,,12,86.7
2023,Nova Scotia,65 years and over,Males,,,,,12,88.8
2023,Nova Scotia,65 years and over,Females,,,,,12,84.9
2023,New Brunswick,"Total, 18 years and over",Both sexes,,,,,13,84.0
2023,New Brunswick,"Total, 18 years and over",Males,,,,,13,82.3
2023,New Brunswick,"Total, 18 years and over",Females,,,,,13,85.5
2023,New Brunswick,18 to 34 years,Both sexes,,,,,13,78.4
2023,New Brunswick,18 to 34 years,Males,,,,,13,77.4
2023,New Brunswick,18 to 34 years,Females,,,,,13,79.5
2023,New Brunswick,35 to 49 years,Both sexes,,,,,13,87.9
2023,New Brunswick,35 to 49 years,Males,,,,,13,85.1
2023,New Brunswick,35 to 49 years,Females,,,,,13,90.1
2023,New Brunswick,50 to 64 years,Both sexes,,,,,13,82.8
2023,New Brunswick,50 to 64 years,Males,,,,,13,82.7
2023,New Brunswick,50 to 64 years,Females,,,,,13,82.9
2023,New Brunswick,65 years and over,Both sexes,,,,,13,86.5
2023,New Brunswick,65 years and over,Males,,,,,13,84.2
2023,New Brunswick,65 years and over,Females,,,,,13,88.7
2023,Quebec,"Total, 18 years and over",Both sexes,,,,,24,89.2
2023,Quebec,"Total, 18 years and over",Males,,,,,24,89.3
2023,Quebec,"Total, 18 years and over",Females,,,,,24,89.2
2023,Quebec,18 to 34 years,Both sexes,,,,,24,90.2
2023,Quebec,18 to 34 years,Males,,,,,24,89.9
2023,Quebec,18 to 34 years,Females,,,,,24,90.4
2023,Quebec,35 to 49 years,Both sexes,,,,,24,88.3
2023,Quebec,35 to 49 years,Males,,,,,24,86.7
2023,Quebec,35 to 49 years,Females,,,,,24,90.0
2023,Quebec,50 to 64 years,Both sexes,,,,,24,89.5
2023,Quebec,50 to 64 years,Males,,,,,24,91.0
2023,Quebec,50 to 64 years,Females,,,,,24,88.0
2023,Quebec,65 years and over,Both sexes,,,,,24,89.0
2023,Quebec,65 years and over,Males,,,,,24,89.4
2023,Quebec,65 years and over,Females,,,,,24,88.6
2023,Ontario,"Total, 18 years and over",Both sexes,,,,,35,83.9
2023,Ontario,"Total, 18 years and over",Males,,,,,35,84.6
2023,Ontario,"Total, 18 years and over",Females,,,,,35,83.3
2023,Ontario,18 to 34 years,Both sexes,,,,,35,84.0
2023,Ontario,18 to 34 years,Males,,,,,35,83.9
2023,Ontario,18 to 34 years,Females,,,,,35,84.1
2023,Ontario,35 to 49 years,Both sexes,,,,,35,83.7
2023,Ontario,35 to 49 years,Males,,,,,35,85.2
2023,Ontario,35 to 49 years,Females,,,,,35,82.3
2023,Ontario,50 to 64 years,Both sexes,,,,,35,82.8
2023,Ontario,50 to 64 years,Males,,,,,35,84.6
2023,Ontario,50 to 64 years,Females,,,,,35,81.0
2023,Ontario,65 years and over,Both sexes,,,,,35,85.4
2023,Ontario,65 years and over,Males,,,,,35,84.8
2023,Ontario,65 years and over,Females,,,,,35,85.8
2023,Manitoba,"Total, 18 years and over",Both sexes,,,,,46,85.1
2023,Manitoba,"Total, 18 years and over",Males,,,,,46,84.5
2023,Manitoba,"Total, 18 years and over",Females,,,,,46,85.7
2023,Manitoba,18 to 34 years,Both sexes,,,,,46,84.5
2023,Manitoba,18 to 34 years,Males,,,,,46,82.9
2023,Manitoba,18 to 34 years,Females,,,,,46,86.1
2023,Manitoba,35 to 49 years,Both sexes,,,,,46,84.3
2023,Manitoba,35 to 49 years,Males,,,,,46,84.7
2023,Manitoba,35 to 49 years,Females,,,,,46,83.9
2023,Manitoba,50 to 64 years,Both sexes,,,,,46,87.7
2023,Manitoba,50 to 64 years,Males,,,,,46,86.4
2023,Manitoba,50 to 64 years,Females,,,,,46,89.0
2023,Manitoba,65 years and over,Both sexes,,,,,46,84.1
2023,Manitoba,65 years and over,Males,,,,,46,84.5
2023,Manitoba,65 years and over,Females,,,,,46,83.8
2023,Saskatchewan,"Total, 18 years and over",Both sexes,,,,,47,85.9
2023,Saskatchewan,"Total, 18 years and over",Males,,,,,47,85.0
2023,Saskatchewan,"Total, 18 years and over",Females,,,,,47,86.7
2023,Saskatchewan,18 to 34 years,Both sexes,,,,,47,87.6
2023,Saskatchewan,18 to 34 years,Males,,,,,47,86.1
2023,Saskatchewan,18 to 34 years,Females,,,,,47,89.2
2023,Saskatchewan,35 to 49 years,Both sexes,,,,,47,84.0
2023,Saskatchewan,35 to 49 years,Males,,,,,47,82.6
2023,Saskatchewan,35 to 49 years,Females,,,,,47,85.5
2023,Saskatchewan,50 to 64 years,Both sexes,,,,,47,83.2
2023,Saskatchewan,50 to 64 years,Males,,,,,47,85.0
2023,Saskatchewan,50 to 64 years,Females,,,,,47,81.4
2023,Saskatchewan,65 years and over,Both sexes,,,,,47,88.6
2023,Saskatchewan,65 years and over,Males,,,,,47,86.7
2023,Saskatchewan,65 years and over,Females,,,,,47,90.3
2023,Alberta,"Total, 18 years and over",Both sexes,,,,,48,83.7
2023,Alberta,"Total, 18 years and over",Males,,,,,48,84.7
2023,Alberta,"Total, 18 years and over",Females,,,,,48,82.6
2023,Alberta,18 to 34 years,Both sexes,,,,,48,83.4
2023,Alberta,18 to 34 years,Males,,,,,48,87.8
2023,Alberta,18 to 34 years,Females,,,,,48,78.8
2023,Alberta,35 to 49 years,Both sexes,,,,,48,83.7
2023,Alberta,35 to 49 years,Males,,,,,48,82.8
2023,Alberta,35 to 49 years,Females,,,,,48,84.5
2023,Alberta,50 to 64 years,Both sexes,,,,,48,82.4
2023,Alberta,50 to 64 years,Males,,,,,48,82.7
2023,Alberta,50 to 64 years,Females,,,,,48,82.1
2023,Alberta,65 years and over,Both sexes,,,,,48,85.8
2023,Alberta,65 years and over,Males,,,,,48,85.2
2023,Alberta,65 years and over,Females,,,,,48,86.2
2023,British Columbia,"Total, 18 years and over",Both sexes,,,,,59,83.1
2023,British Columbia,"Total, 18 years and over",Males,,,,,59,83.7
2023,British Columbia,"Total, 18 years and over",Females,,,,,59,82.4
2023,British Columbia,18 to 34 years,Both sexes,,,,,59,81.7
2023,British Columbia,18 to 34 years,Males,,,,,59,82.5
2023,British Columbia,18 to 34 years,Females,,,,,59,80.9
2023,British Columbia,35 to 49 years,Both sexes,,,,,59,81.9
2023,British Columbia,35 to 49 years,Males,,,,,59,83.9
2023,British Columbia,35 to 49 years,Females,,,,,59,80.1
2023,British Columbia,50 to 64 years,Both sexes,,,,,59,83.5
2023,British Columbia,50 to 64 years,Males,,,,,59,84.8
2023,British Columbia,50 to 64 years,Females,,,,,59,82.3
2023,British Columbia,65 years and over,Both sexes,,,,,59,85.4
2023,British Columbia,65 years and over,Males,,,,,59,84.2
2023,British Columbia,65 years and over,Females,,,,,59,86.5
2024,Canada,"Total, 18 years and over",Males,,,,,,83.0
2024,Canada,"Total, 18 years and over",Females,,,,,,84.2
2024,Canada,18 to 34 years,Both sexes,,,,,,81.6
2024,Canada,18 to 34 years,Males,,,,,,80.5
2024,Canada,18 to 34 years,Females,,,,,,82.8
2024,Canada,35 to 49 years,Both sexes,,,,,,83.6
2024,Canada,35 to 49 years,Males,,,,,,81.9
2024,Canada,35 to 49 years,Females,,,,,,85.3
2024,Canada,50 to 64 years,Both sexes,,,,,,82.9
2024,Canada,50 to 64 years,Males,,,,,,83.4
2024,Canada,50 to 64 years,Females,,,,,,82.3
2024,Canada,65 years and over,Both sexes,,,,,,86.9
2024,Canada,65 years and over,Males,,,,,,87.4
2024,Canada,65 years and over,Females,,,,,,86.5
2024,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,,,10,85.8
2024,Newfoundland and Labrador,"Total, 18 years and over",Males,,,,,10,87.6
2024,Newfoundland and Labrador,"Total, 18 years and over",Females,,,,,10,84.1
2024,Newfoundland and Labrador,18 to 34 years,Both sexes,,,,,10,82.8
2024,Newfoundland and Labrador,18 to 34 years,Males,,,,,10,86.9
2024,Newfoundland and Labrador,18 to 34 years,Females,,,,,10,78.8
2024,Newfoundland and Labrador,35 to 49 years,Both sexes,,,,,10,85.6
2024,Newfoundland and Labrador,35 to 49 years,Males,,,,,10,89.6
2024,Newfoundland and Labrador,35 to 49 years,Females,,,,,10,81.6
2024,Newfoundland and Labrador,50 to 64 years,Both sexes,,,,,10,85.6
2024,Newfoundland and Labrador,50 to 64 years,Males,,,,,10,86.4
2024,Newfoundland and Labrador,50 to 64 years,Females,,,,,10,84.9
2024,Newfoundland and Labrador,65 years and over,Both sexes,,,,,10,88.4
2024,Newfoundland and Labrador,65 years and over,Males,,,,,10,87.9
2024,Newfoundland and Labrador,65 years and over,Females,,,,,10,88.8
2024,Prince Edward Island,"Total, 18 years and over",Both sexes,,,,,11,85.8
2024,Prince Edward Island,"Total, 18 years and over",Males,,,,,11,87.2
2024,Prince Edward Island,"Total, 18 years and over",Females,,,,,11,84.6
2024,Prince Edward Island,18 to 34 years,Both sexes,,,,,11,89.3
2024,Prince Edward Island,18 to 34 years,Males,,,,,11,
2024,Prince Edward Island,18 to 34 years,Females,,,,,11,
2024,Prince Edward Island,35 to 49 years,Both sexes,,,,,11,74.9
2024,Prince Edward Island,35 to 49 years,Males,,,,,11,
2024,Prince Edward Island,35 to 49 years,Females,,,,,11,
2024,Prince Edward Island,50 to 64 years,Both sexes,,,,,11,86.0
2024,Prince Edward Island,50 to 64 years,Males,,,,,11,92.4
2024,Prince Edward Island,50 to 64 years,Females,,,,,11,80.2
2024,Prince Edward Island,65 years and over,Both sexes,,,,,11,90.5
2024,Prince Edward Island,65 years and over,Males,,,,,11,87.9
2024,Prince Edward Island,65 years and over,Females,,,,,11,92.6
2024,Nova Scotia,"Total, 18 years and over",Both sexes,,,,,12,82.3
2024,Nova Scotia,"Total, 18 years and over",Males,,,,,12,82.8
2024,Nova Scotia,"Total, 18 years and over",Females,,,,,12,81.8
2024,Nova Scotia,18 to 34 years,Both sexes,,,,,12,79.1
2024,Nova Scotia,18 to 34 years,Males,,,,,12,80.1
2024,Nova Scotia,18 to 34 years,Females,,,,,12,78.1
2024,Nova Scotia,35 to 49 years,Both sexes,,,,,12,80.0
2024,Nova Scotia,35 to 49 years,Males,,,,,12,79.8
2024,Nova Scotia,35 to 49 years,Females,,,,,12,80.1
2024,Nova Scotia,50 to 64 years,Both sexes,,,,,12,82.3
2024,Nova Scotia,50 to 64 years,Males,,,,,12,83.9
2024,Nova Scotia,50 to 64 years,Females,,,,,12,80.6
2024,Nova Scotia,65 years and over,Both sexes,,,,,12,87.4
2024,Nova Scotia,65 years and over,Males,,,,,12,87.2
2024,Nova Scotia,65 years and over,Females,,,,,12,87.6
2024,New Brunswick,"Total, 18 years and over",Both sexes,,,,,13,82.0
2024,New Brunswick,"Total, 18 years and over",Males,,,,,13,79.3
2024,New Brunswick,"Total, 18 years and over",Females,,,,,13,84.6
2024,New Brunswick,18 to 34 years,Both sexes,,,,,13,79.9
2024,New Brunswick,18 to 34 years,Males,,,,,13,74.3
2024,New Brunswick,18 to 34 years,Females,,,,,13,85.7
2024,New Brunswick,35 to 49 years,Both sexes,,,,,13,83.1
2024,New Brunswick,35 to 49 years,Males,,,,,13,79.5
2024,New Brunswick,35 to 49 years,Females,,,,,13,86.6
2024,New Brunswick,50 to 64 years,Both sexes,,,,,13,79.0
2024,New Brunswick,50 to 64 years,Males,,,,,13,76.1
2024,New Brunswick,50 to 64 years,Females,,,,,13,81.7
2024,New Brunswick,65 years and over,Both sexes,,,,,13,85.7
2024,New Brunswick,65 years and over,Males,,,,,13,86.9
2024,New Brunswick,65 years and over,Females,,,,,13,84.6
2024,Quebec,"Total, 18 years and over",Both sexes,,,,,24,88.9
2024,Quebec,"Total, 18 years and over",Males,,,,,24,88.7
2024,Quebec,"Total, 18 years and over",Females,,,,,24,89.2
2024,Quebec,18 to 34 years,Both sexes,,,,,24,90.2
2024,Quebec,18 to 34 years,Males,,,,,24,89.9
2024,Quebec,18 to 34 years,Females,,,,,24,90.5
2024,Quebec,35 to 49 years,Both sexes,,,,,24,89.3
2024,Quebec,35 to 49 years,Males,,,,,24,87.7
2024,Quebec,35 to 49 years,Females,,,,,24,90.9
2024,Quebec,50 to 64 years,Both sexes,,,,,24,87.0
2024,Quebec,50 to 64 years,Males,,,,,24,87.0
2024,Quebec,50 to 64 years,Females,,,,,24,87.0
2024,Quebec,65 years and over,Both sexes,,,,,24,89.1
2024,Quebec,65 years and over,Males,,,,,24,90.1
2024,Quebec,65 years and over,Females,,,,,24,88.3
2024,Ontario,"Total, 18 years and over",Both sexes,,,,,35,81.7
2024,Ontario,"Total, 18 years and over",Males,,,,,35,81.1
2024,Ontario,"Total, 18 years and over",Females,,,,,35,82.4
2024,Ontario,18 to 34 years,Both sexes,,,,,35,79.4
2024,Ontario,18 to 34 years,Males,,,,,35,77.6
2024,Ontario,18 to 34 years,Females,,,,,35,81.4
2024,Ontario,35 to 49 years,Both sexes,,,,,35,81.8
2024,Ontario,35 to 49 years,Males,,,,,35,80.1
2024,Ontario,35 to 49 years,Females,,,,,35,83.4
2024,Ontario,50 to 64 years,Both sexes,,,,,35,80.3
2024,Ontario,50 to 64 years,Males,,,,,35,81.9
2024,Ontario,50 to 64 years,Females,,,,,35,78.8
2024,Ontario,65 years and over,Both sexes,,,,,35,86.5
2024,Ontario,65 years and over,Males,,,,,35,86.8
2024,Ontario,65 years and over,Females,,,,,35,86.2
2024,Manitoba,"Total, 18 years and over",Both sexes,,,,,46,84.1
2024,Manitoba,"Total, 18 years and over",Males,,,,,46,85.2
2024,Manitoba,"Total, 18 years and over",Females,,,,,46,83.0
2024,Manitoba,18 to 34 years,Both sexes,,,,,46,83.6
2024,Manitoba,18 to 34 years,Males,,,,,46,84.5
2024,Manitoba,18 to 34 years,Females,,,,,46,82.6
2024,Manitoba,35 to 49 years,Both sexes,,,,,46,83.5
2024,Manitoba,35 to 49 years,Males,,,,,46,83.4
2024,Manitoba,35 to 49 years,Females,,,,,46,83.5
2024,Manitoba,50 to 64 years,Both sexes,,,,,46,83.6
2024,Manitoba,50 to 64 years,Males,,,,,46,85.2
2024,Manitoba,50 to 64 years,Females,,,,,46,82.1
2024,Manitoba,65 years and over,Both sexes,,,,,46,85.9
2024,Manitoba,65 years and over,Males,,,,,46,88.3
2024,Manitoba,65 years and over,Females,,,,,46,83.8
2024,Saskatchewan,"Total, 18 years and over",Both sexes,,,,,47,83.5
2024,Saskatchewan,"Total, 18 years and over",Males,,,,,47,84.3
2024,Saskatchewan,"Total, 18 years and over",Females,,,,,47,82.8
2024,Saskatchewan,18 to 34 years,Both sexes,,,,,47,82.0
2024,Saskatchewan,18 to 34 years,Males,,,,,47,84.7
2024,Saskatchewan,18 to 34 years,Females,,,,,47,78.9
2024,Saskatchewan,35 to 49 years,Both sexes,,,,,47,80.4
2024,Saskatchewan,35 to 49 years,Males,,,,,47,83.1
2024,Saskatchewan,35 to 49 years,Females,,,,,47,77.8
2024,Saskatchewan,50 to 64 years,Both sexes,,,,,47,86.3
