Year,Geography,Population,Gender,Age group,GeoCode,Value
2017,British Columbia,Total population,Men+,45 years and over,59,4.9
2017,British Columbia,Total population,Men+,25 to 54 years,59,4.6
2017,British Columbia,Total population,Men+,55 years and over,59,5.5
2017,British Columbia,Total population,Men+,15 to 64 years,59,5.6
2017,British Columbia,Total population,Men+,15 to 19 years,59,12.7
2017,British Columbia,Total population,Men+,20 to 24 years,59,9.1
2017,British Columbia,Total population,Men+,25 to 29 years,59,4.7
2017,British Columbia,Total population,Men+,30 to 34 years,59,4.7
2017,British Columbia,Total population,Men+,35 to 39 years,59,5.0
2017,British Columbia,Total population,Men+,40 to 44 years,59,4.4
2017,British Columbia,Total population,Men+,45 to 49 years,59,4.4
2017,British Columbia,Total population,Men+,50 to 54 years,59,4.1
2017,British Columbia,Total population,Men+,55 to 59 years,59,4.6
2017,British Columbia,Total population,Men+,60 to 64 years,59,6.8
2017,British Columbia,Total population,Men+,65 years and over,59,5.4
2017,British Columbia,Total population,Men+,65 to 69 years,59,
2017,British Columbia,Total population,Men+,70 years and over,59,
2017,British Columbia,Total population,Women+,15 years and over,59,5.0
2017,British Columbia,Total population,Women+,15 to 24 years,59,6.6
2017,British Columbia,Total population,Women+,25 years and over,59,4.7
2017,British Columbia,Total population,Women+,25 to 44 years,59,4.6
2017,British Columbia,Total population,Women+,45 to 64 years,59,4.8
2017,British Columbia,Total population,Women+,45 years and over,59,4.7
2017,British Columbia,Total population,Women+,25 to 54 years,59,4.6
2017,British Columbia,Total population,Women+,55 years and over,59,4.9
2017,British Columbia,Total population,Women+,15 to 64 years,59,5.0
2017,British Columbia,Total population,Women+,15 to 19 years,59,8.8
2017,British Columbia,Total population,Women+,20 to 24 years,59,5.3
2017,British Columbia,Total population,Women+,25 to 29 years,59,5.0
2017,British Columbia,Total population,Women+,30 to 34 years,59,4.4
2017,British Columbia,Total population,Women+,35 to 39 years,59,4.4
2017,British Columbia,Total population,Women+,40 to 44 years,59,4.7
2017,British Columbia,Total population,Women+,45 to 49 years,59,5.0
2017,British Columbia,Total population,Women+,50 to 54 years,59,4.1
2017,British Columbia,Total population,Women+,55 to 59 years,59,4.8
2017,British Columbia,Total population,Women+,60 to 64 years,59,5.6
2017,British Columbia,Total population,Women+,65 years and over,59,3.9
2017,British Columbia,Total population,Women+,65 to 69 years,59,
2017,British Columbia,Total population,Women+,70 years and over,59,
2018,Canada,Total population,Total - Gender,15 to 24 years,,10.6
2018,Canada,Total population,Total - Gender,25 years and over,,5.0
2018,Canada,Total population,Total - Gender,25 to 44 years,,5.1
2018,Canada,Total population,Total - Gender,45 to 64 years,,5.0
2018,Canada,Total population,Total - Gender,45 years and over,,5.0
2018,Canada,Total population,Total - Gender,25 to 54 years,,5.0
2018,Canada,Total population,Total - Gender,55 years and over,,5.2
2018,Canada,Total population,Total - Gender,15 to 64 years,,5.9
2018,Canada,Total population,Total - Gender,15 to 19 years,,14.6
2018,Canada,Total population,Total - Gender,20 to 24 years,,8.4
2018,Canada,Total population,Total - Gender,25 to 29 years,,6.0
2018,Canada,Total population,Total - Gender,30 to 34 years,,5.2
2018,Canada,Total population,Total - Gender,35 to 39 years,,4.5
2018,Canada,Total population,Total - Gender,40 to 44 years,,4.7
2018,Canada,Total population,Total - Gender,45 to 49 years,,4.9
2018,Canada,Total population,Total - Gender,50 to 54 years,,4.5
2018,Canada,Total population,Total - Gender,55 to 59 years,,5.0
2018,Canada,Total population,Total - Gender,60 to 64 years,,6.1
2018,Canada,Total population,Total - Gender,65 years and over,,4.3
2018,Canada,Total population,Total - Gender,65 to 69 years,,4.9
2018,Canada,Total population,Total - Gender,70 years and over,,3.4
2018,Canada,Total population,Men+,15 years and over,,6.1
2018,Canada,Total population,Men+,15 to 24 years,,11.9
2018,Canada,Total population,Men+,25 years and over,,5.2
2018,Canada,Total population,Men+,25 to 44 years,,5.2
2018,Canada,Total population,Men+,45 to 64 years,,5.2
2018,Canada,Total population,Men+,45 years and over,,5.1
2018,Canada,Total population,Men+,25 to 54 years,,5.0
2018,Canada,Total population,Men+,55 years and over,,5.6
2018,Canada,Total population,Men+,15 to 64 years,,6.2
2018,Canada,Total population,Men+,15 to 19 years,,16.1
2018,Canada,Total population,Men+,20 to 24 years,,9.6
2018,Canada,Total population,Men+,25 to 29 years,,6.8
2018,Canada,Total population,Men+,30 to 34 years,,5.3
2018,Canada,Total population,Men+,35 to 39 years,,4.1
2018,Canada,Total population,Men+,40 to 44 years,,4.4
2018,Canada,Total population,Men+,45 to 49 years,,4.8
2018,Canada,Total population,Men+,50 to 54 years,,4.4
2018,Canada,Total population,Men+,55 to 59 years,,5.3
2018,Canada,Total population,Men+,60 to 64 years,,6.6
2018,Canada,Total population,Men+,65 years and over,,4.9
2018,Canada,Total population,Men+,65 to 69 years,,5.5
2018,Canada,Total population,Men+,70 years and over,,3.9
2018,Canada,Total population,Women+,15 years and over,,5.5
2018,Canada,Total population,Women+,15 to 24 years,,9.3
2018,Canada,Total population,Women+,25 years and over,,4.9
2018,Canada,Total population,Women+,25 to 44 years,,5.0
2018,Canada,Total population,Women+,45 to 64 years,,4.9
2018,Canada,Total population,Women+,45 years and over,,4.8
2018,Canada,Total population,Women+,25 to 54 years,,4.9
2018,Canada,Total population,Women+,55 years and over,,4.8
2018,Canada,Total population,Women+,15 to 64 years,,5.6
2018,Canada,Total population,Women+,15 to 19 years,,13.1
2018,Canada,Total population,Women+,20 to 24 years,,7.1
2018,Canada,Total population,Women+,25 to 29 years,,5.1
2018,Canada,Total population,Women+,30 to 34 years,,5.0
2018,Canada,Total population,Women+,35 to 39 years,,4.8
2018,Canada,Total population,Women+,40 to 44 years,,4.9
2018,Canada,Total population,Women+,45 to 49 years,,5.1
2018,Canada,Total population,Women+,50 to 54 years,,4.5
2018,Canada,Total population,Women+,55 to 59 years,,4.7
2018,Canada,Total population,Women+,60 to 64 years,,5.4
2018,Canada,Total population,Women+,65 years and over,,3.5
2018,Canada,Total population,Women+,65 to 69 years,,4.0
2018,Canada,Total population,Women+,70 years and over,,2.6
2018,Newfoundland and Labrador,Total population,Total - Gender,15 years and over,10,14.0
2018,Newfoundland and Labrador,Total population,Total - Gender,15 to 24 years,10,18.7
2018,Newfoundland and Labrador,Total population,Total - Gender,25 years and over,10,13.4
2018,Newfoundland and Labrador,Total population,Total - Gender,25 to 44 years,10,11.6
2018,Newfoundland and Labrador,Total population,Total - Gender,45 to 64 years,10,14.8
2018,Newfoundland and Labrador,Total population,Total - Gender,45 years and over,10,14.9
2018,Newfoundland and Labrador,Total population,Total - Gender,25 to 54 years,10,12.1
2018,Newfoundland and Labrador,Total population,Total - Gender,55 years and over,10,17.1
2018,Newfoundland and Labrador,Total population,Total - Gender,15 to 64 years,10,14.0
2018,Newfoundland and Labrador,Total population,Total - Gender,15 to 19 years,10,21.4
2018,Newfoundland and Labrador,Total population,Total - Gender,20 to 24 years,10,16.4
2018,Newfoundland and Labrador,Total population,Total - Gender,25 to 29 years,10,14.2
2018,Newfoundland and Labrador,Total population,Total - Gender,30 to 34 years,10,11.7
2018,Newfoundland and Labrador,Total population,Total - Gender,35 to 39 years,10,9.9
2018,Newfoundland and Labrador,Total population,Total - Gender,40 to 44 years,10,10.9
2018,Newfoundland and Labrador,Total population,Total - Gender,45 to 49 years,10,11.7
2018,Newfoundland and Labrador,Total population,Total - Gender,50 to 54 years,10,13.9
2018,Newfoundland and Labrador,Total population,Total - Gender,55 to 59 years,10,15.5
2018,Newfoundland and Labrador,Total population,Total - Gender,60 to 64 years,10,20.1
2018,Newfoundland and Labrador,Total population,Total - Gender,65 years and over,10,15.3
2018,Newfoundland and Labrador,Total population,Total - Gender,65 to 69 years,10,17.1
2018,Newfoundland and Labrador,Total population,Total - Gender,70 years and over,10,
2018,Newfoundland and Labrador,Total population,Men+,15 years and over,10,16.8
2018,Newfoundland and Labrador,Total population,Men+,15 to 24 years,10,22.6
2018,Newfoundland and Labrador,Total population,Men+,25 years and over,10,16.0
2018,Newfoundland and Labrador,Total population,Men+,25 to 44 years,10,13.6
2018,Newfoundland and Labrador,Total population,Men+,45 to 64 years,10,17.7
2018,Newfoundland and Labrador,Total population,Men+,45 years and over,10,17.7
2018,Newfoundland and Labrador,Total population,Men+,25 to 54 years,10,14.4
2018,Newfoundland and Labrador,Total population,Men+,55 years and over,10,20.0
2018,Newfoundland and Labrador,Total population,Men+,15 to 64 years,10,16.7
2018,Newfoundland and Labrador,Total population,Men+,15 to 19 years,10,24.2
2018,Newfoundland and Labrador,Total population,Men+,20 to 24 years,10,21.4
2018,Newfoundland and Labrador,Total population,Men+,25 to 29 years,10,17.6
2018,Newfoundland and Labrador,Total population,Men+,30 to 34 years,10,13.7
2018,Newfoundland and Labrador,Total population,Men+,35 to 39 years,10,10.7
2018,Newfoundland and Labrador,Total population,Men+,40 to 44 years,10,12.7
2018,Newfoundland and Labrador,Total population,Men+,45 to 49 years,10,14.1
2018,Newfoundland and Labrador,Total population,Men+,50 to 54 years,10,16.4
2018,Newfoundland and Labrador,Total population,Men+,55 to 59 years,10,17.8
2018,Newfoundland and Labrador,Total population,Men+,60 to 64 years,10,25.2
2018,Newfoundland and Labrador,Total population,Men+,65 years and over,10,17.8
2018,Newfoundland and Labrador,Total population,Men+,65 to 69 years,10,
2018,Newfoundland and Labrador,Total population,Men+,70 years and over,10,
2018,Newfoundland and Labrador,Total population,Women+,15 years and over,10,10.9
2018,Newfoundland and Labrador,Total population,Women+,15 to 24 years,10,14.2
2018,Newfoundland and Labrador,Total population,Women+,25 years and over,10,10.6
2018,Newfoundland and Labrador,Total population,Women+,25 to 44 years,10,9.3
2018,Newfoundland and Labrador,Total population,Women+,45 to 64 years,10,11.5
2018,Newfoundland and Labrador,Total population,Women+,45 years and over,10,11.5
2018,Newfoundland and Labrador,Total population,Women+,25 to 54 years,10,9.7
2018,Newfoundland and Labrador,Total population,Women+,55 years and over,10,13.4
2018,Newfoundland and Labrador,Total population,Women+,15 to 64 years,10,10.9
2018,Newfoundland and Labrador,Total population,Women+,15 to 19 years,10,18.3
2018,Newfoundland and Labrador,Total population,Women+,20 to 24 years,10,11.6
2018,Newfoundland and Labrador,Total population,Women+,25 to 29 years,10,10.5
2018,Newfoundland and Labrador,Total population,Women+,30 to 34 years,10,9.5
2018,Newfoundland and Labrador,Total population,Women+,35 to 39 years,10,9.1
2018,Newfoundland and Labrador,Total population,Women+,40 to 44 years,10,9.1
2018,Newfoundland and Labrador,Total population,Women+,45 to 49 years,10,9.4
2018,Newfoundland and Labrador,Total population,Women+,50 to 54 years,10,11.0
2018,Newfoundland and Labrador,Total population,Women+,55 to 59 years,10,12.7
2018,Newfoundland and Labrador,Total population,Women+,60 to 64 years,10,14.4
2018,Newfoundland and Labrador,Total population,Women+,65 years and over,10,11.1
2018,Newfoundland and Labrador,Total population,Women+,65 to 69 years,10,
2018,Newfoundland and Labrador,Total population,Women+,70 years and over,10,
2018,Prince Edward Island,Total population,Total - Gender,15 years and over,11,9.9
2018,Prince Edward Island,Total population,Total - Gender,15 to 24 years,11,12.8
2018,Prince Edward Island,Total population,Total - Gender,25 years and over,11,9.4
2018,Prince Edward Island,Total population,Total - Gender,25 to 44 years,11,8.5
2018,Prince Edward Island,Total population,Total - Gender,45 to 64 years,11,10.1
2018,Prince Edward Island,Total population,Total - Gender,45 years and over,11,10.2
2018,Prince Edward Island,Total population,Total - Gender,25 to 54 years,11,8.6
2018,Prince Edward Island,Total population,Total - Gender,55 years and over,11,11.5
2018,Prince Edward Island,Total population,Total - Gender,15 to 64 years,11,9.8
2018,Prince Edward Island,Total population,Total - Gender,15 to 19 years,11,14.6
2018,Prince Edward Island,Total population,Total - Gender,20 to 24 years,11,11.7
2018,Prince Edward Island,Total population,Total - Gender,25 to 29 years,11,10.1
2018,Prince Edward Island,Total population,Total - Gender,30 to 34 years,11,10.4
2018,Prince Edward Island,Total population,Total - Gender,35 to 39 years,11,6.8
2018,Prince Edward Island,Total population,Total - Gender,40 to 44 years,11,6.7
2018,Prince Edward Island,Total population,Total - Gender,45 to 49 years,11,8.0
2018,Prince Edward Island,Total population,Total - Gender,50 to 54 years,11,8.2
2018,Prince Edward Island,Total population,Total - Gender,55 to 59 years,11,9.5
2018,Prince Edward Island,Total population,Total - Gender,60 to 64 years,11,15.7
2018,Prince Edward Island,Total population,Total - Gender,65 years and over,11,11.3
2018,Prince Edward Island,Total population,Total - Gender,65 to 69 years,11,12.1
2018,Prince Edward Island,Total population,Total - Gender,70 years and over,11,
2018,Prince Edward Island,Total population,Men+,15 years and over,11,11.1
2018,Prince Edward Island,Total population,Men+,15 to 24 years,11,14.5
2018,Prince Edward Island,Total population,Men+,25 years and over,11,10.5
2018,Prince Edward Island,Total population,Men+,25 to 44 years,11,9.3
2018,Prince Edward Island,Total population,Men+,45 to 64 years,11,11.3
2018,Prince Edward Island,Total population,Men+,45 years and over,11,11.4
2018,Prince Edward Island,Total population,Men+,25 to 54 years,11,9.8
2018,Prince Edward Island,Total population,Men+,55 years and over,11,12.0
2018,Prince Edward Island,Total population,Men+,15 to 64 years,11,11.0
2018,Prince Edward Island,Total population,Men+,15 to 19 years,11,13.6
2018,Prince Edward Island,Total population,Men+,20 to 24 years,11,15.0
2018,Prince Edward Island,Total population,Men+,25 to 29 years,11,9.8
2018,Prince Edward Island,Total population,Men+,30 to 34 years,11,12.8
2018,Prince Edward Island,Total population,Men+,35 to 39 years,11,8.6
2018,Prince Edward Island,Total population,Men+,40 to 44 years,11,6.5
2018,Prince Edward Island,Total population,Men+,45 to 49 years,11,11.1
2018,Prince Edward Island,Total population,Men+,50 to 54 years,11,8.3
2018,Prince Edward Island,Total population,Men+,55 to 59 years,11,10.4
2018,Prince Edward Island,Total population,Men+,60 to 64 years,11,16.7
2018,Prince Edward Island,Total population,Men+,65 years and over,11,
2018,Prince Edward Island,Total population,Men+,65 to 69 years,11,
2018,Prince Edward Island,Total population,Men+,70 years and over,11,
2018,Prince Edward Island,Total population,Women+,15 years and over,11,8.8
2018,Prince Edward Island,Total population,Women+,15 to 24 years,11,9.4
2018,Prince Edward Island,Total population,Women+,25 years and over,11,8.6
2018,Prince Edward Island,Total population,Women+,25 to 44 years,11,7.6
2018,Prince Edward Island,Total population,Women+,45 to 64 years,11,9.4
2018,Prince Edward Island,Total population,Women+,45 years and over,11,8.9
2018,Prince Edward Island,Total population,Women+,25 to 54 years,11,7.3
2018,Prince Edward Island,Total population,Women+,55 years and over,11,11.0
2018,Prince Edward Island,Total population,Women+,15 to 64 years,11,8.7
2018,Prince Edward Island,Total population,Women+,15 to 19 years,11,11.5
2018,Prince Edward Island,Total population,Women+,20 to 24 years,11,8.1
2018,Prince Edward Island,Total population,Women+,25 to 29 years,11,8.1
2018,Prince Edward Island,Total population,Women+,30 to 34 years,11,10.5
2018,Prince Edward Island,Total population,Women+,35 to 39 years,11,5.3
2018,Prince Edward Island,Total population,Women+,40 to 44 years,11,7.0
2018,Prince Edward Island,Total population,Women+,45 to 49 years,11,4.8
2018,Prince Edward Island,Total population,Women+,50 to 54 years,11,8.2
2018,Prince Edward Island,Total population,Women+,55 to 59 years,11,10.9
