Year,Geography,Source,GeoCode,Value
2020,New Brunswick,Buildings,13,0.98293588
1990,New Brunswick,Agriculture,13,0.544530308
1991,New Brunswick,Agriculture,13,0.556667225
1992,New Brunswick,Agriculture,13,0.592543146
1993,New Brunswick,Agriculture,13,0.595135101
1994,New Brunswick,Agriculture,13,0.607497504
1995,New Brunswick,Agriculture,13,0.668507159
1996,New Brunswick,Agriculture,13,0.638876008
1997,New Brunswick,Agriculture,13,0.649932645
1998,New Brunswick,Agriculture,13,0.66141864
1999,New Brunswick,Agriculture,13,0.664751009
2000,New Brunswick,Agriculture,13,0.626524298
2001,New Brunswick,Agriculture,13,0.555739762
2002,New Brunswick,Agriculture,13,0.579329433
2003,New Brunswick,Agriculture,13,0.587416572
2004,New Brunswick,Agriculture,13,0.586967063
2005,New Brunswick,Agriculture,13,0.570426449
2006,New Brunswick,Agriculture,13,0.558350031
2007,New Brunswick,Agriculture,13,0.530099264
2008,New Brunswick,Agriculture,13,0.495573886
2009,New Brunswick,Agriculture,13,0.530092429
2010,New Brunswick,Agriculture,13,0.592054034
2011,New Brunswick,Agriculture,13,0.579944257
2012,New Brunswick,Agriculture,13,0.570039709
2013,New Brunswick,Agriculture,13,0.526351024
2014,New Brunswick,Agriculture,13,0.531689779
2015,New Brunswick,Agriculture,13,0.443623493
2016,New Brunswick,Agriculture,13,0.486555694
2017,New Brunswick,Agriculture,13,0.452081826
2018,New Brunswick,Agriculture,13,0.460679551
2019,New Brunswick,Agriculture,13,0.453027938
2020,New Brunswick,Agriculture,13,0.445694988
1990,New Brunswick,Waste,13,0.833529983
1991,New Brunswick,Waste,13,0.8619602
1992,New Brunswick,Waste,13,0.90255164
1993,New Brunswick,Waste,13,0.927859798
1994,New Brunswick,Waste,13,0.966677125
1995,New Brunswick,Waste,13,0.994685948
1996,New Brunswick,Waste,13,1.010540601
1997,New Brunswick,Waste,13,1.017068861
1998,New Brunswick,Waste,13,1.020997447
1999,New Brunswick,Waste,13,1.022756662
2000,New Brunswick,Waste,13,1.022835758
2001,New Brunswick,Waste,13,1.016236213
2002,New Brunswick,Waste,13,1.0095982
2003,New Brunswick,Waste,13,0.972460256
2004,New Brunswick,Waste,13,0.944881298
2005,New Brunswick,Waste,13,0.923462949
2006,New Brunswick,Waste,13,0.887982688
2007,New Brunswick,Waste,13,0.804706728
2008,New Brunswick,Waste,13,0.755957315
2009,New Brunswick,Waste,13,0.735659526
2010,New Brunswick,Waste,13,0.705832324
2011,New Brunswick,Waste,13,0.705108925
2012,New Brunswick,Waste,13,0.659363232
2013,New Brunswick,Waste,13,0.657688052
2014,New Brunswick,Waste,13,0.665632225
2015,New Brunswick,Waste,13,0.648000437
2016,New Brunswick,Waste,13,0.605936433
2017,New Brunswick,Waste,13,0.626437747
2018,New Brunswick,Waste,13,0.634494856
2019,New Brunswick,Waste,13,0.659857433
2020,New Brunswick,Waste,13,0.667599547
1990,New Brunswick,Coal Production,13,0.010167403
1991,New Brunswick,Coal Production,13,0.010544399
1992,New Brunswick,Coal Production,13,0.008604642
1993,New Brunswick,Coal Production,13,0.016250402
1994,New Brunswick,Coal Production,13,0.039695005
1995,New Brunswick,Coal Production,13,0.007643189
1996,New Brunswick,Coal Production,13,0.008170376
1997,New Brunswick,Coal Production,13,0.005138268
1998,New Brunswick,Coal Production,13,0.006177307
1999,New Brunswick,Coal Production,13,0.006887749
2000,New Brunswick,Coal Production,13,0.00522683
2001,New Brunswick,Coal Production,13,0.002364951
2002,New Brunswick,Coal Production,13,0.003992056
2003,New Brunswick,Coal Production,13,0.003387536
2004,New Brunswick,Coal Production,13,0.003252648
2005,New Brunswick,Coal Production,13,0.002518969
2006,New Brunswick,Coal Production,13,0.001552584
2007,New Brunswick,Coal Production,13,0.001743035
2008,New Brunswick,Coal Production,13,0.000718
2009,New Brunswick,Coal Production,13,0.001878047
2010,New Brunswick,Coal Production,13,0.0
2011,New Brunswick,Coal Production,13,0.0
2012,New Brunswick,Coal Production,13,0.0
2013,New Brunswick,Coal Production,13,0.0
2014,New Brunswick,Coal Production,13,0.0
2015,New Brunswick,Coal Production,13,0.0
2016,New Brunswick,Coal Production,13,0.0
2017,New Brunswick,Coal Production,13,0.0
2018,New Brunswick,Coal Production,13,0.0
2019,New Brunswick,Coal Production,13,0.0
2020,New Brunswick,Coal Production,13,0.0
1990,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.407079574
1991,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.440473347
1992,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.478040328
1993,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.469664945
1994,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.613952302
1995,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.66772041
1996,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.636256004
1997,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.65368935
1998,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.598438167
1999,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.590455019
2000,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.600368802
2001,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.59557072
2002,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.529939116
2003,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.551051201
2004,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.56924553
2005,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.527418822
2006,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.635644508
2007,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.632157747
2008,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.521062169
2009,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.487531807
2010,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.528659075
2011,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.487776713
2012,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.389878111
2013,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.420799155
2014,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.338399664
2015,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.34890628
2016,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.314533857
2017,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.345773018
2018,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.352128319
2019,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.34479088
2020,New Brunswick,"Light Manufacturing, Construction and Forest Resources",13,0.328461279
1990,Quebec,Provincial Inventory Total,24,84.5087024
1991,Quebec,Provincial Inventory Total,24,80.14395212
1992,Quebec,Provincial Inventory Total,24,80.25794645
1993,Quebec,Provincial Inventory Total,24,81.35632291
1994,Quebec,Provincial Inventory Total,24,83.46064457
1995,Quebec,Provincial Inventory Total,24,82.20010307
1996,Quebec,Provincial Inventory Total,24,83.17293557
1997,Quebec,Provincial Inventory Total,24,83.22788499
1998,Quebec,Provincial Inventory Total,24,84.40426259
1999,Quebec,Provincial Inventory Total,24,84.20951377
2000,Quebec,Provincial Inventory Total,24,84.69825415
2001,Quebec,Provincial Inventory Total,24,82.92517953
2002,Quebec,Provincial Inventory Total,24,84.3974605
2003,Quebec,Provincial Inventory Total,24,89.33696981
2004,Quebec,Provincial Inventory Total,24,89.83827241
2005,Quebec,Provincial Inventory Total,24,86.34416603
2006,Quebec,Provincial Inventory Total,24,84.67830417
2007,Quebec,Provincial Inventory Total,24,88.57794033
2008,Quebec,Provincial Inventory Total,24,83.76678476
2009,Quebec,Provincial Inventory Total,24,82.35883005
2010,Quebec,Provincial Inventory Total,24,79.48053123
2011,Quebec,Provincial Inventory Total,24,81.53830427
2012,Quebec,Provincial Inventory Total,24,79.94636601
2013,Quebec,Provincial Inventory Total,24,80.13661512
2014,Quebec,Provincial Inventory Total,24,77.98294786
2015,Quebec,Provincial Inventory Total,24,78.50516313
2016,Quebec,Provincial Inventory Total,24,78.14734547
2017,Quebec,Provincial Inventory Total,24,80.25388921
2018,Quebec,Provincial Inventory Total,24,81.82571114
2019,Quebec,Provincial Inventory Total,24,83.58993237
2020,Quebec,Provincial Inventory Total,24,76.24117522
1990,Quebec,Oil and Gas,24,3.91436241
1991,Quebec,Oil and Gas,24,3.393438868
1992,Quebec,Oil and Gas,24,3.424732777
1993,Quebec,Oil and Gas,24,3.637788867
1994,Quebec,Oil and Gas,24,4.015293919
1995,Quebec,Oil and Gas,24,3.811704764
1996,Quebec,Oil and Gas,24,4.017565374
1997,Quebec,Oil and Gas,24,3.734958997
1998,Quebec,Oil and Gas,24,3.842979394
1999,Quebec,Oil and Gas,24,3.707533152
2000,Quebec,Oil and Gas,24,3.851739229
2001,Quebec,Oil and Gas,24,3.793386133
2002,Quebec,Oil and Gas,24,3.813290304
2003,Quebec,Oil and Gas,24,3.944632686
2004,Quebec,Oil and Gas,24,4.440465655
2005,Quebec,Oil and Gas,24,4.366532298
2006,Quebec,Oil and Gas,24,4.382957255
2007,Quebec,Oil and Gas,24,4.455390877
2008,Quebec,Oil and Gas,24,4.249445497
2009,Quebec,Oil and Gas,24,4.138165637
2010,Quebec,Oil and Gas,24,3.071453763
2011,Quebec,Oil and Gas,24,2.736331038
2012,Quebec,Oil and Gas,24,2.630044401
2013,Quebec,Oil and Gas,24,2.502771246
2014,Quebec,Oil and Gas,24,2.491388357
2015,Quebec,Oil and Gas,24,2.626468308
2016,Quebec,Oil and Gas,24,2.215144617
2017,Quebec,Oil and Gas,24,1.93730078
2018,Quebec,Oil and Gas,24,2.426261765
2019,Quebec,Oil and Gas,24,2.330652052
2020,Quebec,Oil and Gas,24,2.265886899
1990,Quebec,Electricity,24,1.529102999
1991,Quebec,Electricity,24,0.524642763
1992,Quebec,Electricity,24,0.954288032
1993,Quebec,Electricity,24,0.289388785
1994,Quebec,Electricity,24,0.482009082
1995,Quebec,Electricity,24,0.373765492
1996,Quebec,Electricity,24,0.402053691
1997,Quebec,Electricity,24,0.441939696
1998,Quebec,Electricity,24,1.609998185
1999,Quebec,Electricity,24,1.188556434
2000,Quebec,Electricity,24,0.60487836
2001,Quebec,Electricity,24,0.5857433
2002,Quebec,Electricity,24,0.446273389
2003,Quebec,Electricity,24,1.971736583
2004,Quebec,Electricity,24,1.736433992
2005,Quebec,Electricity,24,0.647222595
2006,Quebec,Electricity,24,0.513945277
2007,Quebec,Electricity,24,2.530514008
2008,Quebec,Electricity,24,0.488943144
2009,Quebec,Electricity,24,0.681191985
2010,Quebec,Electricity,24,0.454878722
2011,Quebec,Electricity,24,0.429425135
2012,Quebec,Electricity,24,0.537510846
2013,Quebec,Electricity,24,0.434182913
2014,Quebec,Electricity,24,0.2619275
2015,Quebec,Electricity,24,0.279067599
2016,Quebec,Electricity,24,0.313845205
2017,Quebec,Electricity,24,0.260547939
2018,Quebec,Electricity,24,0.300556983
2019,Quebec,Electricity,24,0.276256188
2020,Quebec,Electricity,24,0.359957028
1990,Quebec,Transport,24,24.25295696
1991,Quebec,Transport,24,22.71431039
1992,Quebec,Transport,24,23.13285406
1993,Quebec,Transport,24,23.81257594
1994,Quebec,Transport,24,24.80635708
1995,Quebec,Transport,24,25.01377082
1996,Quebec,Transport,24,25.52046976
1997,Quebec,Transport,24,26.24134834
1998,Quebec,Transport,24,27.37888469
1999,Quebec,Transport,24,28.1632284
2000,Quebec,Transport,24,27.99668499
2001,Quebec,Transport,24,28.11164282
2002,Quebec,Transport,24,28.58802837
2003,Quebec,Transport,24,30.14305339
2004,Quebec,Transport,24,30.60856705
2005,Quebec,Transport,24,30.84641905
2006,Quebec,Transport,24,30.83448026
2007,Quebec,Transport,24,32.07030465
2008,Quebec,Transport,24,31.98255495
2009,Quebec,Transport,24,31.7603382
2010,Quebec,Transport,24,31.62091026
2011,Quebec,Transport,24,32.50341459
2012,Quebec,Transport,24,32.5046052
2013,Quebec,Transport,24,31.9472821
2014,Quebec,Transport,24,30.450912
2015,Quebec,Transport,24,30.85208038
2016,Quebec,Transport,24,31.5083824
2017,Quebec,Transport,24,33.1417818
2018,Quebec,Transport,24,33.33401145
2019,Quebec,Transport,24,34.10290476
2020,Quebec,Transport,24,29.40334878
1990,Quebec,Heavy Industry,24,24.97120187
1991,Quebec,Heavy Industry,24,25.02598231
1992,Quebec,Heavy Industry,24,23.22391079
1993,Quebec,Heavy Industry,24,24.02880481
1994,Quebec,Heavy Industry,24,24.56662523
1995,Quebec,Heavy Industry,24,23.33321821
1996,Quebec,Heavy Industry,24,23.56928054
1997,Quebec,Heavy Industry,24,23.3537481
1998,Quebec,Heavy Industry,24,23.24476869
1999,Quebec,Heavy Industry,24,21.75974638
2000,Quebec,Heavy Industry,24,21.74571971
2001,Quebec,Heavy Industry,24,20.26839949
2002,Quebec,Heavy Industry,24,20.54383056
2003,Quebec,Heavy Industry,24,20.9456825
2004,Quebec,Heavy Industry,24,20.06712378
2005,Quebec,Heavy Industry,24,19.54431308
2006,Quebec,Heavy Industry,24,19.25724752
2007,Quebec,Heavy Industry,24,19.12365488
2008,Quebec,Heavy Industry,24,18.5599589
2009,Quebec,Heavy Industry,24,16.75930124
2010,Quebec,Heavy Industry,24,16.11836093
2011,Quebec,Heavy Industry,24,17.37832493
2012,Quebec,Heavy Industry,24,17.08616109
2013,Quebec,Heavy Industry,24,17.45066508
2014,Quebec,Heavy Industry,24,17.37195025
2015,Quebec,Heavy Industry,24,16.59090558
2016,Quebec,Heavy Industry,24,15.31379865
2017,Quebec,Heavy Industry,24,16.49463668
2018,Quebec,Heavy Industry,24,16.69631333
2019,Quebec,Heavy Industry,24,17.39509742
2020,Quebec,Heavy Industry,24,15.98129507
1990,Quebec,Buildings,24,11.69512287
1991,Quebec,Buildings,24,10.99020457
1992,Quebec,Buildings,24,11.6542854
1993,Quebec,Buildings,24,11.94076519
1994,Quebec,Buildings,24,11.809382
1995,Quebec,Buildings,24,11.87367666
1996,Quebec,Buildings,24,12.24020553
1997,Quebec,Buildings,24,11.91074922
1998,Quebec,Buildings,24,10.70172689
1999,Quebec,Buildings,24,11.20166363
2000,Quebec,Buildings,24,12.13299428
2001,Quebec,Buildings,24,11.94858994
2002,Quebec,Buildings,24,12.5242981
2003,Quebec,Buildings,24,13.61907574
2004,Quebec,Buildings,24,13.56449968
2005,Quebec,Buildings,24,12.30791852
2006,Quebec,Buildings,24,11.17857676
2007,Quebec,Buildings,24,11.56855243
2008,Quebec,Buildings,24,10.67657608
2009,Quebec,Buildings,24,11.49527307
2010,Quebec,Buildings,24,10.39727744
2011,Quebec,Buildings,24,10.34679219
2012,Quebec,Buildings,24,9.085936112
2013,Quebec,Buildings,24,9.385822379
2014,Quebec,Buildings,24,9.820120121
2015,Quebec,Buildings,24,10.01146401
2016,Quebec,Buildings,24,10.18173433
2017,Quebec,Buildings,24,10.18873096
2018,Quebec,Buildings,24,10.19834551
2019,Quebec,Buildings,24,10.45872253
2020,Quebec,Buildings,24,9.298470328
1990,Quebec,Agriculture,24,7.638580095
1991,Quebec,Agriculture,24,7.537025412
1992,Quebec,Agriculture,24,7.74407487
1993,Quebec,Agriculture,24,7.788917968
1994,Quebec,Agriculture,24,7.905388215
1995,Quebec,Agriculture,24,8.175758005
1996,Quebec,Agriculture,24,8.24591531
1997,Quebec,Agriculture,24,8.307169912
1998,Quebec,Agriculture,24,8.427353771
1999,Quebec,Agriculture,24,8.316321206
2000,Quebec,Agriculture,24,8.155710422
2001,Quebec,Agriculture,24,8.324583143
2002,Quebec,Agriculture,24,8.231973633
2003,Quebec,Agriculture,24,8.254349999
2004,Quebec,Agriculture,24,8.406104337
2005,Quebec,Agriculture,24,8.257493954
2006,Quebec,Agriculture,24,7.926827285
2007,Quebec,Agriculture,24,8.578970591
2008,Quebec,Agriculture,24,8.179205547
2009,Quebec,Agriculture,24,8.209341375
2010,Quebec,Agriculture,24,8.297392965
2011,Quebec,Agriculture,24,8.454809213
2012,Quebec,Agriculture,24,8.760460702
2013,Quebec,Agriculture,24,8.551878752
2014,Quebec,Agriculture,24,8.410565587
2015,Quebec,Agriculture,24,8.83919695
2016,Quebec,Agriculture,24,8.844374185
2017,Quebec,Agriculture,24,8.274980795
2018,Quebec,Agriculture,24,8.95484473
2019,Quebec,Agriculture,24,8.786470427
2020,Quebec,Agriculture,24,8.985278922
1990,Quebec,Waste,24,5.215915009
1991,Quebec,Waste,24,5.251734138
1992,Quebec,Waste,24,5.299255759
1993,Quebec,Waste,24,5.301252766
1994,Quebec,Waste,24,5.344957314
1995,Quebec,Waste,24,4.975756196
1996,Quebec,Waste,24,4.570351563
1997,Quebec,Waste,24,4.423645981
1998,Quebec,Waste,24,4.917951271
1999,Quebec,Waste,24,5.532644968
2000,Quebec,Waste,24,5.767104084
2001,Quebec,Waste,24,5.756417973
2002,Quebec,Waste,24,5.904437953
2003,Quebec,Waste,24,6.066113877
2004,Quebec,Waste,24,6.262609621
2005,Quebec,Waste,24,6.302356324
2006,Quebec,Waste,24,6.373720198
2007,Quebec,Waste,24,6.141038675
2008,Quebec,Waste,24,5.662614382
2009,Quebec,Waste,24,5.367144557
2010,Quebec,Waste,24,5.109276815
2011,Quebec,Waste,24,4.8910789
2012,Quebec,Waste,24,4.681115539
2013,Quebec,Waste,24,4.865340726
2014,Quebec,Waste,24,4.979344483
2015,Quebec,Waste,24,5.338002663
2016,Quebec,Waste,24,5.764933455
2017,Quebec,Waste,24,5.799705318
2018,Quebec,Waste,24,5.862340484
2019,Quebec,Waste,24,5.972405383
2020,Quebec,Waste,24,6.095940486
1990,Quebec,Coal Production,24,0.0
1991,Quebec,Coal Production,24,0.0
1992,Quebec,Coal Production,24,0.0
1993,Quebec,Coal Production,24,0.0
1994,Quebec,Coal Production,24,0.0
1995,Quebec,Coal Production,24,0.0
1996,Quebec,Coal Production,24,0.0
1997,Quebec,Coal Production,24,0.0
1998,Quebec,Coal Production,24,0.0
1999,Quebec,Coal Production,24,0.0
2000,Quebec,Coal Production,24,0.0
2001,Quebec,Coal Production,24,0.0
2002,Quebec,Coal Production,24,0.0
2003,Quebec,Coal Production,24,0.0
2004,Quebec,Coal Production,24,0.0
2005,Quebec,Coal Production,24,0.0
2006,Quebec,Coal Production,24,0.0
2007,Quebec,Coal Production,24,0.0
2008,Quebec,Coal Production,24,0.0
2009,Quebec,Coal Production,24,0.0
2010,Quebec,Coal Production,24,0.0
2011,Quebec,Coal Production,24,0.0
2012,Quebec,Coal Production,24,0.0
2013,Quebec,Coal Production,24,0.0
2014,Quebec,Coal Production,24,0.0
2015,Quebec,Coal Production,24,0.0
2016,Quebec,Coal Production,24,0.0
2017,Quebec,Coal Production,24,0.0
2018,Quebec,Coal Production,24,0.0
2019,Quebec,Coal Production,24,0.0
2020,Quebec,Coal Production,24,0.0
1990,Quebec,"Light Manufacturing, Construction and Forest Resources",24,5.291460189
1991,Quebec,"Light Manufacturing, Construction and Forest Resources",24,4.706613666
1992,Quebec,"Light Manufacturing, Construction and Forest Resources",24,4.824544764
