Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2017,data.65 to 74 years,data.Females,data.Cerebrovascular diseases [I60-I69],41.3
2017,data.65 to 74 years,data.Females,data.Influenza and pneumonia [J09-J18],16.4
2017,data.65 to 74 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],73.6
2017,data.65 to 74 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",17.0
2017,data.65 to 74 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",25.0
2017,data.65 to 74 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.3
2017,data.75 to 84 years,data.Both sexes,data.Malignant neoplasms [C00-C97],1248.2
2017,data.75 to 84 years,data.Both sexes,data.Diabetes mellitus [E10-E14],107.3
2017,data.75 to 84 years,data.Both sexes,data.Alzheimer's disease [G30],90.0
2017,data.75 to 84 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",724.4
2017,data.75 to 84 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],212.0
2017,data.75 to 84 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],89.9
2017,data.75 to 84 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],228.6
2017,data.75 to 84 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",28.4
2017,data.75 to 84 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",106.6
2017,data.75 to 84 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.4
2017,data.75 to 84 years,data.Males,data.Malignant neoplasms [C00-C97],1526.1
2017,data.75 to 84 years,data.Males,data.Diabetes mellitus [E10-E14],139.8
2017,data.75 to 84 years,data.Males,data.Alzheimer's disease [G30],83.7
2017,data.75 to 84 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",933.4
2017,data.75 to 84 years,data.Males,data.Cerebrovascular diseases [I60-I69],235.3
2017,data.75 to 84 years,data.Males,data.Influenza and pneumonia [J09-J18],98.0
2017,data.75 to 84 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],251.2
2017,data.75 to 84 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",37.0
2017,data.75 to 84 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",132.3
2017,data.75 to 84 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",19.5
2017,data.75 to 84 years,data.Females,data.Malignant neoplasms [C00-C97],1018.4
2017,data.75 to 84 years,data.Females,data.Diabetes mellitus [E10-E14],80.4
2017,data.75 to 84 years,data.Females,data.Alzheimer's disease [G30],95.3
2017,data.75 to 84 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",551.6
2017,data.75 to 84 years,data.Females,data.Cerebrovascular diseases [I60-I69],192.7
2017,data.75 to 84 years,data.Females,data.Influenza and pneumonia [J09-J18],83.1
2017,data.75 to 84 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],209.8
2017,data.75 to 84 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",21.3
2017,data.75 to 84 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",85.4
2017,data.75 to 84 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.7
2017,data.85 and over,data.Both sexes,data.Malignant neoplasms [C00-C97],2092.0
2017,data.85 and over,data.Both sexes,data.Diabetes mellitus [E10-E14],270.5
2017,data.85 and over,data.Both sexes,data.Alzheimer's disease [G30],574.5
2017,data.85 and over,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3023.9
2017,data.85 and over,data.Both sexes,data.Cerebrovascular diseases [I60-I69],884.3
2017,data.85 and over,data.Both sexes,data.Influenza and pneumonia [J09-J18],561.7
2017,data.85 and over,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],589.0
2017,data.85 and over,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",32.5
2017,data.85 and over,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",514.0
2017,data.85 and over,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",12.8
2017,data.85 and over,data.Males,data.Malignant neoplasms [C00-C97],2849.4
2017,data.85 and over,data.Males,data.Diabetes mellitus [E10-E14],332.5
2017,data.85 and over,data.Males,data.Alzheimer's disease [G30],448.7
2017,data.85 and over,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3421.4
2017,data.85 and over,data.Males,data.Cerebrovascular diseases [I60-I69],837.9
2017,data.85 and over,data.Males,data.Influenza and pneumonia [J09-J18],625.9
2017,data.85 and over,data.Males,data.Chronic lower respiratory diseases [J40-J47],751.8
2017,data.85 and over,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",45.7
2017,data.85 and over,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",557.9
2017,data.85 and over,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",28.0
2017,data.85 and over,data.Females,data.Malignant neoplasms [C00-C97],1676.2
2017,data.85 and over,data.Females,data.Diabetes mellitus [E10-E14],236.4
2017,data.85 and over,data.Females,data.Alzheimer's disease [G30],643.6
2017,data.85 and over,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2805.7
2017,data.85 and over,data.Females,data.Cerebrovascular diseases [I60-I69],909.8
2017,data.85 and over,data.Females,data.Influenza and pneumonia [J09-J18],526.4
2017,data.85 and over,data.Females,data.Chronic lower respiratory diseases [J40-J47],499.6
2017,data.85 and over,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",25.3
2017,data.85 and over,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",489.8
2017,data.85 and over,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.5
2018,data.All ages,data.Both sexes,data.Malignant neoplasms [C00-C97],215.1
2018,data.All ages,data.Both sexes,data.Diabetes mellitus [E10-E14],18.5
2018,data.All ages,data.Both sexes,data.Alzheimer's disease [G30],17.4
2018,data.All ages,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",146.2
2018,data.All ages,data.Both sexes,data.Cerebrovascular diseases [I60-I69],36.5
2018,data.All ages,data.Both sexes,data.Influenza and pneumonia [J09-J18],23.2
2018,data.All ages,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],35.3
2018,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",9.6
2018,data.All ages,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",42.8
2018,data.All ages,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",12.3
2018,data.All ages,data.Males,data.Malignant neoplasms [C00-C97],229.4
2018,data.All ages,data.Males,data.Diabetes mellitus [E10-E14],20.6
2018,data.All ages,data.Males,data.Alzheimer's disease [G30],11.4
2018,data.All ages,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",159.7
2018,data.All ages,data.Males,data.Cerebrovascular diseases [I60-I69],31.4
2018,data.All ages,data.Males,data.Influenza and pneumonia [J09-J18],21.7
2018,data.All ages,data.Males,data.Chronic lower respiratory diseases [J40-J47],35.2
2018,data.All ages,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.3
2018,data.All ages,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",51.8
2018,data.All ages,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.7
2018,data.All ages,data.Females,data.Malignant neoplasms [C00-C97],201.0
2018,data.All ages,data.Females,data.Diabetes mellitus [E10-E14],16.5
2018,data.All ages,data.Females,data.Alzheimer's disease [G30],23.2
2018,data.All ages,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",132.9
2018,data.All ages,data.Females,data.Cerebrovascular diseases [I60-I69],41.6
2018,data.All ages,data.Females,data.Influenza and pneumonia [J09-J18],24.7
2018,data.All ages,data.Females,data.Chronic lower respiratory diseases [J40-J47],35.3
2018,data.All ages,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",7.1
2018,data.All ages,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",33.9
2018,data.All ages,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.1
2018,data.1 to 14 years,data.Both sexes,data.Malignant neoplasms [C00-C97],2.1
2018,data.1 to 14 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.0
2018,data.1 to 14 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2018,data.1 to 14 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.3
2018,data.1 to 14 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.1
2018,data.1 to 14 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.5
2018,data.1 to 14 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2018,data.1 to 14 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2018,data.1 to 14 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.5
2018,data.1 to 14 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.3
2018,data.1 to 14 years,data.Males,data.Malignant neoplasms [C00-C97],2.4
2018,data.1 to 14 years,data.Males,data.Diabetes mellitus [E10-E14],0.0
2018,data.1 to 14 years,data.Males,data.Alzheimer's disease [G30],0.0
2018,data.1 to 14 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.2
2018,data.1 to 14 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.2
2018,data.1 to 14 years,data.Males,data.Influenza and pneumonia [J09-J18],0.6
2018,data.1 to 14 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.2
2018,data.1 to 14 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2018,data.1 to 14 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.8
2018,data.1 to 14 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.1
2018,data.1 to 14 years,data.Females,data.Malignant neoplasms [C00-C97],1.7
2018,data.1 to 14 years,data.Females,data.Diabetes mellitus [E10-E14],0.0
2018,data.1 to 14 years,data.Females,data.Alzheimer's disease [G30],0.0
2018,data.1 to 14 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2018,data.1 to 14 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.0
2018,data.1 to 14 years,data.Females,data.Influenza and pneumonia [J09-J18],0.5
2018,data.1 to 14 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2018,data.1 to 14 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2018,data.1 to 14 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.2
2018,data.1 to 14 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",2.9
2018,data.15 to 24,data.Both sexes,data.Malignant neoplasms [C00-C97],2.7
2018,data.15 to 24,data.Both sexes,data.Diabetes mellitus [E10-E14],0.4
2018,data.15 to 24,data.Both sexes,data.Alzheimer's disease [G30],0.0
2018,data.15 to 24,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",1.1
2018,data.15 to 24,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.3
2018,data.15 to 24,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.3
2018,data.15 to 24,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2018,data.15 to 24,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.2
2018,data.15 to 24,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",18.7
2018,data.15 to 24,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.7
2018,data.15 to 24,data.Males,data.Malignant neoplasms [C00-C97],3.1
2018,data.15 to 24,data.Males,data.Diabetes mellitus [E10-E14],0.2
2018,data.15 to 24,data.Males,data.Alzheimer's disease [G30],0.0
2018,data.15 to 24,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",1.4
2018,data.15 to 24,data.Males,data.Cerebrovascular diseases [I60-I69],0.4
2018,data.15 to 24,data.Males,data.Influenza and pneumonia [J09-J18],0.4
2018,data.15 to 24,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.2
2018,data.15 to 24,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.1
2018,data.15 to 24,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",25.7
2018,data.15 to 24,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",19.3
2018,data.15 to 24,data.Females,data.Malignant neoplasms [C00-C97],2.3
2018,data.15 to 24,data.Females,data.Diabetes mellitus [E10-E14],0.5
2018,data.15 to 24,data.Females,data.Alzheimer's disease [G30],0.0
2018,data.15 to 24,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.8
2018,data.15 to 24,data.Females,data.Cerebrovascular diseases [I60-I69],0.2
2018,data.15 to 24,data.Females,data.Influenza and pneumonia [J09-J18],0.2
2018,data.15 to 24,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2018,data.15 to 24,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.4
2018,data.15 to 24,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",11.2
2018,data.15 to 24,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.7
2018,data.25 to 34 years,data.Both sexes,data.Malignant neoplasms [C00-C97],7.1
2018,data.25 to 34 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.9
2018,data.25 to 34 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2018,data.25 to 34 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3.4
2018,data.25 to 34 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.4
2018,data.25 to 34 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.6
2018,data.25 to 34 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.2
2018,data.25 to 34 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",1.1
2018,data.25 to 34 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",32.9
2018,data.25 to 34 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.3
2018,data.25 to 34 years,data.Males,data.Malignant neoplasms [C00-C97],6.4
2018,data.25 to 34 years,data.Males,data.Diabetes mellitus [E10-E14],1.0
2018,data.25 to 34 years,data.Males,data.Alzheimer's disease [G30],0.1
2018,data.25 to 34 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",4.4
2018,data.25 to 34 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.4
2018,data.25 to 34 years,data.Males,data.Influenza and pneumonia [J09-J18],0.6
2018,data.25 to 34 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.3
2018,data.25 to 34 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.8
2018,data.25 to 34 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",48.8
2018,data.25 to 34 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",19.8
2018,data.25 to 34 years,data.Females,data.Malignant neoplasms [C00-C97],7.9
2018,data.25 to 34 years,data.Females,data.Diabetes mellitus [E10-E14],0.8
2018,data.25 to 34 years,data.Females,data.Alzheimer's disease [G30],0.0
2018,data.25 to 34 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2.3
2018,data.25 to 34 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.5
2018,data.25 to 34 years,data.Females,data.Influenza and pneumonia [J09-J18],0.7
2018,data.25 to 34 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2018,data.25 to 34 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",1.3
2018,data.25 to 34 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",16.3
2018,data.25 to 34 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.5
2018,data.35 to 44 years,data.Both sexes,data.Malignant neoplasms [C00-C97],21.5
2018,data.35 to 44 years,data.Both sexes,data.Diabetes mellitus [E10-E14],2.2
2018,data.35 to 44 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2018,data.35 to 44 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",9.5
2018,data.35 to 44 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],2.3
2018,data.35 to 44 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],1.4
2018,data.35 to 44 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.5
2018,data.35 to 44 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",3.9
2018,data.35 to 44 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",32.1
2018,data.35 to 44 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.3
2018,data.35 to 44 years,data.Males,data.Malignant neoplasms [C00-C97],18.6
2018,data.35 to 44 years,data.Males,data.Diabetes mellitus [E10-E14],2.6
2018,data.35 to 44 years,data.Males,data.Alzheimer's disease [G30],0.1
2018,data.35 to 44 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",13.7
2018,data.35 to 44 years,data.Males,data.Cerebrovascular diseases [I60-I69],2.9
2018,data.35 to 44 years,data.Males,data.Influenza and pneumonia [J09-J18],1.6
2018,data.35 to 44 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.6
2018,data.35 to 44 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",4.2
2018,data.35 to 44 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",48.2
2018,data.35 to 44 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",22.1
2018,data.35 to 44 years,data.Females,data.Malignant neoplasms [C00-C97],24.3
2018,data.35 to 44 years,data.Females,data.Diabetes mellitus [E10-E14],1.8
2018,data.35 to 44 years,data.Females,data.Alzheimer's disease [G30],0.0
2018,data.35 to 44 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",5.4
2018,data.35 to 44 years,data.Females,data.Cerebrovascular diseases [I60-I69],1.7
