Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2018,data.25 to 34 years,data.Males,data.Diabetes mellitus [E10-E14],1.0
2018,data.25 to 34 years,data.Males,data.Alzheimer's disease [G30],0.1
2018,data.25 to 34 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",4.4
2018,data.25 to 34 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.4
2018,data.25 to 34 years,data.Males,data.Influenza and pneumonia [J09-J18],0.6
2018,data.25 to 34 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.3
2018,data.25 to 34 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.8
2018,data.25 to 34 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",49.8
2018,data.25 to 34 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",19.9
2018,data.25 to 34 years,data.Females,data.Malignant neoplasms [C00-C97],7.9
2018,data.25 to 34 years,data.Females,data.Diabetes mellitus [E10-E14],0.8
2018,data.25 to 34 years,data.Females,data.Alzheimer's disease [G30],0.0
2018,data.25 to 34 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2.3
2018,data.25 to 34 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.5
2018,data.25 to 34 years,data.Females,data.Influenza and pneumonia [J09-J18],0.7
2018,data.25 to 34 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2018,data.25 to 34 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",1.3
2018,data.25 to 34 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",16.6
2018,data.25 to 34 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.6
2018,data.35 to 44 years,data.Both sexes,data.Malignant neoplasms [C00-C97],21.5
2018,data.35 to 44 years,data.Both sexes,data.Diabetes mellitus [E10-E14],2.2
2018,data.35 to 44 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2018,data.35 to 44 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",9.6
2018,data.35 to 44 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],2.4
2018,data.35 to 44 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],1.4
2018,data.35 to 44 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.5
2018,data.35 to 44 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",3.9
2018,data.35 to 44 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",33.1
2018,data.35 to 44 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.5
2018,data.35 to 44 years,data.Males,data.Malignant neoplasms [C00-C97],18.6
2018,data.35 to 44 years,data.Males,data.Diabetes mellitus [E10-E14],2.5
2018,data.35 to 44 years,data.Males,data.Alzheimer's disease [G30],0.1
2018,data.35 to 44 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",13.8
2018,data.35 to 44 years,data.Males,data.Cerebrovascular diseases [I60-I69],3.0
2018,data.35 to 44 years,data.Males,data.Influenza and pneumonia [J09-J18],1.6
2018,data.35 to 44 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.6
2018,data.35 to 44 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",4.3
2018,data.35 to 44 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",49.5
2018,data.35 to 44 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",22.2
2018,data.35 to 44 years,data.Females,data.Malignant neoplasms [C00-C97],24.4
2018,data.35 to 44 years,data.Females,data.Diabetes mellitus [E10-E14],1.8
2018,data.35 to 44 years,data.Females,data.Alzheimer's disease [G30],0.0
2018,data.35 to 44 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",5.5
2018,data.35 to 44 years,data.Females,data.Cerebrovascular diseases [I60-I69],1.7
2018,data.35 to 44 years,data.Females,data.Influenza and pneumonia [J09-J18],1.2
2018,data.35 to 44 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.3
2018,data.35 to 44 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",3.6
2018,data.35 to 44 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",16.8
2018,data.35 to 44 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.8
2018,data.45 to 54 years,data.Both sexes,data.Malignant neoplasms [C00-C97],76.4
2018,data.45 to 54 years,data.Both sexes,data.Diabetes mellitus [E10-E14],6.8
2018,data.45 to 54 years,data.Both sexes,data.Alzheimer's disease [G30],0.1
2018,data.45 to 54 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",34.4
2018,data.45 to 54 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],6.0
2018,data.45 to 54 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],3.9
2018,data.45 to 54 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],3.4
2018,data.45 to 54 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",9.8
2018,data.45 to 54 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",35.3
2018,data.45 to 54 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.6
2018,data.45 to 54 years,data.Males,data.Malignant neoplasms [C00-C97],72.3
2018,data.45 to 54 years,data.Males,data.Diabetes mellitus [E10-E14],9.3
2018,data.45 to 54 years,data.Males,data.Alzheimer's disease [G30],0.1
2018,data.45 to 54 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",53.7
2018,data.45 to 54 years,data.Males,data.Cerebrovascular diseases [I60-I69],7.0
2018,data.45 to 54 years,data.Males,data.Influenza and pneumonia [J09-J18],4.3
2018,data.45 to 54 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],3.1
2018,data.45 to 54 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.8
2018,data.45 to 54 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",52.2
2018,data.45 to 54 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",28.0
2018,data.45 to 54 years,data.Females,data.Malignant neoplasms [C00-C97],80.4
2018,data.45 to 54 years,data.Females,data.Diabetes mellitus [E10-E14],4.4
2018,data.45 to 54 years,data.Females,data.Alzheimer's disease [G30],0.2
2018,data.45 to 54 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",15.4
2018,data.45 to 54 years,data.Females,data.Cerebrovascular diseases [I60-I69],5.1
2018,data.45 to 54 years,data.Females,data.Influenza and pneumonia [J09-J18],3.5
2018,data.45 to 54 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],3.7
2018,data.45 to 54 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",6.8
2018,data.45 to 54 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",18.5
2018,data.45 to 54 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",9.4
2018,data.55 to 64 years,data.Both sexes,data.Malignant neoplasms [C00-C97],249.3
2018,data.55 to 64 years,data.Both sexes,data.Diabetes mellitus [E10-E14],15.6
2018,data.55 to 64 years,data.Both sexes,data.Alzheimer's disease [G30],1.2
2018,data.55 to 64 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",98.3
2018,data.55 to 64 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],16.1
2018,data.55 to 64 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],9.0
2018,data.55 to 64 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],20.8
2018,data.55 to 64 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",20.2
2018,data.55 to 64 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",35.3
2018,data.55 to 64 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",16.7
2018,data.55 to 64 years,data.Males,data.Malignant neoplasms [C00-C97],266.6
2018,data.55 to 64 years,data.Males,data.Diabetes mellitus [E10-E14],20.2
2018,data.55 to 64 years,data.Males,data.Alzheimer's disease [G30],1.1
2018,data.55 to 64 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",147.7
2018,data.55 to 64 years,data.Males,data.Cerebrovascular diseases [I60-I69],19.4
2018,data.55 to 64 years,data.Males,data.Influenza and pneumonia [J09-J18],10.9
2018,data.55 to 64 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],22.8
2018,data.55 to 64 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",27.6
2018,data.55 to 64 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",53.4
2018,data.55 to 64 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",25.5
2018,data.55 to 64 years,data.Females,data.Malignant neoplasms [C00-C97],232.4
2018,data.55 to 64 years,data.Females,data.Diabetes mellitus [E10-E14],11.0
2018,data.55 to 64 years,data.Females,data.Alzheimer's disease [G30],1.4
2018,data.55 to 64 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",50.0
2018,data.55 to 64 years,data.Females,data.Cerebrovascular diseases [I60-I69],12.8
2018,data.55 to 64 years,data.Females,data.Influenza and pneumonia [J09-J18],7.1
2018,data.55 to 64 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],18.9
2018,data.55 to 64 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.9
2018,data.55 to 64 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",17.6
2018,data.55 to 64 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",8.0
2018,data.65 to 74 years,data.Both sexes,data.Malignant neoplasms [C00-C97],593.5
2018,data.65 to 74 years,data.Both sexes,data.Diabetes mellitus [E10-E14],43.5
2018,data.65 to 74 years,data.Both sexes,data.Alzheimer's disease [G30],9.8
2018,data.65 to 74 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",244.5
2018,data.65 to 74 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],48.9
2018,data.65 to 74 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],23.7
2018,data.65 to 74 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],79.5
2018,data.65 to 74 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",26.8
2018,data.65 to 74 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",38.4
2018,data.65 to 74 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.5
2018,data.65 to 74 years,data.Males,data.Malignant neoplasms [C00-C97],681.9
2018,data.65 to 74 years,data.Males,data.Diabetes mellitus [E10-E14],57.6
2018,data.65 to 74 years,data.Males,data.Alzheimer's disease [G30],9.2
2018,data.65 to 74 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",343.9
2018,data.65 to 74 years,data.Males,data.Cerebrovascular diseases [I60-I69],57.5
2018,data.65 to 74 years,data.Males,data.Influenza and pneumonia [J09-J18],29.8
2018,data.65 to 74 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],85.8
2018,data.65 to 74 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",36.1
2018,data.65 to 74 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",50.4
2018,data.65 to 74 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",17.8
2018,data.65 to 74 years,data.Females,data.Malignant neoplasms [C00-C97],510.9
2018,data.65 to 74 years,data.Females,data.Diabetes mellitus [E10-E14],30.3
2018,data.65 to 74 years,data.Females,data.Alzheimer's disease [G30],10.3
2018,data.65 to 74 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",151.6
2018,data.65 to 74 years,data.Females,data.Cerebrovascular diseases [I60-I69],40.9
2018,data.65 to 74 years,data.Females,data.Influenza and pneumonia [J09-J18],18.0
2018,data.65 to 74 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],73.5
2018,data.65 to 74 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",18.1
2018,data.65 to 74 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",27.2
2018,data.65 to 74 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",5.7
2018,data.75 to 84 years,data.Both sexes,data.Malignant neoplasms [C00-C97],1223.1
2018,data.75 to 84 years,data.Both sexes,data.Diabetes mellitus [E10-E14],100.0
2018,data.75 to 84 years,data.Both sexes,data.Alzheimer's disease [G30],86.8
2018,data.75 to 84 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",702.2
2018,data.75 to 84 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],200.2
2018,data.75 to 84 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],99.1
2018,data.75 to 84 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],232.2
2018,data.75 to 84 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",31.0
2018,data.75 to 84 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",115.3
2018,data.75 to 84 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.7
2018,data.75 to 84 years,data.Males,data.Malignant neoplasms [C00-C97],1482.1
2018,data.75 to 84 years,data.Males,data.Diabetes mellitus [E10-E14],124.2
2018,data.75 to 84 years,data.Males,data.Alzheimer's disease [G30],78.9
2018,data.75 to 84 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",907.5
2018,data.75 to 84 years,data.Males,data.Cerebrovascular diseases [I60-I69],212.3
2018,data.75 to 84 years,data.Males,data.Influenza and pneumonia [J09-J18],118.2
2018,data.75 to 84 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],257.1
2018,data.75 to 84 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",40.7
2018,data.75 to 84 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",137.9
2018,data.75 to 84 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",21.6
2018,data.75 to 84 years,data.Females,data.Malignant neoplasms [C00-C97],1007.7
2018,data.75 to 84 years,data.Females,data.Diabetes mellitus [E10-E14],79.9
2018,data.75 to 84 years,data.Females,data.Alzheimer's disease [G30],93.3
2018,data.75 to 84 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",531.4
2018,data.75 to 84 years,data.Females,data.Cerebrovascular diseases [I60-I69],190.2
2018,data.75 to 84 years,data.Females,data.Influenza and pneumonia [J09-J18],83.3
2018,data.75 to 84 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],211.5
2018,data.75 to 84 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",23.0
2018,data.75 to 84 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",96.6
2018,data.75 to 84 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",3.4
2018,data.85 and over,data.Both sexes,data.Malignant neoplasms [C00-C97],2075.6
2018,data.85 and over,data.Both sexes,data.Diabetes mellitus [E10-E14],257.6
2018,data.85 and over,data.Both sexes,data.Alzheimer's disease [G30],541.7
2018,data.85 and over,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3039.1
2018,data.85 and over,data.Both sexes,data.Cerebrovascular diseases [I60-I69],830.3
2018,data.85 and over,data.Both sexes,data.Influenza and pneumonia [J09-J18],624.2
2018,data.85 and over,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],559.8
2018,data.85 and over,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",28.6
2018,data.85 and over,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",554.9
2018,data.85 and over,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.4
2018,data.85 and over,data.Males,data.Malignant neoplasms [C00-C97],2841.6
2018,data.85 and over,data.Males,data.Diabetes mellitus [E10-E14],301.2
2018,data.85 and over,data.Males,data.Alzheimer's disease [G30],427.7
2018,data.85 and over,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3465.8
2018,data.85 and over,data.Males,data.Cerebrovascular diseases [I60-I69],760.7
2018,data.85 and over,data.Males,data.Influenza and pneumonia [J09-J18],686.7
2018,data.85 and over,data.Males,data.Chronic lower respiratory diseases [J40-J47],724.0
2018,data.85 and over,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",42.5
2018,data.85 and over,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",589.0
2018,data.85 and over,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",24.2
2018,data.85 and over,data.Females,data.Malignant neoplasms [C00-C97],1650.0
2018,data.85 and over,data.Females,data.Diabetes mellitus [E10-E14],233.4
2018,data.85 and over,data.Females,data.Alzheimer's disease [G30],605.0
2018,data.85 and over,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2802.1
2018,data.85 and over,data.Females,data.Cerebrovascular diseases [I60-I69],869.0
2018,data.85 and over,data.Females,data.Influenza and pneumonia [J09-J18],589.5
2018,data.85 and over,data.Females,data.Chronic lower respiratory diseases [J40-J47],468.5
2018,data.85 and over,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",20.9
2018,data.85 and over,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",535.9
2018,data.85 and over,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.2
2019,data.All ages,data.Both sexes,data.Malignant neoplasms [C00-C97],213.9
2019,data.All ages,data.Both sexes,data.Diabetes mellitus [E10-E14],18.6
2019,data.All ages,data.Both sexes,data.Alzheimer's disease [G30],16.4
2019,data.All ages,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",142.2
2019,data.All ages,data.Both sexes,data.Cerebrovascular diseases [I60-I69],36.5
2019,data.All ages,data.Both sexes,data.Influenza and pneumonia [J09-J18],18.5
2019,data.All ages,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],34.3
2019,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",9.9
