Year,data.Geography,data.Age group,data.Gender,GeoCode,Value
2019,data.New Brunswick,data.15 to 19 years,data.Women+,13,3.0
2019,data.New Brunswick,data.15 to 24 years,data.Total - Gender,13,12.0
2019,data.New Brunswick,data.15 to 24 years,data.Men+,13,15.0
2019,data.New Brunswick,data.15 to 24 years,data.Women+,13,8.0
2019,data.New Brunswick,data.18 to 24 years,data.Total - Gender,13,15.0
2019,data.New Brunswick,data.18 to 24 years,data.Men+,13,20.0
2019,data.New Brunswick,data.18 to 24 years,data.Women+,13,11.0
2019,data.New Brunswick,data.20 to 24 years,data.Total - Gender,13,17.0
2019,data.New Brunswick,data.20 to 24 years,data.Men+,13,21.0
2019,data.New Brunswick,data.20 to 24 years,data.Women+,13,13.0
2019,data.New Brunswick,data.25 to 29 years,data.Total - Gender,13,18.0
2019,data.New Brunswick,data.25 to 29 years,data.Men+,13,18.0
2019,data.New Brunswick,data.25 to 29 years,data.Women+,13,17.0
2019,data.Quebec,"data.Total, 15 to 29 years",data.Total - Gender,24,9.0
2019,data.Quebec,"data.Total, 15 to 29 years",data.Men+,24,10.0
2019,data.Quebec,"data.Total, 15 to 29 years",data.Women+,24,8.0
2019,data.Quebec,data.15 to 19 years,data.Total - Gender,24,5.0
2019,data.Quebec,data.15 to 19 years,data.Men+,24,5.0
2019,data.Quebec,data.15 to 19 years,data.Women+,24,4.0
2019,data.Quebec,data.15 to 24 years,data.Total - Gender,24,8.0
2019,data.Quebec,data.15 to 24 years,data.Men+,24,9.0
2019,data.Quebec,data.15 to 24 years,data.Women+,24,6.0
2019,data.Quebec,data.18 to 24 years,data.Total - Gender,24,9.0
2019,data.Quebec,data.18 to 24 years,data.Men+,24,12.0
2019,data.Quebec,data.18 to 24 years,data.Women+,24,7.0
2019,data.Quebec,data.20 to 24 years,data.Total - Gender,24,10.0
2019,data.Quebec,data.20 to 24 years,data.Men+,24,12.0
2019,data.Quebec,data.20 to 24 years,data.Women+,24,8.0
2019,data.Quebec,data.25 to 29 years,data.Total - Gender,24,11.0
2019,data.Quebec,data.25 to 29 years,data.Men+,24,12.0
2019,data.Quebec,data.25 to 29 years,data.Women+,24,11.0
2019,data.Ontario,"data.Total, 15 to 29 years",data.Total - Gender,35,11.0
2019,data.Ontario,"data.Total, 15 to 29 years",data.Men+,35,11.0
2019,data.Ontario,"data.Total, 15 to 29 years",data.Women+,35,11.0
2019,data.Ontario,data.15 to 19 years,data.Total - Gender,35,6.0
2019,data.Ontario,data.15 to 19 years,data.Men+,35,7.0
2019,data.Ontario,data.15 to 19 years,data.Women+,35,5.0
2019,data.Ontario,data.15 to 24 years,data.Total - Gender,35,10.0
2019,data.Ontario,data.15 to 24 years,data.Men+,35,10.0
2019,data.Ontario,data.15 to 24 years,data.Women+,35,9.0
2019,data.Ontario,data.18 to 24 years,data.Total - Gender,35,12.0
2019,data.Ontario,data.18 to 24 years,data.Men+,35,13.0
2019,data.Ontario,data.18 to 24 years,data.Women+,35,11.0
2019,data.Ontario,data.20 to 24 years,data.Total - Gender,35,13.0
2019,data.Ontario,data.20 to 24 years,data.Men+,35,13.0
2019,data.Ontario,data.20 to 24 years,data.Women+,35,13.0
2019,data.Ontario,data.25 to 29 years,data.Total - Gender,35,14.0
2019,data.Ontario,data.25 to 29 years,data.Men+,35,13.0
2019,data.Ontario,data.25 to 29 years,data.Women+,35,15.0
2019,data.Manitoba,"data.Total, 15 to 29 years",data.Total - Gender,46,13.0
2019,data.Manitoba,"data.Total, 15 to 29 years",data.Men+,46,13.0
2019,data.Manitoba,"data.Total, 15 to 29 years",data.Women+,46,13.0
2019,data.Manitoba,data.15 to 19 years,data.Total - Gender,46,8.0
2019,data.Manitoba,data.15 to 19 years,data.Men+,46,9.0
2019,data.Manitoba,data.15 to 19 years,data.Women+,46,7.0
2019,data.Manitoba,data.15 to 24 years,data.Total - Gender,46,12.0
2019,data.Manitoba,data.15 to 24 years,data.Men+,46,12.0
2019,data.Manitoba,data.15 to 24 years,data.Women+,46,11.0
2019,data.Manitoba,data.18 to 24 years,data.Total - Gender,46,15.0
2019,data.Manitoba,data.18 to 24 years,data.Men+,46,16.0
2019,data.Manitoba,data.18 to 24 years,data.Women+,46,14.0
2019,data.Manitoba,data.20 to 24 years,data.Total - Gender,46,15.0
2019,data.Manitoba,data.20 to 24 years,data.Men+,46,15.0
2019,data.Manitoba,data.20 to 24 years,data.Women+,46,15.0
2019,data.Manitoba,data.25 to 29 years,data.Total - Gender,46,15.0
2019,data.Manitoba,data.25 to 29 years,data.Men+,46,13.0
2019,data.Manitoba,data.25 to 29 years,data.Women+,46,17.0
2019,data.Saskatchewan,"data.Total, 15 to 29 years",data.Total - Gender,47,11.0
2019,data.Saskatchewan,"data.Total, 15 to 29 years",data.Men+,47,10.0
2019,data.Saskatchewan,"data.Total, 15 to 29 years",data.Women+,47,12.0
2019,data.Saskatchewan,data.15 to 19 years,data.Total - Gender,47,6.0
2019,data.Saskatchewan,data.15 to 19 years,data.Men+,47,6.0
2019,data.Saskatchewan,data.15 to 19 years,data.Women+,47,6.0
2019,data.Saskatchewan,data.15 to 24 years,data.Total - Gender,47,9.0
2019,data.Saskatchewan,data.15 to 24 years,data.Men+,47,9.0
2019,data.Saskatchewan,data.15 to 24 years,data.Women+,47,9.0
2019,data.Saskatchewan,data.18 to 24 years,data.Total - Gender,47,12.0
2019,data.Saskatchewan,data.18 to 24 years,data.Men+,47,13.0
2019,data.Saskatchewan,data.18 to 24 years,data.Women+,47,12.0
2019,data.Saskatchewan,data.20 to 24 years,data.Total - Gender,47,12.0
2019,data.Saskatchewan,data.20 to 24 years,data.Men+,47,13.0
2019,data.Saskatchewan,data.20 to 24 years,data.Women+,47,12.0
2019,data.Saskatchewan,data.25 to 29 years,data.Total - Gender,47,14.0
2019,data.Saskatchewan,data.25 to 29 years,data.Men+,47,12.0
2019,data.Saskatchewan,data.25 to 29 years,data.Women+,47,17.0
2019,data.Alberta,"data.Total, 15 to 29 years",data.Total - Gender,48,12.0
2019,data.Alberta,"data.Total, 15 to 29 years",data.Men+,48,12.0
2019,data.Alberta,"data.Total, 15 to 29 years",data.Women+,48,12.0
2019,data.Alberta,data.15 to 19 years,data.Total - Gender,48,7.0
2019,data.Alberta,data.15 to 19 years,data.Men+,48,8.0
2019,data.Alberta,data.15 to 19 years,data.Women+,48,6.0
2019,data.Alberta,data.15 to 24 years,data.Total - Gender,48,10.0
2019,data.Alberta,data.15 to 24 years,data.Men+,48,11.0
2019,data.Alberta,data.15 to 24 years,data.Women+,48,8.0
2019,data.Alberta,data.18 to 24 years,data.Total - Gender,48,12.0
2019,data.Alberta,data.18 to 24 years,data.Men+,48,14.0
2019,data.Alberta,data.18 to 24 years,data.Women+,48,10.0
2019,data.Alberta,data.20 to 24 years,data.Total - Gender,48,12.0
2019,data.Alberta,data.20 to 24 years,data.Men+,48,14.0
2019,data.Alberta,data.20 to 24 years,data.Women+,48,10.0
2019,data.Alberta,data.25 to 29 years,data.Total - Gender,48,15.0
2019,data.Alberta,data.25 to 29 years,data.Men+,48,13.0
2019,data.Alberta,data.25 to 29 years,data.Women+,48,18.0
2019,data.British Columbia,"data.Total, 15 to 29 years",data.Total - Gender,59,10.0
2019,data.British Columbia,"data.Total, 15 to 29 years",data.Men+,59,11.0
2019,data.British Columbia,"data.Total, 15 to 29 years",data.Women+,59,10.0
2019,data.British Columbia,data.15 to 19 years,data.Total - Gender,59,5.0
2019,data.British Columbia,data.15 to 19 years,data.Men+,59,6.0
2019,data.British Columbia,data.15 to 19 years,data.Women+,59,4.0
2019,data.British Columbia,data.15 to 24 years,data.Total - Gender,59,9.0
2019,data.British Columbia,data.15 to 24 years,data.Men+,59,10.0
2019,data.British Columbia,data.15 to 24 years,data.Women+,59,7.0
2019,data.British Columbia,data.18 to 24 years,data.Total - Gender,59,11.0
2019,data.British Columbia,data.18 to 24 years,data.Men+,59,13.0
2019,data.British Columbia,data.18 to 24 years,data.Women+,59,8.0
2019,data.British Columbia,data.20 to 24 years,data.Total - Gender,59,11.0
2019,data.British Columbia,data.20 to 24 years,data.Men+,59,13.0
2019,data.British Columbia,data.20 to 24 years,data.Women+,59,9.0
2019,data.British Columbia,data.25 to 29 years,data.Total - Gender,59,13.0
2019,data.British Columbia,data.25 to 29 years,data.Men+,59,12.0
2019,data.British Columbia,data.25 to 29 years,data.Women+,59,15.0
2019,data.Yukon,"data.Total, 15 to 29 years",data.Total - Gender,60,10.0
2019,data.Yukon,"data.Total, 15 to 29 years",data.Men+,60,8.0
2019,data.Yukon,"data.Total, 15 to 29 years",data.Women+,60,13.0
2019,data.Yukon,data.15 to 19 years,data.Total - Gender,60,
2019,data.Yukon,data.15 to 19 years,data.Men+,60,
2019,data.Yukon,data.15 to 19 years,data.Women+,60,
2019,data.Yukon,data.15 to 24 years,data.Total - Gender,60,8.0
2019,data.Yukon,data.15 to 24 years,data.Men+,60,
2019,data.Yukon,data.15 to 24 years,data.Women+,60,
2019,data.Yukon,data.18 to 24 years,data.Total - Gender,60,9.0
2019,data.Yukon,data.18 to 24 years,data.Men+,60,
2019,data.Yukon,data.18 to 24 years,data.Women+,60,
2019,data.Yukon,data.20 to 24 years,data.Total - Gender,60,
2019,data.Yukon,data.20 to 24 years,data.Men+,60,
2019,data.Yukon,data.20 to 24 years,data.Women+,60,
2019,data.Yukon,data.25 to 29 years,data.Total - Gender,60,14.0
2019,data.Yukon,data.25 to 29 years,data.Men+,60,
2019,data.Yukon,data.25 to 29 years,data.Women+,60,
2019,data.Northwest Territories,"data.Total, 15 to 29 years",data.Total - Gender,61,21.0
2019,data.Northwest Territories,"data.Total, 15 to 29 years",data.Men+,61,22.0
2019,data.Northwest Territories,"data.Total, 15 to 29 years",data.Women+,61,19.0
2019,data.Northwest Territories,data.15 to 19 years,data.Total - Gender,61,7.0
2019,data.Northwest Territories,data.15 to 19 years,data.Men+,61,
2019,data.Northwest Territories,data.15 to 19 years,data.Women+,61,
2019,data.Northwest Territories,data.15 to 24 years,data.Total - Gender,61,19.0
2019,data.Northwest Territories,data.15 to 24 years,data.Men+,61,18.0
2019,data.Northwest Territories,data.15 to 24 years,data.Women+,61,20.0
2019,data.Northwest Territories,data.18 to 24 years,data.Total - Gender,61,27.0
2019,data.Northwest Territories,data.18 to 24 years,data.Men+,61,27.0
2019,data.Northwest Territories,data.18 to 24 years,data.Women+,61,28.0
2019,data.Northwest Territories,data.20 to 24 years,data.Total - Gender,61,32.0
2019,data.Northwest Territories,data.20 to 24 years,data.Men+,61,30.0
2019,data.Northwest Territories,data.20 to 24 years,data.Women+,61,35.0
2019,data.Northwest Territories,data.25 to 29 years,data.Total - Gender,61,25.0
2019,data.Northwest Territories,data.25 to 29 years,data.Men+,61,31.0
2019,data.Northwest Territories,data.25 to 29 years,data.Women+,61,18.0
2019,data.Nunavut,"data.Total, 15 to 29 years",data.Total - Gender,62,35.0
2019,data.Nunavut,"data.Total, 15 to 29 years",data.Men+,62,38.0
2019,data.Nunavut,"data.Total, 15 to 29 years",data.Women+,62,31.0
2019,data.Nunavut,data.15 to 19 years,data.Total - Gender,62,19.0
2019,data.Nunavut,data.15 to 19 years,data.Men+,62,21.0
2019,data.Nunavut,data.15 to 19 years,data.Women+,62,
2019,data.Nunavut,data.15 to 24 years,data.Total - Gender,62,34.0
2019,data.Nunavut,data.15 to 24 years,data.Men+,62,36.0
2019,data.Nunavut,data.15 to 24 years,data.Women+,62,31.0
2019,data.Nunavut,data.18 to 24 years,data.Total - Gender,62,44.0
2019,data.Nunavut,data.18 to 24 years,data.Men+,62,46.0
2019,data.Nunavut,data.18 to 24 years,data.Women+,62,42.0
2019,data.Nunavut,data.20 to 24 years,data.Total - Gender,62,51.0
2019,data.Nunavut,data.20 to 24 years,data.Men+,62,52.0
2019,data.Nunavut,data.20 to 24 years,data.Women+,62,50.0
2019,data.Nunavut,data.25 to 29 years,data.Total - Gender,62,37.0
2019,data.Nunavut,data.25 to 29 years,data.Men+,62,42.0
2019,data.Nunavut,data.25 to 29 years,data.Women+,62,31.0
2020,data.Canada,"data.Total, 15 to 29 years",data.Men+,,14.0
2020,data.Canada,"data.Total, 15 to 29 years",data.Women+,,13.0
2020,data.Canada,data.15 to 19 years,data.Total - Gender,,9.0
2020,data.Canada,data.15 to 19 years,data.Men+,,10.0
2020,data.Canada,data.15 to 19 years,data.Women+,,8.0
2020,data.Canada,data.15 to 24 years,data.Total - Gender,,12.0
2020,data.Canada,data.15 to 24 years,data.Men+,,13.0
2020,data.Canada,data.15 to 24 years,data.Women+,,10.0
2020,data.Canada,data.18 to 24 years,data.Total - Gender,,14.0
2020,data.Canada,data.18 to 24 years,data.Men+,,15.0
2020,data.Canada,data.18 to 24 years,data.Women+,,12.0
2020,data.Canada,data.20 to 24 years,data.Total - Gender,,14.0
2020,data.Canada,data.20 to 24 years,data.Men+,,16.0
2020,data.Canada,data.20 to 24 years,data.Women+,,12.0
2020,data.Canada,data.25 to 29 years,data.Total - Gender,,17.0
2020,data.Canada,data.25 to 29 years,data.Men+,,16.0
2020,data.Canada,data.25 to 29 years,data.Women+,,18.0
2020,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Total - Gender,10,19.0
2020,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Men+,10,22.0
2020,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Women+,10,16.0
2020,data.Newfoundland and Labrador,data.15 to 19 years,data.Total - Gender,10,11.0
2020,data.Newfoundland and Labrador,data.15 to 19 years,data.Men+,10,14.0
2020,data.Newfoundland and Labrador,data.15 to 19 years,data.Women+,10,7.0
2020,data.Newfoundland and Labrador,data.15 to 24 years,data.Total - Gender,10,16.0
2020,data.Newfoundland and Labrador,data.15 to 24 years,data.Men+,10,20.0
2020,data.Newfoundland and Labrador,data.15 to 24 years,data.Women+,10,11.0
2020,data.Newfoundland and Labrador,data.18 to 24 years,data.Total - Gender,10,19.0
2020,data.Newfoundland and Labrador,data.18 to 24 years,data.Men+,10,24.0
2020,data.Newfoundland and Labrador,data.18 to 24 years,data.Women+,10,13.0
2020,data.Newfoundland and Labrador,data.20 to 24 years,data.Total - Gender,10,21.0
2020,data.Newfoundland and Labrador,data.20 to 24 years,data.Men+,10,26.0
2020,data.Newfoundland and Labrador,data.20 to 24 years,data.Women+,10,15.0
2020,data.Newfoundland and Labrador,data.25 to 29 years,data.Total - Gender,10,25.0
2020,data.Newfoundland and Labrador,data.25 to 29 years,data.Men+,10,24.0
2020,data.Newfoundland and Labrador,data.25 to 29 years,data.Women+,10,26.0
2020,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Total - Gender,11,13.0
2020,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Men+,11,13.0
2020,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Women+,11,14.0
2020,data.Prince Edward Island,data.15 to 19 years,data.Total - Gender,11,9.0
2020,data.Prince Edward Island,data.15 to 19 years,data.Men+,11,10.0
2020,data.Prince Edward Island,data.15 to 19 years,data.Women+,11,8.0
2020,data.Prince Edward Island,data.15 to 24 years,data.Total - Gender,11,11.0
2020,data.Prince Edward Island,data.15 to 24 years,data.Men+,11,11.0
2020,data.Prince Edward Island,data.15 to 24 years,data.Women+,11,11.0
2020,data.Prince Edward Island,data.18 to 24 years,data.Total - Gender,11,12.0
2020,data.Prince Edward Island,data.18 to 24 years,data.Men+,11,13.0
2020,data.Prince Edward Island,data.18 to 24 years,data.Women+,11,11.0
2020,data.Prince Edward Island,data.20 to 24 years,data.Total - Gender,11,13.0
2020,data.Prince Edward Island,data.20 to 24 years,data.Men+,11,12.0
2020,data.Prince Edward Island,data.20 to 24 years,data.Women+,11,13.0
2020,data.Prince Edward Island,data.25 to 29 years,data.Total - Gender,11,18.0
2020,data.Prince Edward Island,data.25 to 29 years,data.Men+,11,16.0
2020,data.Prince Edward Island,data.25 to 29 years,data.Women+,11,19.0
2020,data.Nova Scotia,"data.Total, 15 to 29 years",data.Total - Gender,12,16.0
2020,data.Nova Scotia,"data.Total, 15 to 29 years",data.Men+,12,18.0
2020,data.Nova Scotia,"data.Total, 15 to 29 years",data.Women+,12,14.0
2020,data.Nova Scotia,data.15 to 19 years,data.Total - Gender,12,7.0
2020,data.Nova Scotia,data.15 to 19 years,data.Men+,12,8.0
2020,data.Nova Scotia,data.15 to 19 years,data.Women+,12,6.0
2020,data.Nova Scotia,data.15 to 24 years,data.Total - Gender,12,14.0
2020,data.Nova Scotia,data.15 to 24 years,data.Men+,12,15.0
2020,data.Nova Scotia,data.15 to 24 years,data.Women+,12,12.0
2020,data.Nova Scotia,data.18 to 24 years,data.Total - Gender,12,17.0
2020,data.Nova Scotia,data.18 to 24 years,data.Men+,12,18.0
2020,data.Nova Scotia,data.18 to 24 years,data.Women+,12,15.0
2020,data.Nova Scotia,data.20 to 24 years,data.Total - Gender,12,19.0
2020,data.Nova Scotia,data.20 to 24 years,data.Men+,12,21.0
2020,data.Nova Scotia,data.20 to 24 years,data.Women+,12,18.0
2020,data.Nova Scotia,data.25 to 29 years,data.Total - Gender,12,20.0
2020,data.Nova Scotia,data.25 to 29 years,data.Men+,12,23.0
2020,data.Nova Scotia,data.25 to 29 years,data.Women+,12,18.0
2020,data.New Brunswick,"data.Total, 15 to 29 years",data.Total - Gender,13,15.0
2020,data.New Brunswick,"data.Total, 15 to 29 years",data.Men+,13,17.0
2020,data.New Brunswick,"data.Total, 15 to 29 years",data.Women+,13,13.0
2020,data.New Brunswick,data.15 to 19 years,data.Total - Gender,13,9.0
2020,data.New Brunswick,data.15 to 19 years,data.Men+,13,11.0
2020,data.New Brunswick,data.15 to 19 years,data.Women+,13,8.0
2020,data.New Brunswick,data.15 to 24 years,data.Total - Gender,13,13.0
2020,data.New Brunswick,data.15 to 24 years,data.Men+,13,16.0
2020,data.New Brunswick,data.15 to 24 years,data.Women+,13,10.0
2020,data.New Brunswick,data.18 to 24 years,data.Total - Gender,13,16.0
2020,data.New Brunswick,data.18 to 24 years,data.Men+,13,19.0
2020,data.New Brunswick,data.18 to 24 years,data.Women+,13,12.0
2020,data.New Brunswick,data.20 to 24 years,data.Total - Gender,13,17.0
2020,data.New Brunswick,data.20 to 24 years,data.Men+,13,21.0
2020,data.New Brunswick,data.20 to 24 years,data.Women+,13,12.0
2020,data.New Brunswick,data.25 to 29 years,data.Total - Gender,13,20.0
2020,data.New Brunswick,data.25 to 29 years,data.Men+,13,21.0
2020,data.New Brunswick,data.25 to 29 years,data.Women+,13,20.0
2020,data.Quebec,"data.Total, 15 to 29 years",data.Total - Gender,24,12.0
2020,data.Quebec,"data.Total, 15 to 29 years",data.Men+,24,14.0
2020,data.Quebec,"data.Total, 15 to 29 years",data.Women+,24,10.0
2020,data.Quebec,data.15 to 19 years,data.Total - Gender,24,10.0
2020,data.Quebec,data.15 to 19 years,data.Men+,24,11.0
2020,data.Quebec,data.15 to 19 years,data.Women+,24,9.0
2020,data.Quebec,data.15 to 24 years,data.Total - Gender,24,11.0
2020,data.Quebec,data.15 to 24 years,data.Men+,24,14.0
2020,data.Quebec,data.15 to 24 years,data.Women+,24,9.0
2020,data.Quebec,data.18 to 24 years,data.Total - Gender,24,12.0
2020,data.Quebec,data.18 to 24 years,data.Men+,24,15.0
2020,data.Quebec,data.18 to 24 years,data.Women+,24,8.0
2020,data.Quebec,data.20 to 24 years,data.Total - Gender,24,12.0
2020,data.Quebec,data.20 to 24 years,data.Men+,24,16.0
2020,data.Quebec,data.20 to 24 years,data.Women+,24,8.0
2020,data.Quebec,data.25 to 29 years,data.Total - Gender,24,14.0
2020,data.Quebec,data.25 to 29 years,data.Men+,24,15.0
2020,data.Quebec,data.25 to 29 years,data.Women+,24,12.0
2020,data.Ontario,"data.Total, 15 to 29 years",data.Total - Gender,35,14.0
2020,data.Ontario,"data.Total, 15 to 29 years",data.Men+,35,13.0
2020,data.Ontario,"data.Total, 15 to 29 years",data.Women+,35,14.0
2020,data.Ontario,data.15 to 19 years,data.Total - Gender,35,8.0
2020,data.Ontario,data.15 to 19 years,data.Men+,35,9.0
2020,data.Ontario,data.15 to 19 years,data.Women+,35,7.0
2020,data.Ontario,data.15 to 24 years,data.Total - Gender,35,11.0
2020,data.Ontario,data.15 to 24 years,data.Men+,35,12.0
