Year,Geography,Age group,Sex,Household income,Highest level of education,GeoCode,Value
2021,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,12.3
2021,New Brunswick,"Total, 18 years and over",,First quintile,,13,19.3
2021,New Brunswick,"Total, 18 years and over",,Second quintile,,13,11.7
2021,New Brunswick,"Total, 18 years and over",,Third quintile,,13,15.0
2021,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,13.7
2021,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,8.3
2021,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,21.1
2021,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,18.9
2021,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,11.3
2021,Quebec,"Total, 18 years and over",,First quintile,,24,19.2
2021,Quebec,"Total, 18 years and over",,Second quintile,,24,14.9
2021,Quebec,"Total, 18 years and over",,Third quintile,,24,13.4
2021,Quebec,"Total, 18 years and over",,Fourth quintile,,24,12.7
2021,Quebec,"Total, 18 years and over",,Fifth quintile,,24,8.9
2021,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,22.0
2021,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,20.5
2021,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,12.4
2021,Ontario,"Total, 18 years and over",,First quintile,,35,16.6
2021,Ontario,"Total, 18 years and over",,Second quintile,,35,12.9
2021,Ontario,"Total, 18 years and over",,Third quintile,,35,11.9
2021,Ontario,"Total, 18 years and over",,Fourth quintile,,35,11.0
2021,Ontario,"Total, 18 years and over",,Fifth quintile,,35,9.8
2021,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,22.0
2021,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,20.5
2021,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,10.8
2021,Manitoba,"Total, 18 years and over",,First quintile,,46,18.6
2021,Manitoba,"Total, 18 years and over",,Second quintile,,46,9.7
2021,Manitoba,"Total, 18 years and over",,Third quintile,,46,12.1
2021,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,10.1
2021,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,8.9
2021,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,22.6
2021,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,16.0
2021,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,10.3
2021,Saskatchewan,"Total, 18 years and over",,First quintile,,47,19.4
2021,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,15.6
2021,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,14.5
2021,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,11.1
2021,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,8.9
2021,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,25.4
2021,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,20.6
2021,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,10.9
2021,Alberta,"Total, 18 years and over",,First quintile,,48,14.5
2021,Alberta,"Total, 18 years and over",,Second quintile,,48,16.7
2021,Alberta,"Total, 18 years and over",,Third quintile,,48,14.4
2021,Alberta,"Total, 18 years and over",,Fourth quintile,,48,9.3
2021,Alberta,"Total, 18 years and over",,Fifth quintile,,48,9.4
2021,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,25.4
2021,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,22.2
2021,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,10.8
2021,British Columbia,"Total, 18 years and over",,First quintile,,59,15.3
2021,British Columbia,"Total, 18 years and over",,Second quintile,,59,11.9
2021,British Columbia,"Total, 18 years and over",,Third quintile,,59,8.7
2021,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,9.8
2021,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,6.5
2021,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,21.8
2021,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,15.0
2021,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,8.7
2022,Canada,"Total, 18 years and over",,First quintile,,,17.5
2022,Canada,"Total, 18 years and over",,Second quintile,,,14.4
2022,Canada,"Total, 18 years and over",,Third quintile,,,11.2
2022,Canada,"Total, 18 years and over",,Fourth quintile,,,10.6
2022,Canada,"Total, 18 years and over",,Fifth quintile,,,8.6
2022,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,22.9
2022,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,19.4
2022,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,10.3
2022,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,23.4
2022,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,20.3
2022,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,16.1
2022,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,12.1
2022,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,13.5
2022,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,22.6
2022,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,30.3
2022,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,13.7
2022,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,20.2
2022,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,19.9
2022,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,17.0
2022,Nova Scotia,"Total, 18 years and over",,First quintile,,12,22.0
2022,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,19.0
2022,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,16.3
2022,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,13.9
2022,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,10.5
2022,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,28.1
2022,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,29.5
2022,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,11.4
2022,New Brunswick,"Total, 18 years and over",,First quintile,,13,19.1
2022,New Brunswick,"Total, 18 years and over",,Second quintile,,13,15.7
2022,New Brunswick,"Total, 18 years and over",,Third quintile,,13,13.4
2022,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,14.7
2022,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,9.0
2022,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,19.7
2022,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,22.5
2022,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,11.0
2022,Quebec,"Total, 18 years and over",,First quintile,,24,20.2
2022,Quebec,"Total, 18 years and over",,Second quintile,,24,16.2
2022,Quebec,"Total, 18 years and over",,Third quintile,,24,11.5
2022,Quebec,"Total, 18 years and over",,Fourth quintile,,24,12.1
2022,Quebec,"Total, 18 years and over",,Fifth quintile,,24,8.6
2022,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,22.8
2022,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,20.8
2022,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,12.2
2022,Ontario,"Total, 18 years and over",,First quintile,,35,16.5
2022,Ontario,"Total, 18 years and over",,Second quintile,,35,14.3
2022,Ontario,"Total, 18 years and over",,Third quintile,,35,10.7
2022,Ontario,"Total, 18 years and over",,Fourth quintile,,35,9.8
2022,Ontario,"Total, 18 years and over",,Fifth quintile,,35,7.6
2022,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,24.6
2022,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,18.2
2022,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,9.7
2022,Manitoba,"Total, 18 years and over",,First quintile,,46,16.0
2022,Manitoba,"Total, 18 years and over",,Second quintile,,46,12.0
2022,Manitoba,"Total, 18 years and over",,Third quintile,,46,13.8
2022,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,10.4
2022,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,9.3
2022,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,25.8
2022,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,16.8
2022,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,11.0
2022,Saskatchewan,"Total, 18 years and over",,First quintile,,47,21.0
2022,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,18.5
2022,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,15.9
2022,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,10.5
2022,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,15.2
2022,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,20.6
2022,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,24.9
2022,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,13.3
2022,Alberta,"Total, 18 years and over",,First quintile,,48,17.6
2022,Alberta,"Total, 18 years and over",,Second quintile,,48,11.2
2022,Alberta,"Total, 18 years and over",,Third quintile,,48,11.3
2022,Alberta,"Total, 18 years and over",,Fourth quintile,,48,11.7
2022,Alberta,"Total, 18 years and over",,Fifth quintile,,48,11.0
2022,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,21.6
2022,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,21.1
2022,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,10.2
2022,British Columbia,"Total, 18 years and over",,First quintile,,59,12.4
2022,British Columbia,"Total, 18 years and over",,Second quintile,,59,11.9
2022,British Columbia,"Total, 18 years and over",,Third quintile,,59,8.3
2022,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,8.8
2022,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,7.3
2022,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,17.7
2022,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,14.9
2022,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,8.1
2023,Canada,"Total, 18 years and over",,First quintile,,,16.0
2023,Canada,"Total, 18 years and over",,Second quintile,,,13.1
2023,Canada,"Total, 18 years and over",,Third quintile,,,11.1
2023,Canada,"Total, 18 years and over",,Fourth quintile,,,8.6
2023,Canada,"Total, 18 years and over",,Fifth quintile,,,8.2
2023,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,19.5
2023,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,18.9
2023,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,9.8
2023,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,21.3
2023,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,17.9
2023,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,12.6
2023,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,10.1
2023,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,14.2
2023,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,22.1
2023,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,18.4
2023,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,12.8
2023,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,15.8
2023,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,16.7
2023,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,11.4
2023,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,5.0
2023,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,11.3
2023,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,11.9
2023,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,10.3
2023,Nova Scotia,"Total, 18 years and over",,First quintile,,12,19.5
2023,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,15.5
2023,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,13.8
2023,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,9.0
2023,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,9.7
2023,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,22.1
2023,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,23.1
2023,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,11.1
2023,New Brunswick,"Total, 18 years and over",,First quintile,,13,23.0
2023,New Brunswick,"Total, 18 years and over",,Second quintile,,13,20.1
2023,New Brunswick,"Total, 18 years and over",,Third quintile,,13,13.0
2023,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,13.3
2023,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,6.1
2023,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,23.3
2023,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,19.0
2023,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,11.8
2023,Quebec,"Total, 18 years and over",,First quintile,,24,17.2
2023,Quebec,"Total, 18 years and over",,Second quintile,,24,14.9
2023,Quebec,"Total, 18 years and over",,Third quintile,,24,10.9
2023,Quebec,"Total, 18 years and over",,Fourth quintile,,24,7.9
2023,Quebec,"Total, 18 years and over",,Fifth quintile,,24,9.6
2023,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,17.7
2023,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,17.9
2023,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,11.1
2023,Ontario,"Total, 18 years and over",,First quintile,,35,14.5
2023,Ontario,"Total, 18 years and over",,Second quintile,,35,12.2
2023,Ontario,"Total, 18 years and over",,Third quintile,,35,12.3
2023,Ontario,"Total, 18 years and over",,Fourth quintile,,35,9.1
2023,Ontario,"Total, 18 years and over",,Fifth quintile,,35,7.9
2023,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,22.3
2023,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,19.1
2023,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,9.7
2023,Manitoba,"Total, 18 years and over",,First quintile,,46,19.5
2023,Manitoba,"Total, 18 years and over",,Second quintile,,46,12.2
2023,Manitoba,"Total, 18 years and over",,Third quintile,,46,11.6
2023,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,7.5
2023,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,8.8
2023,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,16.6
2023,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,23.3
2023,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,9.4
2023,Saskatchewan,"Total, 18 years and over",,First quintile,,47,18.4
2023,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,14.8
2023,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,9.5
2023,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,6.2
2023,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,13.9
2023,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,21.7
2023,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,19.2
2023,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,10.6
2023,Alberta,"Total, 18 years and over",,First quintile,,48,15.8
2023,Alberta,"Total, 18 years and over",,Second quintile,,48,12.0
2023,Alberta,"Total, 18 years and over",,Third quintile,,48,9.8
2023,Alberta,"Total, 18 years and over",,Fourth quintile,,48,8.6
2023,Alberta,"Total, 18 years and over",,Fifth quintile,,48,8.2
2023,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,20.7
2023,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,19.9
2023,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,9.2
2023,British Columbia,"Total, 18 years and over",,First quintile,,59,14.9
2023,British Columbia,"Total, 18 years and over",,Second quintile,,59,10.9
2023,British Columbia,"Total, 18 years and over",,Third quintile,,59,8.8
2023,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,8.2
2023,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,6.1
2023,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,15.1
2023,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,16.7
2023,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,7.9
2024,Canada,"Total, 18 years and over",,First quintile,,,14.6
2024,Canada,"Total, 18 years and over",,Second quintile,,,13.6
2024,Canada,"Total, 18 years and over",,Third quintile,,,11.5
2024,Canada,"Total, 18 years and over",,Fourth quintile,,,8.3
2024,Canada,"Total, 18 years and over",,Fifth quintile,,,7.7
2024,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,19.6
2024,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,18.6
2024,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,9.7
2024,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,19.2
2024,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,15.2
2024,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,9.0
2024,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,12.2
2024,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,15.7
2024,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,21.0
2024,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,17.8
2024,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,13.4
2024,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,14.5
2024,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,12.5
2024,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,12.2
2024,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,10.2
2024,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,16.0
2024,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,22.2
2024,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,8.4
2024,Nova Scotia,"Total, 18 years and over",,First quintile,,12,18.5
2024,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,17.9
2024,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,12.2
2024,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,11.3
2024,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,8.3
2024,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,29.8
2024,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,26.3
2024,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,10.9
2024,New Brunswick,"Total, 18 years and over",,First quintile,,13,19.5
2024,New Brunswick,"Total, 18 years and over",,Second quintile,,13,15.7
2024,New Brunswick,"Total, 18 years and over",,Third quintile,,13,13.3
2024,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,8.0
2024,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,9.2
2024,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,16.3
2024,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,16.2
2024,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,12.1
2024,Quebec,"Total, 18 years and over",,First quintile,,24,15.6
2024,Quebec,"Total, 18 years and over",,Second quintile,,24,14.3
2024,Quebec,"Total, 18 years and over",,Third quintile,,24,12.1
2024,Quebec,"Total, 18 years and over",,Fourth quintile,,24,9.1
2024,Quebec,"Total, 18 years and over",,Fifth quintile,,24,7.5
2024,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,19.2
2024,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,19.3
2024,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,10.5
2024,Ontario,"Total, 18 years and over",,First quintile,,35,13.4
2024,Ontario,"Total, 18 years and over",,Second quintile,,35,15.3
2024,Ontario,"Total, 18 years and over",,Third quintile,,35,11.6
2024,Ontario,"Total, 18 years and over",,Fourth quintile,,35,7.7
2024,Ontario,"Total, 18 years and over",,Fifth quintile,,35,8.1
2024,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,18.4
2024,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,19.5
2024,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,9.8
2024,Manitoba,"Total, 18 years and over",,First quintile,,46,15.2
2024,Manitoba,"Total, 18 years and over",,Second quintile,,46,12.9
2024,Manitoba,"Total, 18 years and over",,Third quintile,,46,9.5
2024,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,10.4
2024,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,6.0
2024,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,22.9
2024,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,19.4
2024,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,8.6
2024,Saskatchewan,"Total, 18 years and over",,First quintile,,47,17.2
2024,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,15.0
2024,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,11.2
2024,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,10.0
2024,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,11.1
2024,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,17.6
2024,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,23.1
2024,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,10.3
2024,Alberta,"Total, 18 years and over",,First quintile,,48,16.5
2024,Alberta,"Total, 18 years and over",,Second quintile,,48,10.3
2024,Alberta,"Total, 18 years and over",,Third quintile,,48,11.1
2024,Alberta,"Total, 18 years and over",,Fourth quintile,,48,9.8
2024,Alberta,"Total, 18 years and over",,Fifth quintile,,48,9.6
2024,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,24.2
2024,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,19.5
2024,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,10.0
2024,British Columbia,"Total, 18 years and over",,First quintile,,59,12.7
2024,British Columbia,"Total, 18 years and over",,Second quintile,,59,8.8
2024,British Columbia,"Total, 18 years and over",,Third quintile,,59,10.9
2024,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,5.9
2024,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,3.7
2024,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,18.8
2024,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,12.2
2024,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,7.0
