Year,Géographie,Groupe d'âge,Sexe,Groupe autochtone,Niveau de scolarité atteint,Minorité visible,Status d'immigrant,GeoCode,Value
2019,Ontario,50 à 54 ans,Les deux sexes,,,,,35,82.3
2019,Ontario,55 à 59 ans,Les deux sexes,,,,,35,71.7
2019,Ontario,60 à 64 ans,Les deux sexes,,,,,35,55.5
2019,Ontario,65 ans et plus,Les deux sexes,,,,,35,14.8
2019,Ontario,65 à 69 ans,Les deux sexes,,,,,35,28.3
2019,Ontario,70 ans et plus,Les deux sexes,,,,,35,8.4
2019,Ontario,15 à 24 ans,Hommes,,,,,35,54.6
2019,Ontario,25 ans et plus,Hommes,,,,,35,68.2
2019,Ontario,25 à 44 ans,Hommes,,,,,35,86.1
2019,Ontario,45 à 64 ans,Hommes,,,,,35,78.4
2019,Ontario,45 ans et plus,Hommes,,,,,35,56.7
2019,Ontario,25 à 54 ans,Hommes,,,,,35,86.4
2019,Ontario,55 ans et plus,Hommes,,,,,35,43.0
2019,Ontario,15 à 64 ans,Hommes,,,,,35,76.7
2019,Ontario,15 à 19 ans,Hommes,,,,,35,39.3
2019,Ontario,20 à 24 ans,Hommes,,,,,35,67.1
2019,Ontario,25 à 29 ans,Hommes,,,,,35,81.5
2019,Ontario,30 à 34 ans,Hommes,,,,,35,87.9
2019,Ontario,35 à 39 ans,Hommes,,,,,35,88.1
2019,Ontario,40 à 44 ans,Hommes,,,,,35,87.7
2019,Ontario,45 à 49 ans,Hommes,,,,,35,88.3
2019,Ontario,50 à 54 ans,Hommes,,,,,35,85.9
2019,Ontario,55 à 59 ans,Hommes,,,,,35,76.9
2019,Ontario,60 à 64 ans,Hommes,,,,,35,62.0
2019,Ontario,65 ans et plus,Hommes,,,,,35,19.2
2019,Ontario,65 à 69 ans,Hommes,,,,,35,33.8
2019,Ontario,70 ans et plus,Hommes,,,,,35,12.0
2019,Ontario,15 à 24 ans,Femmes,,,,,35,55.8
2019,Ontario,25 ans et plus,Femmes,,,,,35,57.8
2019,Ontario,25 à 44 ans,Femmes,,,,,35,77.7
2019,Ontario,45 à 64 ans,Femmes,,,,,35,69.0
2019,Ontario,45 ans et plus,Femmes,,,,,35,45.9
2019,Ontario,25 à 54 ans,Femmes,,,,,35,78.4
2019,Ontario,55 ans et plus,Femmes,,,,,35,31.7
2019,Ontario,15 à 64 ans,Femmes,,,,,35,70.0
2019,Ontario,15 à 19 ans,Femmes,,,,,35,42.6
2019,Ontario,20 à 24 ans,Femmes,,,,,35,67.1
2019,Ontario,25 à 29 ans,Femmes,,,,,35,79.5
2019,Ontario,30 à 34 ans,Femmes,,,,,35,75.3
2019,Ontario,35 à 39 ans,Femmes,,,,,35,75.4
2019,Ontario,40 à 44 ans,Femmes,,,,,35,80.5
2019,Ontario,45 à 49 ans,Femmes,,,,,35,81.1
2019,Ontario,50 à 54 ans,Femmes,,,,,35,78.8
2019,Ontario,55 à 59 ans,Femmes,,,,,35,66.7
2019,Ontario,60 à 64 ans,Femmes,,,,,35,49.2
2019,Ontario,65 ans et plus,Femmes,,,,,35,11.0
2019,Ontario,65 à 69 ans,Femmes,,,,,35,23.4
2019,Ontario,70 ans et plus,Femmes,,,,,35,5.4
2019,Manitoba,15 à 24 ans,Les deux sexes,,,,,46,60.1
2019,Manitoba,25 ans et plus,Les deux sexes,,,,,46,64.3
2019,Manitoba,25 à 44 ans,Les deux sexes,,,,,46,82.6
2019,Manitoba,45 à 64 ans,Les deux sexes,,,,,46,74.6
2019,Manitoba,45 ans et plus,Les deux sexes,,,,,46,51.9
2019,Manitoba,25 à 54 ans,Les deux sexes,,,,,46,83.1
2019,Manitoba,55 ans et plus,Les deux sexes,,,,,46,38.2
2019,Manitoba,15 à 64 ans,Les deux sexes,,,,,46,75.0
2019,Manitoba,15 à 19 ans,Les deux sexes,,,,,46,43.4
2019,Manitoba,20 à 24 ans,Les deux sexes,,,,,46,75.0
2019,Manitoba,25 à 29 ans,Les deux sexes,,,,,46,80.0
2019,Manitoba,30 à 34 ans,Les deux sexes,,,,,46,81.8
2019,Manitoba,35 à 39 ans,Les deux sexes,,,,,46,84.7
2019,Manitoba,40 à 44 ans,Les deux sexes,,,,,46,84.4
2019,Manitoba,45 à 49 ans,Les deux sexes,,,,,46,84.8
2019,Manitoba,50 à 54 ans,Les deux sexes,,,,,46,83.7
2019,Manitoba,55 à 59 ans,Les deux sexes,,,,,46,75.2
2019,Manitoba,60 à 64 ans,Les deux sexes,,,,,46,54.9
2019,Manitoba,65 ans et plus,Les deux sexes,,,,,46,15.7
2019,Manitoba,65 à 69 ans,Les deux sexes,,,,,46,29.4
2019,Manitoba,70 ans et plus,Les deux sexes,,,,,46,8.9
2019,Manitoba,15 à 24 ans,Hommes,,,,,46,58.9
2019,Manitoba,25 ans et plus,Hommes,,,,,46,70.5
2019,Manitoba,25 à 44 ans,Hommes,,,,,46,88.2
2019,Manitoba,45 à 64 ans,Hommes,,,,,46,79.3
2019,Manitoba,45 ans et plus,Hommes,,,,,46,58.0
2019,Manitoba,25 à 54 ans,Hommes,,,,,46,88.2
2019,Manitoba,55 ans et plus,Hommes,,,,,46,44.9
2019,Manitoba,15 à 64 ans,Hommes,,,,,46,78.7
2019,Manitoba,15 à 19 ans,Hommes,,,,,46,40.6
2019,Manitoba,20 à 24 ans,Hommes,,,,,46,75.2
2019,Manitoba,25 à 29 ans,Hommes,,,,,46,84.5
2019,Manitoba,30 à 34 ans,Hommes,,,,,46,88.4
2019,Manitoba,35 à 39 ans,Hommes,,,,,46,91.3
2019,Manitoba,40 à 44 ans,Hommes,,,,,46,88.9
2019,Manitoba,45 à 49 ans,Hommes,,,,,46,89.7
2019,Manitoba,50 à 54 ans,Hommes,,,,,46,86.4
2019,Manitoba,55 à 59 ans,Hommes,,,,,46,78.0
2019,Manitoba,60 à 64 ans,Hommes,,,,,46,63.2
2019,Manitoba,65 ans et plus,Hommes,,,,,46,21.9
2019,Manitoba,65 à 69 ans,Hommes,,,,,46,36.2
2019,Manitoba,70 ans et plus,Hommes,,,,,46,14.3
2019,Manitoba,15 à 24 ans,Femmes,,,,,46,61.3
2019,Manitoba,25 ans et plus,Femmes,,,,,46,58.3
2019,Manitoba,25 à 44 ans,Femmes,,,,,46,77.0
2019,Manitoba,45 à 64 ans,Femmes,,,,,46,70.0
2019,Manitoba,45 ans et plus,Femmes,,,,,46,46.2
2019,Manitoba,25 à 54 ans,Femmes,,,,,46,78.1
2019,Manitoba,55 ans et plus,Femmes,,,,,46,32.1
2019,Manitoba,15 à 64 ans,Femmes,,,,,46,71.2
2019,Manitoba,15 à 19 ans,Femmes,,,,,46,46.5
2019,Manitoba,20 à 24 ans,Femmes,,,,,46,74.9
2019,Manitoba,25 à 29 ans,Femmes,,,,,46,74.9
2019,Manitoba,30 à 34 ans,Femmes,,,,,46,75.2
2019,Manitoba,35 à 39 ans,Femmes,,,,,46,78.1
2019,Manitoba,40 à 44 ans,Femmes,,,,,46,79.7
2019,Manitoba,45 à 49 ans,Femmes,,,,,46,79.8
2019,Manitoba,50 à 54 ans,Femmes,,,,,46,81.1
2019,Manitoba,55 à 59 ans,Femmes,,,,,46,72.3
2019,Manitoba,60 à 64 ans,Femmes,,,,,46,46.6
2019,Manitoba,65 ans et plus,Femmes,,,,,46,10.3
2019,Manitoba,65 à 69 ans,Femmes,,,,,46,22.8
2019,Manitoba,70 ans et plus,Femmes,,,,,46,4.4
2019,Saskatchewan,15 à 24 ans,Les deux sexes,,,,,47,59.0
2019,Saskatchewan,25 ans et plus,Les deux sexes,,,,,47,66.4
2019,Saskatchewan,25 à 44 ans,Les deux sexes,,,,,47,84.0
2019,Saskatchewan,45 à 64 ans,Les deux sexes,,,,,47,75.8
2019,Saskatchewan,45 ans et plus,Les deux sexes,,,,,47,54.3
2019,Saskatchewan,25 à 54 ans,Les deux sexes,,,,,47,84.3
2019,Saskatchewan,55 ans et plus,Les deux sexes,,,,,47,42.0
2019,Saskatchewan,15 à 64 ans,Les deux sexes,,,,,47,76.2
2019,Saskatchewan,15 à 19 ans,Les deux sexes,,,,,47,43.4
2019,Saskatchewan,20 à 24 ans,Les deux sexes,,,,,47,73.7
2019,Saskatchewan,25 à 29 ans,Les deux sexes,,,,,47,81.1
2019,Saskatchewan,30 à 34 ans,Les deux sexes,,,,,47,82.6
2019,Saskatchewan,35 à 39 ans,Les deux sexes,,,,,47,86.2
2019,Saskatchewan,40 à 44 ans,Les deux sexes,,,,,47,86.7
2019,Saskatchewan,45 à 49 ans,Les deux sexes,,,,,47,86.2
2019,Saskatchewan,50 à 54 ans,Les deux sexes,,,,,47,83.7
2019,Saskatchewan,55 à 59 ans,Les deux sexes,,,,,47,76.4
2019,Saskatchewan,60 à 64 ans,Les deux sexes,,,,,47,59.0
2019,Saskatchewan,65 ans et plus,Les deux sexes,,,,,47,20.0
2019,Saskatchewan,65 à 69 ans,Les deux sexes,,,,,47,36.2
2019,Saskatchewan,70 ans et plus,Les deux sexes,,,,,47,12.0
2019,Saskatchewan,15 à 24 ans,Hommes,,,,,47,59.1
2019,Saskatchewan,25 ans et plus,Hommes,,,,,47,72.1
2019,Saskatchewan,25 à 44 ans,Hommes,,,,,47,88.4
2019,Saskatchewan,45 à 64 ans,Hommes,,,,,47,80.0
2019,Saskatchewan,45 ans et plus,Hommes,,,,,47,60.6
2019,Saskatchewan,25 à 54 ans,Hommes,,,,,47,88.2
2019,Saskatchewan,55 ans et plus,Hommes,,,,,47,49.2
2019,Saskatchewan,15 à 64 ans,Hommes,,,,,47,79.6
2019,Saskatchewan,15 à 19 ans,Hommes,,,,,47,43.0
2019,Saskatchewan,20 à 24 ans,Hommes,,,,,47,74.0
2019,Saskatchewan,25 à 29 ans,Hommes,,,,,47,84.9
2019,Saskatchewan,30 à 34 ans,Hommes,,,,,47,88.3
2019,Saskatchewan,35 à 39 ans,Hommes,,,,,47,90.9
2019,Saskatchewan,40 à 44 ans,Hommes,,,,,47,89.5
2019,Saskatchewan,45 à 49 ans,Hommes,,,,,47,89.1
2019,Saskatchewan,50 à 54 ans,Hommes,,,,,47,86.7
2019,Saskatchewan,55 à 59 ans,Hommes,,,,,47,81.7
2019,Saskatchewan,60 à 64 ans,Hommes,,,,,47,64.1
2019,Saskatchewan,65 ans et plus,Hommes,,,,,47,27.2
2019,Saskatchewan,65 à 69 ans,Hommes,,,,,47,44.6
2019,Saskatchewan,70 ans et plus,Hommes,,,,,47,17.9
2019,Saskatchewan,15 à 24 ans,Femmes,,,,,47,58.9
2019,Saskatchewan,25 ans et plus,Femmes,,,,,47,60.7
2019,Saskatchewan,25 à 44 ans,Femmes,,,,,47,79.5
2019,Saskatchewan,45 à 64 ans,Femmes,,,,,47,71.6
2019,Saskatchewan,45 ans et plus,Femmes,,,,,47,48.2
2019,Saskatchewan,25 à 54 ans,Femmes,,,,,47,80.2
2019,Saskatchewan,55 ans et plus,Femmes,,,,,47,35.3
2019,Saskatchewan,15 à 64 ans,Femmes,,,,,47,72.6
2019,Saskatchewan,15 à 19 ans,Femmes,,,,,47,44.1
2019,Saskatchewan,20 à 24 ans,Femmes,,,,,47,73.2
2019,Saskatchewan,25 à 29 ans,Femmes,,,,,47,77.2
2019,Saskatchewan,30 à 34 ans,Femmes,,,,,47,76.4
2019,Saskatchewan,35 à 39 ans,Femmes,,,,,47,81.3
2019,Saskatchewan,40 à 44 ans,Femmes,,,,,47,83.5
2019,Saskatchewan,45 à 49 ans,Femmes,,,,,47,83.2
2019,Saskatchewan,50 à 54 ans,Femmes,,,,,47,80.7
2019,Saskatchewan,55 à 59 ans,Femmes,,,,,47,70.8
2019,Saskatchewan,60 à 64 ans,Femmes,,,,,47,53.7
2019,Saskatchewan,65 ans et plus,Femmes,,,,,47,13.7
2019,Saskatchewan,65 à 69 ans,Femmes,,,,,47,27.9
2019,Saskatchewan,70 ans et plus,Femmes,,,,,47,7.2
2019,Alberta,15 à 24 ans,Les deux sexes,,,,,48,58.2
2019,Alberta,25 ans et plus,Les deux sexes,,,,,48,68.3
2019,Alberta,25 à 44 ans,Les deux sexes,,,,,48,83.3
2019,Alberta,45 à 64 ans,Les deux sexes,,,,,48,75.2
2019,Alberta,45 ans et plus,Les deux sexes,,,,,48,56.3
2019,Alberta,25 à 54 ans,Les deux sexes,,,,,48,83.5
2019,Alberta,55 ans et plus,Les deux sexes,,,,,48,42.4
2019,Alberta,15 à 64 ans,Les deux sexes,,,,,48,75.8
2019,Alberta,15 à 19 ans,Les deux sexes,,,,,48,39.9
2019,Alberta,20 à 24 ans,Les deux sexes,,,,,48,75.1
2019,Alberta,25 à 29 ans,Les deux sexes,,,,,48,81.6
2019,Alberta,30 à 34 ans,Les deux sexes,,,,,48,81.8
2019,Alberta,35 à 39 ans,Les deux sexes,,,,,48,84.3
2019,Alberta,40 à 44 ans,Les deux sexes,,,,,48,85.5
2019,Alberta,45 à 49 ans,Les deux sexes,,,,,48,85.1
2019,Alberta,50 à 54 ans,Les deux sexes,,,,,48,83.0
2019,Alberta,55 à 59 ans,Les deux sexes,,,,,48,73.1
2019,Alberta,60 à 64 ans,Les deux sexes,,,,,48,58.5
2019,Alberta,65 ans et plus,Les deux sexes,,,,,48,19.4
2019,Alberta,65 à 69 ans,Les deux sexes,,,,,48,35.4
2019,Alberta,70 ans et plus,Les deux sexes,,,,,48,10.6
2019,Alberta,15 à 24 ans,Hommes,,,,,48,57.4
2019,Alberta,25 ans et plus,Hommes,,,,,48,73.9
2019,Alberta,25 à 44 ans,Hommes,,,,,48,88.3
2019,Alberta,45 à 64 ans,Hommes,,,,,48,79.9
2019,Alberta,45 ans et plus,Hommes,,,,,48,62.1
2019,Alberta,25 à 54 ans,Hommes,,,,,48,88.4
2019,Alberta,55 ans et plus,Hommes,,,,,48,48.2
2019,Alberta,15 à 64 ans,Hommes,,,,,48,79.6
2019,Alberta,15 à 19 ans,Hommes,,,,,48,39.2
2019,Alberta,20 à 24 ans,Hommes,,,,,48,73.9
2019,Alberta,25 à 29 ans,Hommes,,,,,48,84.3
2019,Alberta,30 à 34 ans,Hommes,,,,,48,88.0
2019,Alberta,35 à 39 ans,Hommes,,,,,48,90.6
2019,Alberta,40 à 44 ans,Hommes,,,,,48,90.4
2019,Alberta,45 à 49 ans,Hommes,,,,,48,89.4
2019,Alberta,50 à 54 ans,Hommes,,,,,48,87.9
2019,Alberta,55 à 59 ans,Hommes,,,,,48,77.0
2019,Alberta,60 à 64 ans,Hommes,,,,,48,64.2
2019,Alberta,65 ans et plus,Hommes,,,,,48,24.9
2019,Alberta,65 à 69 ans,Hommes,,,,,48,41.6
2019,Alberta,70 ans et plus,Hommes,,,,,48,15.2
2019,Alberta,15 à 24 ans,Femmes,,,,,48,59.1
2019,Alberta,25 ans et plus,Femmes,,,,,48,62.8
2019,Alberta,25 à 44 ans,Femmes,,,,,48,78.2
2019,Alberta,45 à 64 ans,Femmes,,,,,48,70.4
2019,Alberta,45 ans et plus,Femmes,,,,,48,50.6
2019,Alberta,25 à 54 ans,Femmes,,,,,48,78.5
2019,Alberta,55 ans et plus,Femmes,,,,,48,36.9
2019,Alberta,15 à 64 ans,Femmes,,,,,48,72.0
2019,Alberta,15 à 19 ans,Femmes,,,,,48,40.7
2019,Alberta,20 à 24 ans,Femmes,,,,,48,76.2
2019,Alberta,25 à 29 ans,Femmes,,,,,48,78.9
2019,Alberta,30 à 34 ans,Femmes,,,,,48,75.5
2019,Alberta,35 à 39 ans,Femmes,,,,,48,78.0
2019,Alberta,40 à 44 ans,Femmes,,,,,48,80.7
2019,Alberta,45 à 49 ans,Femmes,,,,,48,80.8
2019,Alberta,50 à 54 ans,Femmes,,,,,48,77.9
2019,Alberta,55 à 59 ans,Femmes,,,,,48,69.3
2019,Alberta,60 à 64 ans,Femmes,,,,,48,52.8
2019,Alberta,65 ans et plus,Femmes,,,,,48,14.4
2019,Alberta,65 à 69 ans,Femmes,,,,,48,29.4
2019,Alberta,70 ans et plus,Femmes,,,,,48,6.7
2019,Colombie-Britannique,15 à 24 ans,Les deux sexes,,,,,59,60.6
2019,Colombie-Britannique,25 ans et plus,Les deux sexes,,,,,59,63.6
2019,Colombie-Britannique,25 à 44 ans,Les deux sexes,,,,,59,84.9
2019,Colombie-Britannique,45 à 64 ans,Les deux sexes,,,,,59,73.8
2019,Colombie-Britannique,45 ans et plus,Les deux sexes,,,,,59,50.8
2019,Colombie-Britannique,25 à 54 ans,Les deux sexes,,,,,59,84.6
2019,Colombie-Britannique,55 ans et plus,Les deux sexes,,,,,59,37.2
2019,Colombie-Britannique,15 à 64 ans,Les deux sexes,,,,,59,75.9
2019,Colombie-Britannique,15 à 19 ans,Les deux sexes,,,,,59,44.9
2019,Colombie-Britannique,20 à 24 ans,Les deux sexes,,,,,59,73.4
2019,Colombie-Britannique,25 à 29 ans,Les deux sexes,,,,,59,83.6
2019,Colombie-Britannique,30 à 34 ans,Les deux sexes,,,,,59,85.7
2019,Colombie-Britannique,35 à 39 ans,Les deux sexes,,,,,59,85.3
2019,Colombie-Britannique,40 à 44 ans,Les deux sexes,,,,,59,85.0
2019,Colombie-Britannique,45 à 49 ans,Les deux sexes,,,,,59,85.2
2019,Colombie-Britannique,50 à 54 ans,Les deux sexes,,,,,59,82.8
2019,Colombie-Britannique,55 à 59 ans,Les deux sexes,,,,,59,73.7
2019,Colombie-Britannique,60 à 64 ans,Les deux sexes,,,,,59,54.5
2019,Colombie-Britannique,65 ans et plus,Les deux sexes,,,,,59,15.6
2019,Colombie-Britannique,65 à 69 ans,Les deux sexes,,,,,59,30.3
2019,Colombie-Britannique,70 ans et plus,Les deux sexes,,,,,59,8.4
2019,Colombie-Britannique,15 à 24 ans,Hommes,,,,,59,58.8
2019,Colombie-Britannique,25 ans et plus,Hommes,,,,,59,68.5
2019,Colombie-Britannique,25 à 44 ans,Hommes,,,,,59,88.7
2019,Colombie-Britannique,45 à 64 ans,Hommes,,,,,59,79.1
2019,Colombie-Britannique,45 ans et plus,Hommes,,,,,59,55.9
2019,Colombie-Britannique,25 à 54 ans,Hommes,,,,,59,88.5
2019,Colombie-Britannique,55 ans et plus,Hommes,,,,,59,42.6
2019,Colombie-Britannique,15 à 64 ans,Hommes,,,,,59,79.2
2019,Colombie-Britannique,15 à 19 ans,Hommes,,,,,59,43.2
2019,Colombie-Britannique,20 à 24 ans,Hommes,,,,,59,71.2
2019,Colombie-Britannique,25 à 29 ans,Hommes,,,,,59,85.4
2019,Colombie-Britannique,30 à 34 ans,Hommes,,,,,59,90.5
2019,Colombie-Britannique,35 à 39 ans,Hommes,,,,,59,89.4
2019,Colombie-Britannique,40 à 44 ans,Hommes,,,,,59,89.8
2019,Colombie-Britannique,45 à 49 ans,Hommes,,,,,59,88.8
2019,Colombie-Britannique,50 à 54 ans,Hommes,,,,,59,87.4
2019,Colombie-Britannique,55 à 59 ans,Hommes,,,,,59,79.3
2019,Colombie-Britannique,60 à 64 ans,Hommes,,,,,59,61.5
2019,Colombie-Britannique,65 ans et plus,Hommes,,,,,59,19.6
2019,Colombie-Britannique,65 à 69 ans,Hommes,,,,,59,35.5
2019,Colombie-Britannique,70 ans et plus,Hommes,,,,,59,11.5
2019,Colombie-Britannique,15 à 24 ans,Femmes,,,,,59,62.5
2019,Colombie-Britannique,25 ans et plus,Femmes,,,,,59,58.9
2019,Colombie-Britannique,25 à 44 ans,Femmes,,,,,59,81.1
2019,Colombie-Britannique,45 à 64 ans,Femmes,,,,,59,68.8
2019,Colombie-Britannique,45 ans et plus,Femmes,,,,,59,46.1
2019,Colombie-Britannique,25 à 54 ans,Femmes,,,,,59,80.8
2019,Colombie-Britannique,55 ans et plus,Femmes,,,,,59,32.3
2019,Colombie-Britannique,15 à 64 ans,Femmes,,,,,59,72.7
2019,Colombie-Britannique,15 à 19 ans,Femmes,,,,,59,46.7
2019,Colombie-Britannique,20 à 24 ans,Femmes,,,,,59,75.8
2019,Colombie-Britannique,25 à 29 ans,Femmes,,,,,59,81.7
2019,Colombie-Britannique,30 à 34 ans,Femmes,,,,,59,81.0
2019,Colombie-Britannique,35 à 39 ans,Femmes,,,,,59,81.3
2019,Colombie-Britannique,40 à 44 ans,Femmes,,,,,59,80.5
2019,Colombie-Britannique,45 à 49 ans,Femmes,,,,,59,81.7
2019,Colombie-Britannique,50 à 54 ans,Femmes,,,,,59,78.6
2019,Colombie-Britannique,55 à 59 ans,Femmes,,,,,59,68.4
2019,Colombie-Britannique,60 à 64 ans,Femmes,,,,,59,47.8
2019,Colombie-Britannique,65 ans et plus,Femmes,,,,,59,12.1
2019,Colombie-Britannique,65 à 69 ans,Femmes,,,,,59,25.3
2019,Colombie-Britannique,70 ans et plus,Femmes,,,,,59,5.7
2020,Canada,15 à 24 ans,Les deux sexes,,,,,,49.7
2020,Canada,25 ans et plus,Les deux sexes,,,,,,59.5
2020,Canada,25 à 44 ans,Les deux sexes,,,,,,79.2
2020,Canada,45 à 64 ans,Les deux sexes,,,,,,70.1
2020,Canada,45 ans et plus,Les deux sexes,,,,,,47.4
2020,Canada,25 à 54 ans,Les deux sexes,,,,,,79.6
2020,Canada,55 ans et plus,Les deux sexes,,,,,,34.0
2020,Canada,15 à 64 ans,Les deux sexes,,,,,,70.1
2020,Canada,15 à 19 ans,Les deux sexes,,,,,,36.8
2020,Canada,20 à 24 ans,Les deux sexes,,,,,,60.6
2020,Canada,25 à 29 ans,Les deux sexes,,,,,,75.5
2020,Canada,30 à 34 ans,Les deux sexes,,,,,,79.5
2020,Canada,35 à 39 ans,Les deux sexes,,,,,,80.2
2020,Canada,40 à 44 ans,Les deux sexes,,,,,,81.7
2020,Canada,45 à 49 ans,Les deux sexes,,,,,,81.7
2020,Canada,50 à 54 ans,Les deux sexes,,,,,,79.5
2020,Canada,55 à 59 ans,Les deux sexes,,,,,,69.8
2020,Canada,60 à 64 ans,Les deux sexes,,,,,,50.5
2020,Canada,65 ans et plus,Les deux sexes,,,,,,12.9
2020,Canada,65 à 69 ans,Les deux sexes,,,,,,24.4
2020,Canada,70 ans et plus,Les deux sexes,,,,,,7.4
2020,Canada,15 à 24 ans,Hommes,,,,,,49.5
2020,Canada,25 ans et plus,Hommes,,,,,,64.5
2020,Canada,25 à 44 ans,Hommes,,,,,,82.7
2020,Canada,45 à 64 ans,Hommes,,,,,,74.7
2020,Canada,45 ans et plus,Hommes,,,,,,52.8
2020,Canada,25 à 54 ans,Hommes,,,,,,83.2
2020,Canada,55 ans et plus,Hommes,,,,,,39.6
2020,Canada,15 à 64 ans,Hommes,,,,,,73.3
2020,Canada,15 à 19 ans,Hommes,,,,,,35.6
2020,Canada,20 à 24 ans,Hommes,,,,,,61.1
2020,Canada,25 à 29 ans,Hommes,,,,,,76.6
2020,Canada,30 à 34 ans,Hommes,,,,,,83.7
2020,Canada,35 à 39 ans,Hommes,,,,,,85.0
2020,Canada,40 à 44 ans,Hommes,,,,,,86.0
2020,Canada,45 à 49 ans,Hommes,,,,,,85.6
2020,Canada,50 à 54 ans,Hommes,,,,,,83.0
2020,Canada,55 à 59 ans,Hommes,,,,,,74.1
2020,Canada,60 à 64 ans,Hommes,,,,,,57.3
2020,Canada,65 ans et plus,Hommes,,,,,,17.3
2020,Canada,65 à 69 ans,Hommes,,,,,,30.3
2020,Canada,70 ans et plus,Hommes,,,,,,10.7
2020,Canada,15 à 24 ans,Femmes,,,,,,49.9
2020,Canada,25 ans et plus,Femmes,,,,,,54.8
2020,Canada,25 à 44 ans,Femmes,,,,,,75.7
2020,Canada,45 à 64 ans,Femmes,,,,,,65.5
2020,Canada,45 ans et plus,Femmes,,,,,,42.4
2020,Canada,25 à 54 ans,Femmes,,,,,,76.1
2020,Canada,55 ans et plus,Femmes,,,,,,28.9
2020,Canada,15 à 64 ans,Femmes,,,,,,66.9
2020,Canada,15 à 19 ans,Femmes,,,,,,38.1
2020,Canada,20 à 24 ans,Femmes,,,,,,60.1
2020,Canada,25 à 29 ans,Femmes,,,,,,74.5
2020,Canada,30 à 34 ans,Femmes,,,,,,75.3
2020,Canada,35 à 39 ans,Femmes,,,,,,75.4
2020,Canada,40 à 44 ans,Femmes,,,,,,77.5
2020,Canada,45 à 49 ans,Femmes,,,,,,77.9
2020,Canada,50 à 54 ans,Femmes,,,,,,76.0
2020,Canada,55 à 59 ans,Femmes,,,,,,65.6
2020,Canada,60 à 64 ans,Femmes,,,,,,44.0
2020,Canada,65 ans et plus,Femmes,,,,,,9.1
2020,Canada,65 à 69 ans,Femmes,,,,,,18.8
2020,Canada,70 ans et plus,Femmes,,,,,,4.6
2020,Terre-Neuve-et-Labrador,15 à 24 ans,Les deux sexes,,,,,10,46.9
2020,Terre-Neuve-et-Labrador,25 ans et plus,Les deux sexes,,,,,10,48.6
2020,Terre-Neuve-et-Labrador,25 à 44 ans,Les deux sexes,,,,,10,74.2
2020,Terre-Neuve-et-Labrador,45 à 64 ans,Les deux sexes,,,,,10,58.8
2020,Terre-Neuve-et-Labrador,45 ans et plus,Les deux sexes,,,,,10,37.6
2020,Terre-Neuve-et-Labrador,25 à 54 ans,Les deux sexes,,,,,10,73.9
2020,Terre-Neuve-et-Labrador,55 ans et plus,Les deux sexes,,,,,10,23.9
2020,Terre-Neuve-et-Labrador,15 à 64 ans,Les deux sexes,,,,,10,62.3
2020,Terre-Neuve-et-Labrador,15 à 19 ans,Les deux sexes,,,,,10,34.1
2020,Terre-Neuve-et-Labrador,20 à 24 ans,Les deux sexes,,,,,10,58.9
2020,Terre-Neuve-et-Labrador,25 à 29 ans,Les deux sexes,,,,,10,69.7
2020,Terre-Neuve-et-Labrador,30 à 34 ans,Les deux sexes,,,,,10,73.0
2020,Terre-Neuve-et-Labrador,35 à 39 ans,Les deux sexes,,,,,10,79.3
2020,Terre-Neuve-et-Labrador,40 à 44 ans,Les deux sexes,,,,,10,74.7
2020,Terre-Neuve-et-Labrador,45 à 49 ans,Les deux sexes,,,,,10,75.6
2020,Terre-Neuve-et-Labrador,50 à 54 ans,Les deux sexes,,,,,10,71.5
2020,Terre-Neuve-et-Labrador,55 à 59 ans,Les deux sexes,,,,,10,56.3
2020,Terre-Neuve-et-Labrador,60 à 64 ans,Les deux sexes,,,,,10,35.2
2020,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,,,10,7.5
2020,Terre-Neuve-et-Labrador,65 à 69 ans,Les deux sexes,,,,,10,14.7
2020,Terre-Neuve-et-Labrador,70 ans et plus,Les deux sexes,,,,,10,3.7
2020,Terre-Neuve-et-Labrador,15 à 24 ans,Hommes,,,,,10,43.6
2020,Terre-Neuve-et-Labrador,25 ans et plus,Hommes,,,,,10,49.8
2020,Terre-Neuve-et-Labrador,25 à 44 ans,Hommes,,,,,10,73.1
2020,Terre-Neuve-et-Labrador,45 à 64 ans,Hommes,,,,,10,60.1
2020,Terre-Neuve-et-Labrador,45 ans et plus,Hommes,,,,,10,39.7
2020,Terre-Neuve-et-Labrador,25 à 54 ans,Hommes,,,,,10,73.0
2020,Terre-Neuve-et-Labrador,55 ans et plus,Hommes,,,,,10,27.0
2020,Terre-Neuve-et-Labrador,15 à 64 ans,Hommes,,,,,10,61.7
2020,Terre-Neuve-et-Labrador,15 à 19 ans,Hommes,,,,,10,31.4
2020,Terre-Neuve-et-Labrador,20 à 24 ans,Hommes,,,,,10,54.7
2020,Terre-Neuve-et-Labrador,25 à 29 ans,Hommes,,,,,10,70.4
2020,Terre-Neuve-et-Labrador,30 à 34 ans,Hommes,,,,,10,69.0
2020,Terre-Neuve-et-Labrador,35 à 39 ans,Hommes,,,,,10,79.0
2020,Terre-Neuve-et-Labrador,40 à 44 ans,Hommes,,,,,10,74.0
2020,Terre-Neuve-et-Labrador,45 à 49 ans,Hommes,,,,,10,74.7
