Year,Géographie,Groupe d'âge,Sexe,Type de famille économique,GeoCode,Value
2019,"Edmonton, Alberta",Total,Homme,Personnes dans les familles économiques,,5.9
2019,"Edmonton, Alberta",Total,Femme,Personnes dans les familles économiques,,7.0
2019,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,43.2
2019,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,5.9
2019,"Edmonton, Alberta",18 à 64 ans,Homme,Personnes dans les familles économiques,,5.4
2019,"Edmonton, Alberta",18 à 64 ans,Femme,Personnes dans les familles économiques,,6.5
2019,"Edmonton, Alberta",Total,Les deux sexes,Personnes hors famille économique,,31.5
2019,"Edmonton, Alberta",Total,Homme,Personnes hors famille économique,,32.5
2019,"Edmonton, Alberta",Total,Femme,Personnes hors famille économique,,30.4
2019,"Edmonton, Alberta",,Les deux sexes,Personnes non âgées hors famille économique,,37.8
2019,"Edmonton, Alberta",,Homme,Personnes non âgées hors famille économique,,36.3
2019,"Edmonton, Alberta",,Femme,Personnes non âgées hors famille économique,,39.8
2020,"Edmonton, Alberta",Total,Les deux sexes,Total,,5.2
2020,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Total,,3.2
2020,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Total,,6.0
2020,"Edmonton, Alberta",65 ans et plus,Les deux sexes,Total,,4.1
2020,"Edmonton, Alberta",Total,Homme,Total,,5.3
2020,"Edmonton, Alberta",18 à 64 ans,Homme,Total,,6.3
2020,"Edmonton, Alberta",Total,Femme,Total,,5.0
2020,"Edmonton, Alberta",18 à 64 ans,Femme,Total,,5.8
2020,"Edmonton, Alberta",Total,Les deux sexes,Personnes dans les familles économiques,,3.1
2020,"Edmonton, Alberta",Total,Homme,Personnes dans les familles économiques,,2.9
2020,"Edmonton, Alberta",Total,Femme,Personnes dans les familles économiques,,3.2
2020,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,3.1
2020,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,3.3
2020,"Edmonton, Alberta",18 à 64 ans,Homme,Personnes dans les familles économiques,,3.2
2020,"Edmonton, Alberta",18 à 64 ans,Femme,Personnes dans les familles économiques,,3.4
2020,"Edmonton, Alberta",Total,Les deux sexes,Personnes hors famille économique,,20.1
2020,"Edmonton, Alberta",Total,Homme,Personnes hors famille économique,,20.6
2020,"Edmonton, Alberta",Total,Femme,Personnes hors famille économique,,19.5
2020,"Edmonton, Alberta",,Les deux sexes,Personnes non âgées hors famille économique,,22.7
2020,"Edmonton, Alberta",,Homme,Personnes non âgées hors famille économique,,21.4
2020,"Edmonton, Alberta",,Femme,Personnes non âgées hors famille économique,,24.7
2021,"Edmonton, Alberta",Total,Les deux sexes,Total,,7.1
2021,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Total,,7.5
2021,"Edmonton, Alberta",65 ans et plus,Les deux sexes,Total,,5.2
2021,"Edmonton, Alberta",Total,Homme,Total,,7.1
2021,"Edmonton, Alberta",18 à 64 ans,Homme,Total,,7.9
2021,"Edmonton, Alberta",Total,Femme,Total,,7.1
2021,"Edmonton, Alberta",18 à 64 ans,Femme,Total,,7.1
2021,"Edmonton, Alberta",65 ans et plus,Femme,Total,,5.5
2021,"Edmonton, Alberta",Total,Les deux sexes,Personnes dans les familles économiques,,4.3
2021,"Edmonton, Alberta",Total,Homme,Personnes dans les familles économiques,,3.8
2021,"Edmonton, Alberta",Total,Femme,Personnes dans les familles économiques,,4.8
2021,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,3.7
2021,"Edmonton, Alberta",18 à 64 ans,Homme,Personnes dans les familles économiques,,3.5
2021,"Edmonton, Alberta",18 à 64 ans,Femme,Personnes dans les familles économiques,,3.9
2021,"Edmonton, Alberta",Total,Les deux sexes,Personnes hors famille économique,,23.2
2021,"Edmonton, Alberta",Total,Homme,Personnes hors famille économique,,23.5
2021,"Edmonton, Alberta",Total,Femme,Personnes hors famille économique,,22.9
2021,"Edmonton, Alberta",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,20.4
2021,"Edmonton, Alberta",65 ans et plus,Homme,Personnes âgées hors famille économique,,29.8
2021,"Edmonton, Alberta",65 ans et plus,Femme,Personnes âgées hors famille économique,,15.7
2021,"Edmonton, Alberta",,Les deux sexes,Personnes non âgées hors famille économique,,23.9
2021,"Edmonton, Alberta",,Homme,Personnes non âgées hors famille économique,,22.6
2021,"Edmonton, Alberta",,Femme,Personnes non âgées hors famille économique,,26.1
2022,"Edmonton, Alberta",Total,Les deux sexes,Total,,10.0
2022,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Total,,11.8
2022,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Total,,10.4
2022,"Edmonton, Alberta",65 ans et plus,Les deux sexes,Total,,5.9
2022,"Edmonton, Alberta",Total,Homme,Total,,9.6
2022,"Edmonton, Alberta",Moins de 18 ans,Homme,Total,,10.5
2022,"Edmonton, Alberta",18 à 64 ans,Homme,Total,,10.1
2022,"Edmonton, Alberta",65 ans et plus,Homme,Total,,6.1
2022,"Edmonton, Alberta",Total,Femme,Total,,10.5
2022,"Edmonton, Alberta",Moins de 18 ans,Femme,Total,,13.1
2022,"Edmonton, Alberta",18 à 64 ans,Femme,Total,,10.8
2022,"Edmonton, Alberta",65 ans et plus,Femme,Total,,5.7
2022,"Edmonton, Alberta",Total,Les deux sexes,Personnes dans les familles économiques,,7.6
2022,"Edmonton, Alberta",Total,Homme,Personnes dans les familles économiques,,7.0
2022,"Edmonton, Alberta",Total,Femme,Personnes dans les familles économiques,,8.2
2022,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,11.8
2022,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,8.2
2022,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,48.8
2022,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,6.9
2022,"Edmonton, Alberta",18 à 64 ans,Homme,Personnes dans les familles économiques,,6.3
2022,"Edmonton, Alberta",18 à 64 ans,Femme,Personnes dans les familles économiques,,7.5
2022,"Edmonton, Alberta",Total,Les deux sexes,Personnes hors famille économique,,23.4
2022,"Edmonton, Alberta",Total,Homme,Personnes hors famille économique,,22.9
2022,"Edmonton, Alberta",Total,Femme,Personnes hors famille économique,,24.0
2022,"Edmonton, Alberta",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,17.5
2022,"Edmonton, Alberta",65 ans et plus,Homme,Personnes âgées hors famille économique,,21.5
2022,"Edmonton, Alberta",65 ans et plus,Femme,Personnes âgées hors famille économique,,15.6
2022,"Edmonton, Alberta",,Les deux sexes,Personnes non âgées hors famille économique,,24.8
2022,"Edmonton, Alberta",,Homme,Personnes non âgées hors famille économique,,23.1
2022,"Edmonton, Alberta",,Femme,Personnes non âgées hors famille économique,,27.2
2023,"Edmonton, Alberta",Total,Les deux sexes,Total,,9.5
2023,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Total,,10.7
2023,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Total,,10.8
2023,"Edmonton, Alberta",65 ans et plus,Les deux sexes,Total,,2.8
2023,"Edmonton, Alberta",Total,Homme,Total,,9.0
2023,"Edmonton, Alberta",Moins de 18 ans,Homme,Total,,12.3
2023,"Edmonton, Alberta",18 à 64 ans,Homme,Total,,9.4
2023,"Edmonton, Alberta",65 ans et plus,Homme,Total,,2.6
2023,"Edmonton, Alberta",Total,Femme,Total,,10.0
2023,"Edmonton, Alberta",Moins de 18 ans,Femme,Total,,8.9
2023,"Edmonton, Alberta",18 à 64 ans,Femme,Total,,12.2
2023,"Edmonton, Alberta",65 ans et plus,Femme,Total,,3.0
2023,"Edmonton, Alberta",Total,Les deux sexes,Personnes dans les familles économiques,,6.7
2023,"Edmonton, Alberta",Total,Homme,Personnes dans les familles économiques,,6.5
2023,"Edmonton, Alberta",Total,Femme,Personnes dans les familles économiques,,6.8
2023,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,10.6
2023,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,6.4
2023,"Edmonton, Alberta",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,44.9
2023,"Edmonton, Alberta",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,6.5
2023,"Edmonton, Alberta",18 à 64 ans,Homme,Personnes dans les familles économiques,,5.6
2023,"Edmonton, Alberta",18 à 64 ans,Femme,Personnes dans les familles économiques,,7.5
2023,"Edmonton, Alberta",Total,Les deux sexes,Personnes hors famille économique,,25.5
2023,"Edmonton, Alberta",Total,Homme,Personnes hors famille économique,,22.8
2023,"Edmonton, Alberta",Total,Femme,Personnes hors famille économique,,28.3
2023,"Edmonton, Alberta",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,11.4
2023,"Edmonton, Alberta",65 ans et plus,Homme,Personnes âgées hors famille économique,,15.8
2023,"Edmonton, Alberta",65 ans et plus,Femme,Personnes âgées hors famille économique,,9.3
2023,"Edmonton, Alberta",,Les deux sexes,Personnes non âgées hors famille économique,,28.7
2023,"Edmonton, Alberta",,Homme,Personnes non âgées hors famille économique,,23.7
2023,"Edmonton, Alberta",,Femme,Personnes non âgées hors famille économique,,34.7
2015,Manitoba,Total,Les deux sexes,Total,46,14.1
2015,Manitoba,Moins de 18 ans,Les deux sexes,Total,46,19.3
2015,Manitoba,18 à 64 ans,Les deux sexes,Total,46,14.2
2015,Manitoba,65 ans et plus,Les deux sexes,Total,46,5.9
2015,Manitoba,Total,Homme,Total,46,14.5
2015,Manitoba,Moins de 18 ans,Homme,Total,46,22.8
2015,Manitoba,18 à 64 ans,Homme,Total,46,13.8
2015,Manitoba,65 ans et plus,Homme,Total,46,3.8
2015,Manitoba,Total,Femme,Total,46,13.7
2015,Manitoba,Moins de 18 ans,Femme,Total,46,15.7
2015,Manitoba,18 à 64 ans,Femme,Total,46,14.5
2015,Manitoba,65 ans et plus,Femme,Total,46,7.6
2015,Manitoba,Total,Les deux sexes,Personnes dans les familles économiques,46,11.7
2015,Manitoba,Total,Homme,Personnes dans les familles économiques,46,12.2
2015,Manitoba,Total,Femme,Personnes dans les familles économiques,46,11.3
2015,Manitoba,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,46,2.0
2015,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,46,19.2
2015,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,46,13.8
2015,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,46,47.6
2015,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,46,36.6
2015,Manitoba,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,46,10.5
2015,Manitoba,18 à 64 ans,Homme,Personnes dans les familles économiques,46,9.8
2015,Manitoba,18 à 64 ans,Femme,Personnes dans les familles économiques,46,11.2
2015,Manitoba,Total,Les deux sexes,Personnes hors famille économique,46,27.7
2015,Manitoba,Total,Homme,Personnes hors famille économique,46,27.5
2015,Manitoba,Total,Femme,Personnes hors famille économique,46,27.9
2015,Manitoba,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,46,15.5
2015,Manitoba,65 ans et plus,Homme,Personnes âgées hors famille économique,46,14.1
2015,Manitoba,65 ans et plus,Femme,Personnes âgées hors famille économique,46,16.2
2015,Manitoba,,Les deux sexes,Personnes non âgées hors famille économique,46,32.7
2015,Manitoba,,Homme,Personnes non âgées hors famille économique,46,30.9
2015,Manitoba,,Femme,Personnes non âgées hors famille économique,46,35.1
2016,Manitoba,Total,Les deux sexes,Total,46,12.4
2016,Manitoba,Moins de 18 ans,Les deux sexes,Total,46,15.5
2016,Manitoba,18 à 64 ans,Les deux sexes,Total,46,13.1
2016,Manitoba,65 ans et plus,Les deux sexes,Total,46,4.9
2016,Manitoba,Total,Homme,Total,46,12.5
2016,Manitoba,Moins de 18 ans,Homme,Total,46,16.7
2016,Manitoba,18 à 64 ans,Homme,Total,46,12.9
2016,Manitoba,65 ans et plus,Homme,Total,46,3.9
2016,Manitoba,Total,Femme,Total,46,12.2
2016,Manitoba,Moins de 18 ans,Femme,Total,46,14.2
2016,Manitoba,18 à 64 ans,Femme,Total,46,13.3
2016,Manitoba,65 ans et plus,Femme,Total,46,5.7
2016,Manitoba,Total,Les deux sexes,Personnes dans les familles économiques,46,10.0
2016,Manitoba,Total,Homme,Personnes dans les familles économiques,46,9.8
2016,Manitoba,Total,Femme,Personnes dans les familles économiques,46,10.3
2016,Manitoba,65 ans et plus,Homme,Personnes âgées dans les familles économiques,46,2.5
2016,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,46,15.5
2016,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,46,12.1
2016,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,46,45.6
2016,Manitoba,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,46,9.2
2016,Manitoba,18 à 64 ans,Homme,Personnes dans les familles économiques,46,8.1
2016,Manitoba,18 à 64 ans,Femme,Personnes dans les familles économiques,46,10.3
2016,Manitoba,Total,Les deux sexes,Personnes hors famille économique,46,26.1
2016,Manitoba,Total,Homme,Personnes hors famille économique,46,28.1
2016,Manitoba,Total,Femme,Personnes hors famille économique,46,23.9
2016,Manitoba,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,46,10.5
2016,Manitoba,65 ans et plus,Homme,Personnes âgées hors famille économique,46,8.4
2016,Manitoba,65 ans et plus,Femme,Personnes âgées hors famille économique,46,11.5
2016,Manitoba,,Les deux sexes,Personnes non âgées hors famille économique,46,33.7
2016,Manitoba,,Homme,Personnes non âgées hors famille économique,46,33.6
2016,Manitoba,,Femme,Personnes non âgées hors famille économique,46,34.0
2017,Manitoba,Total,Les deux sexes,Total,46,11.2
2017,Manitoba,Moins de 18 ans,Les deux sexes,Total,46,12.8
2017,Manitoba,18 à 64 ans,Les deux sexes,Total,46,12.1
2017,Manitoba,65 ans et plus,Les deux sexes,Total,46,5.4
2017,Manitoba,Total,Homme,Total,46,10.9
2017,Manitoba,Moins de 18 ans,Homme,Total,46,11.7
2017,Manitoba,18 à 64 ans,Homme,Total,46,12.1
2017,Manitoba,65 ans et plus,Homme,Total,46,4.7
2017,Manitoba,Total,Femme,Total,46,11.5
2017,Manitoba,Moins de 18 ans,Femme,Total,46,13.9
2017,Manitoba,18 à 64 ans,Femme,Total,46,12.2
2017,Manitoba,65 ans et plus,Femme,Total,46,6.0
2017,Manitoba,Total,Les deux sexes,Personnes dans les familles économiques,46,8.4
2017,Manitoba,Total,Homme,Personnes dans les familles économiques,46,7.5
2017,Manitoba,Total,Femme,Personnes dans les familles économiques,46,9.2
2017,Manitoba,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,46,2.8
2017,Manitoba,65 ans et plus,Homme,Personnes âgées dans les familles économiques,46,3.0
2017,Manitoba,65 ans et plus,Femme,Personnes âgées dans les familles économiques,46,2.4
2017,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,46,12.8
2017,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,46,9.7
2017,Manitoba,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,46,36.1
2017,Manitoba,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,46,7.6
2017,Manitoba,18 à 64 ans,Homme,Personnes dans les familles économiques,46,6.6
2017,Manitoba,18 à 64 ans,Femme,Personnes dans les familles économiques,46,8.6
2017,Manitoba,Total,Les deux sexes,Personnes hors famille économique,46,27.8
2017,Manitoba,Total,Homme,Personnes hors famille économique,46,29.9
2017,Manitoba,Total,Femme,Personnes hors famille économique,46,25.5
2017,Manitoba,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,46,11.5
2017,Manitoba,65 ans et plus,Homme,Personnes âgées hors famille économique,46,10.2
2017,Manitoba,65 ans et plus,Femme,Personnes âgées hors famille économique,46,12.1
2017,Manitoba,,Les deux sexes,Personnes non âgées hors famille économique,46,35.2
2017,Manitoba,,Homme,Personnes non âgées hors famille économique,46,35.1
2017,Manitoba,,Femme,Personnes non âgées hors famille économique,46,35.2
2018,Manitoba,Total,Les deux sexes,Total,46,11.1
2018,Manitoba,Moins de 18 ans,Les deux sexes,Total,46,13.1
2018,Manitoba,18 à 64 ans,Les deux sexes,Total,46,11.7
2018,Manitoba,65 ans et plus,Les deux sexes,Total,46,6.1
2018,Manitoba,Total,Homme,Total,46,11.2
2018,Manitoba,Moins de 18 ans,Homme,Total,46,13.8
2018,Manitoba,18 à 64 ans,Homme,Total,46,11.6
2018,Manitoba,65 ans et plus,Homme,Total,46,5.2
2018,Manitoba,Total,Femme,Total,46,11.1
2018,Manitoba,Moins de 18 ans,Femme,Total,46,12.3
2018,Manitoba,18 à 64 ans,Femme,Total,46,11.8
2018,Manitoba,65 ans et plus,Femme,Total,46,6.8
2018,Manitoba,Total,Les deux sexes,Personnes dans les familles économiques,46,8.2
2018,Manitoba,Total,Homme,Personnes dans les familles économiques,46,7.8
2018,Manitoba,Total,Femme,Personnes dans les familles économiques,46,8.5
2018,Manitoba,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,46,3.0
2018,Manitoba,65 ans et plus,Homme,Personnes âgées dans les familles économiques,46,2.3
2018,Manitoba,65 ans et plus,Femme,Personnes âgées dans les familles économiques,46,3.8
