Year,Géographie,Situation géographique,Régions métropolitaines de recensement sélectionnées,Mode d'occupation,Certaines populations vulnérables en matière de logement,GeoCode,Value
2021,Ontario,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,29.0
2021,Ontario,Moyens centres de population,,"Total, mode d'occupation",,,8.2
2021,Ontario,Moyens centres de population,,Propriétaire,,,1.8
2021,Ontario,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2021,Ontario,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,2.2
2021,Ontario,Moyens centres de population,,Locataire,,,22.0
2021,Ontario,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2021,Ontario,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,21.0
2021,Ontario,Petits centres de population,,"Total, mode d'occupation",,,9.5
2021,Ontario,Petits centres de population,,Propriétaire,,,3.5
2021,Ontario,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,2.9
2021,Ontario,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,3.6
2021,Ontario,Petits centres de population,,Locataire,,,27.0
2021,Ontario,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,26.0
2021,Ontario,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,31.0
2021,Ontario,Régions rurales,,"Total, mode d'occupation",,,7.1
2021,Ontario,Régions rurales,,Propriétaire,,,5.1
2021,Ontario,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,4.2
2021,Ontario,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,5.1
2021,Ontario,Régions rurales,,Locataire,,,24.0
2021,Ontario,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,23.0
2021,Ontario,Régions rurales,,Locataire habitant dans un logement social et abordable,,,28.0
2021,Manitoba,Total,,"Total, mode d'occupation",,46,10.3
2021,Manitoba,Total,,Propriétaire,,46,5.2
2021,Manitoba,Total,,Propriétaire qui est un accédant à la propriété,,46,5.2
2021,Manitoba,Total,,Propriétaire qui n'est pas un accédant à la propriété,,46,5.1
2021,Manitoba,Total,,Locataire,,46,23.0
2021,Manitoba,Total,,Locataire n'habitant pas dans un logement social et abordable,,46,20.0
2021,Manitoba,Total,,Locataire habitant dans un logement social et abordable,,46,33.0
2021,Manitoba,Grands centres de population urbains,,"Total, mode d'occupation",,,12.3
2021,Manitoba,Grands centres de population urbains,,Propriétaire,,,6.0
2021,Manitoba,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,6.4
2021,Manitoba,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,6.0
2021,Manitoba,Grands centres de population urbains,,Locataire,,,25.0
2021,Manitoba,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,23.0
2021,Manitoba,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,34.0
2021,Manitoba,Moyens centres de population,,"Total, mode d'occupation",,,5.7
2021,Manitoba,Moyens centres de population,,Propriétaire,,,1.8
2021,Manitoba,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2021,Manitoba,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,
2021,Manitoba,Moyens centres de population,,Locataire,,,12.3
2021,Manitoba,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,7.8
2021,Manitoba,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,34.0
2021,Manitoba,Petits centres de population,,"Total, mode d'occupation",,,7.0
2021,Manitoba,Petits centres de population,,Propriétaire,,,3.1
2021,Manitoba,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,
2021,Manitoba,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,3.5
2021,Manitoba,Petits centres de population,,Locataire,,,16.0
2021,Manitoba,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,11.0
2021,Manitoba,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,34.0
2021,Manitoba,Régions rurales,,"Total, mode d'occupation",,,7.0
2021,Manitoba,Régions rurales,,Propriétaire,,,4.9
2021,Manitoba,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,
2021,Manitoba,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,4.8
2021,Manitoba,Régions rurales,,Locataire,,,27.0
2021,Manitoba,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,28.0
2021,Manitoba,Régions rurales,,Locataire habitant dans un logement social et abordable,,,26.0
2021,Saskatchewan,Total,,"Total, mode d'occupation",,47,10.3
2021,Saskatchewan,Total,,Propriétaire,,47,6.6
2021,Saskatchewan,Total,,Propriétaire qui est un accédant à la propriété,,47,3.7
2021,Saskatchewan,Total,,Propriétaire qui n'est pas un accédant à la propriété,,47,7.0
2021,Saskatchewan,Total,,Locataire,,47,21.0
2021,Saskatchewan,Total,,Locataire n'habitant pas dans un logement social et abordable,,47,16.8
2021,Saskatchewan,Total,,Locataire habitant dans un logement social et abordable,,47,36.0
2021,Saskatchewan,Grands centres de population urbains,,"Total, mode d'occupation",,,9.8
2021,Saskatchewan,Grands centres de population urbains,,Propriétaire,,,4.5
2021,Saskatchewan,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,3.3
2021,Saskatchewan,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,4.7
2021,Saskatchewan,Grands centres de population urbains,,Locataire,,,21.0
2021,Saskatchewan,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,17.8
2021,Saskatchewan,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,41.0
2021,Saskatchewan,Moyens centres de population,,"Total, mode d'occupation",,,5.9
2021,Saskatchewan,Moyens centres de population,,Propriétaire,,,1.9
2021,Saskatchewan,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2021,Saskatchewan,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,2.1
2021,Saskatchewan,Moyens centres de population,,Locataire,,,15.4
2021,Saskatchewan,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,10.1
2021,Saskatchewan,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,27.0
2021,Saskatchewan,Petits centres de population,,"Total, mode d'occupation",,,8.0
2021,Saskatchewan,Petits centres de population,,Propriétaire,,,5.2
2021,Saskatchewan,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,
2021,Saskatchewan,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2021,Saskatchewan,Petits centres de population,,Locataire,,,16.7
2021,Saskatchewan,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,14.4
2021,Saskatchewan,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,24.0
2021,Saskatchewan,Régions rurales,,"Total, mode d'occupation",,,14.9
2021,Saskatchewan,Régions rurales,,Propriétaire,,,12.5
2021,Saskatchewan,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,10.9
2021,Saskatchewan,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,12.6
2021,Saskatchewan,Régions rurales,,Locataire,,,31.0
2021,Saskatchewan,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2021,Saskatchewan,Régions rurales,,Locataire habitant dans un logement social et abordable,,,44.0
2021,Alberta,Total,,"Total, mode d'occupation",,48,9.0
2021,Alberta,Total,,Propriétaire,,48,4.3
2021,Alberta,Total,,Propriétaire qui est un accédant à la propriété,,48,6.5
2021,Alberta,Total,,Propriétaire qui n'est pas un accédant à la propriété,,48,3.9
2021,Alberta,Total,,Locataire,,48,21.0
2021,Alberta,Total,,Locataire n'habitant pas dans un logement social et abordable,,48,19.4
2021,Alberta,Total,,Locataire habitant dans un logement social et abordable,,48,38.0
2021,Alberta,Grands centres de population urbains,,"Total, mode d'occupation",,,8.6
2021,Alberta,Grands centres de population urbains,,Propriétaire,,,3.3
2021,Alberta,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,5.6
2021,Alberta,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,2.9
2021,Alberta,Grands centres de population urbains,,Locataire,,,20.0
2021,Alberta,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,18.3
2021,Alberta,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,42.0
2021,Alberta,Moyens centres de population,,"Total, mode d'occupation",,,9.1
2021,Alberta,Moyens centres de population,,Propriétaire,,,3.7
2021,Alberta,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,4.4
2021,Alberta,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,3.6
2021,Alberta,Moyens centres de population,,Locataire,,,24.0
2021,Alberta,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2021,Alberta,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,38.0
2021,Alberta,Petits centres de population,,"Total, mode d'occupation",,,8.6
2021,Alberta,Petits centres de population,,Propriétaire,,,6.5
2021,Alberta,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,15.1
2021,Alberta,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,5.2
2021,Alberta,Petits centres de population,,Locataire,,,14.5
2021,Alberta,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,13.8
2021,Alberta,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,19.8
2021,Alberta,Régions rurales,,"Total, mode d'occupation",,,12.0
2021,Alberta,Régions rurales,,Propriétaire,,,7.2
2021,Alberta,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,4.1
2021,Alberta,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,7.4
2021,Alberta,Régions rurales,,Locataire,,,39.0
2021,Alberta,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,38.0
2021,Alberta,Régions rurales,,Locataire habitant dans un logement social et abordable,,,48.0
2021,Colombie-Britannique,Total,,"Total, mode d'occupation",,59,12.5
2021,Colombie-Britannique,Total,,Propriétaire,,59,7.7
2021,Colombie-Britannique,Total,,Propriétaire qui est un accédant à la propriété,,59,8.9
2021,Colombie-Britannique,Total,,Propriétaire qui n'est pas un accédant à la propriété,,59,7.6
2021,Colombie-Britannique,Total,,Locataire,,59,22.0
2021,Colombie-Britannique,Total,,Locataire n'habitant pas dans un logement social et abordable,,59,21.0
2021,Colombie-Britannique,Total,,Locataire habitant dans un logement social et abordable,,59,33.0
2021,Colombie-Britannique,Grands centres de population urbains,,"Total, mode d'occupation",,,13.8
2021,Colombie-Britannique,Grands centres de population urbains,,Propriétaire,,,8.5
2021,Colombie-Britannique,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,10.1
2021,Colombie-Britannique,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,8.1
2021,Colombie-Britannique,Grands centres de population urbains,,Locataire,,,23.0
2021,Colombie-Britannique,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2021,Colombie-Britannique,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,32.0
2021,Colombie-Britannique,Moyens centres de population,,"Total, mode d'occupation",,,9.5
2021,Colombie-Britannique,Moyens centres de population,,Propriétaire,,,3.9
2021,Colombie-Britannique,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2021,Colombie-Britannique,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,4.3
2021,Colombie-Britannique,Moyens centres de population,,Locataire,,,24.0
2021,Colombie-Britannique,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2021,Colombie-Britannique,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,41.0
