Year,Géographie,Groupe d'âge,Genre,GeoCode,Value
2023,Nouvelle-Écosse,15 à 24 ans,Femmes+,12,8.0
2023,Nouvelle-Écosse,18 à 24 ans,Total - Genre,12,13.0
2023,Nouvelle-Écosse,18 à 24 ans,Hommes+,12,17.0
2023,Nouvelle-Écosse,18 à 24 ans,Femmes+,12,9.0
2023,Nouvelle-Écosse,20 à 24 ans,Total - Genre,12,14.0
2023,Nouvelle-Écosse,20 à 24 ans,Hommes+,12,18.0
2023,Nouvelle-Écosse,20 à 24 ans,Femmes+,12,10.0
2023,Nouvelle-Écosse,25 à 29 ans,Total - Genre,12,13.0
2023,Nouvelle-Écosse,25 à 29 ans,Hommes+,12,16.0
2023,Nouvelle-Écosse,25 à 29 ans,Femmes+,12,9.0
2023,Nouveau-Brunswick,"Total, 15 à 29 ans",Total - Genre,13,11.0
2023,Nouveau-Brunswick,"Total, 15 à 29 ans",Hommes+,13,13.0
2023,Nouveau-Brunswick,"Total, 15 à 29 ans",Femmes+,13,9.0
2023,Nouveau-Brunswick,15 à 19 ans,Total - Genre,13,7.0
2023,Nouveau-Brunswick,15 à 19 ans,Hommes+,13,8.0
2023,Nouveau-Brunswick,15 à 19 ans,Femmes+,13,6.0
2023,Nouveau-Brunswick,15 à 24 ans,Total - Genre,13,11.0
2023,Nouveau-Brunswick,15 à 24 ans,Hommes+,13,13.0
2023,Nouveau-Brunswick,15 à 24 ans,Femmes+,13,9.0
2023,Nouveau-Brunswick,18 à 24 ans,Total - Genre,13,15.0
2023,Nouveau-Brunswick,18 à 24 ans,Hommes+,13,18.0
2023,Nouveau-Brunswick,18 à 24 ans,Femmes+,13,12.0
2023,Nouveau-Brunswick,20 à 24 ans,Total - Genre,13,15.0
2023,Nouveau-Brunswick,20 à 24 ans,Hommes+,13,18.0
2023,Nouveau-Brunswick,20 à 24 ans,Femmes+,13,11.0
2023,Nouveau-Brunswick,25 à 29 ans,Total - Genre,13,11.0
2023,Nouveau-Brunswick,25 à 29 ans,Hommes+,13,13.0
2023,Nouveau-Brunswick,25 à 29 ans,Femmes+,13,8.0
2023,Québec,"Total, 15 à 29 ans",Total - Genre,24,9.0
2023,Québec,"Total, 15 à 29 ans",Hommes+,24,11.0
2023,Québec,"Total, 15 à 29 ans",Femmes+,24,6.0
2023,Québec,15 à 19 ans,Total - Genre,24,5.0
2023,Québec,15 à 19 ans,Hommes+,24,7.0
2023,Québec,15 à 19 ans,Femmes+,24,3.0
2023,Québec,15 à 24 ans,Total - Genre,24,8.0
2023,Québec,15 à 24 ans,Hommes+,24,11.0
2023,Québec,15 à 24 ans,Femmes+,24,4.0
2023,Québec,18 à 24 ans,Total - Genre,24,10.0
2023,Québec,18 à 24 ans,Hommes+,24,14.0
2023,Québec,18 à 24 ans,Femmes+,24,6.0
2023,Québec,20 à 24 ans,Total - Genre,24,10.0
2023,Québec,20 à 24 ans,Hommes+,24,14.0
2023,Québec,20 à 24 ans,Femmes+,24,6.0
2023,Québec,25 à 29 ans,Total - Genre,24,10.0
2023,Québec,25 à 29 ans,Hommes+,24,11.0
2023,Québec,25 à 29 ans,Femmes+,24,9.0
2023,Ontario,"Total, 15 à 29 ans",Total - Genre,35,10.0
2023,Ontario,"Total, 15 à 29 ans",Hommes+,35,11.0
2023,Ontario,"Total, 15 à 29 ans",Femmes+,35,10.0
2023,Ontario,15 à 19 ans,Total - Genre,35,5.0
2023,Ontario,15 à 19 ans,Hommes+,35,6.0
2023,Ontario,15 à 19 ans,Femmes+,35,3.0
2023,Ontario,15 à 24 ans,Total - Genre,35,9.0
2023,Ontario,15 à 24 ans,Hommes+,35,10.0
2023,Ontario,15 à 24 ans,Femmes+,35,7.0
2023,Ontario,18 à 24 ans,Total - Genre,35,11.0
2023,Ontario,18 à 24 ans,Hommes+,35,12.0
2023,Ontario,18 à 24 ans,Femmes+,35,10.0
2023,Ontario,20 à 24 ans,Total - Genre,35,12.0
2023,Ontario,20 à 24 ans,Hommes+,35,12.0
2023,Ontario,20 à 24 ans,Femmes+,35,11.0
2023,Ontario,25 à 29 ans,Total - Genre,35,13.0
2023,Ontario,25 à 29 ans,Hommes+,35,12.0
2023,Ontario,25 à 29 ans,Femmes+,35,14.0
2023,Manitoba,"Total, 15 à 29 ans",Total - Genre,46,12.0
2023,Manitoba,"Total, 15 à 29 ans",Hommes+,46,12.0
2023,Manitoba,"Total, 15 à 29 ans",Femmes+,46,12.0
2023,Manitoba,15 à 19 ans,Total - Genre,46,7.0
2023,Manitoba,15 à 19 ans,Hommes+,46,7.0
2023,Manitoba,15 à 19 ans,Femmes+,46,6.0
2023,Manitoba,15 à 24 ans,Total - Genre,46,10.0
2023,Manitoba,15 à 24 ans,Hommes+,46,12.0
2023,Manitoba,15 à 24 ans,Femmes+,46,9.0
2023,Manitoba,18 à 24 ans,Total - Genre,46,13.0
2023,Manitoba,18 à 24 ans,Hommes+,46,15.0
2023,Manitoba,18 à 24 ans,Femmes+,46,11.0
2023,Manitoba,20 à 24 ans,Total - Genre,46,13.0
2023,Manitoba,20 à 24 ans,Hommes+,46,15.0
2023,Manitoba,20 à 24 ans,Femmes+,46,11.0
2023,Manitoba,25 à 29 ans,Total - Genre,46,15.0
2023,Manitoba,25 à 29 ans,Hommes+,46,13.0
2023,Manitoba,25 à 29 ans,Femmes+,46,18.0
2023,Saskatchewan,"Total, 15 à 29 ans",Total - Genre,47,11.0
2023,Saskatchewan,"Total, 15 à 29 ans",Hommes+,47,12.0
2023,Saskatchewan,"Total, 15 à 29 ans",Femmes+,47,11.0
2023,Saskatchewan,15 à 19 ans,Total - Genre,47,6.0
2023,Saskatchewan,15 à 19 ans,Hommes+,47,8.0
2023,Saskatchewan,15 à 19 ans,Femmes+,47,4.0
2023,Saskatchewan,15 à 24 ans,Total - Genre,47,10.0
2023,Saskatchewan,15 à 24 ans,Hommes+,47,12.0
2023,Saskatchewan,15 à 24 ans,Femmes+,47,8.0
2023,Saskatchewan,18 à 24 ans,Total - Genre,47,13.0
2023,Saskatchewan,18 à 24 ans,Hommes+,47,16.0
2023,Saskatchewan,18 à 24 ans,Femmes+,47,10.0
2023,Saskatchewan,20 à 24 ans,Total - Genre,47,14.0
2023,Saskatchewan,20 à 24 ans,Hommes+,47,16.0
2023,Saskatchewan,20 à 24 ans,Femmes+,47,12.0
2023,Saskatchewan,25 à 29 ans,Total - Genre,47,14.0
2023,Saskatchewan,25 à 29 ans,Hommes+,47,12.0
2023,Saskatchewan,25 à 29 ans,Femmes+,47,16.0
2023,Alberta,"Total, 15 à 29 ans",Total - Genre,48,13.0
2023,Alberta,"Total, 15 à 29 ans",Hommes+,48,14.0
2023,Alberta,"Total, 15 à 29 ans",Femmes+,48,13.0
2023,Alberta,15 à 19 ans,Total - Genre,48,6.0
2023,Alberta,15 à 19 ans,Hommes+,48,7.0
2023,Alberta,15 à 19 ans,Femmes+,48,5.0
2023,Alberta,15 à 24 ans,Total - Genre,48,10.0
2023,Alberta,15 à 24 ans,Hommes+,48,12.0
2023,Alberta,15 à 24 ans,Femmes+,48,9.0
2023,Alberta,18 à 24 ans,Total - Genre,48,13.0
2023,Alberta,18 à 24 ans,Hommes+,48,15.0
2023,Alberta,18 à 24 ans,Femmes+,48,12.0
2023,Alberta,20 à 24 ans,Total - Genre,48,15.0
2023,Alberta,20 à 24 ans,Hommes+,48,17.0
2023,Alberta,20 à 24 ans,Femmes+,48,12.0
2023,Alberta,25 à 29 ans,Total - Genre,48,19.0
2023,Alberta,25 à 29 ans,Hommes+,48,18.0
2023,Alberta,25 à 29 ans,Femmes+,48,20.0
2023,Colombie-Britannique,"Total, 15 à 29 ans",Total - Genre,59,11.0
2023,Colombie-Britannique,"Total, 15 à 29 ans",Hommes+,59,11.0
2023,Colombie-Britannique,"Total, 15 à 29 ans",Femmes+,59,11.0
2023,Colombie-Britannique,15 à 19 ans,Total - Genre,59,8.0
2023,Colombie-Britannique,15 à 19 ans,Hommes+,59,9.0
2023,Colombie-Britannique,15 à 19 ans,Femmes+,59,6.0
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,59,9.0
2023,Colombie-Britannique,15 à 24 ans,Hommes+,59,10.0
2023,Colombie-Britannique,15 à 24 ans,Femmes+,59,9.0
2023,Colombie-Britannique,18 à 24 ans,Total - Genre,59,11.0
2023,Colombie-Britannique,18 à 24 ans,Hommes+,59,11.0
2023,Colombie-Britannique,18 à 24 ans,Femmes+,59,11.0
2023,Colombie-Britannique,20 à 24 ans,Total - Genre,59,11.0
2023,Colombie-Britannique,20 à 24 ans,Hommes+,59,10.0
2023,Colombie-Britannique,20 à 24 ans,Femmes+,59,11.0
2023,Colombie-Britannique,25 à 29 ans,Total - Genre,59,13.0
2023,Colombie-Britannique,25 à 29 ans,Hommes+,59,13.0
2023,Colombie-Britannique,25 à 29 ans,Femmes+,59,14.0
2023,Yukon,"Total, 15 à 29 ans",Total - Genre,60,12.0
2023,Yukon,"Total, 15 à 29 ans",Hommes+,60,14.0
2023,Yukon,"Total, 15 à 29 ans",Femmes+,60,11.0
2023,Yukon,15 à 19 ans,Total - Genre,60,
2023,Yukon,15 à 19 ans,Hommes+,60,
2023,Yukon,15 à 19 ans,Femmes+,60,
2023,Yukon,15 à 24 ans,Total - Genre,60,10.0
2023,Yukon,15 à 24 ans,Hommes+,60,15.0
2023,Yukon,15 à 24 ans,Femmes+,60,
2023,Yukon,18 à 24 ans,Total - Genre,60,15.0
2023,Yukon,18 à 24 ans,Hommes+,60,22.0
2023,Yukon,18 à 24 ans,Femmes+,60,
2023,Yukon,20 à 24 ans,Total - Genre,60,18.0
2023,Yukon,20 à 24 ans,Hommes+,60,26.0
2023,Yukon,20 à 24 ans,Femmes+,60,
2023,Yukon,25 à 29 ans,Total - Genre,60,15.0
2023,Yukon,25 à 29 ans,Hommes+,60,
2023,Yukon,25 à 29 ans,Femmes+,60,19.0
2023,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Total - Genre,61,15.0
2023,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Hommes+,61,18.0
2023,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Femmes+,61,12.0
2023,Territoires du Nord-Ouest,15 à 19 ans,Total - Genre,61,
2023,Territoires du Nord-Ouest,15 à 19 ans,Hommes+,61,
2023,Territoires du Nord-Ouest,15 à 19 ans,Femmes+,61,
2023,Territoires du Nord-Ouest,15 à 24 ans,Total - Genre,61,15.0
2023,Territoires du Nord-Ouest,15 à 24 ans,Hommes+,61,18.0
2023,Territoires du Nord-Ouest,15 à 24 ans,Femmes+,61,13.0
2023,Territoires du Nord-Ouest,18 à 24 ans,Total - Genre,61,20.0
2023,Territoires du Nord-Ouest,18 à 24 ans,Hommes+,61,23.0
2023,Territoires du Nord-Ouest,18 à 24 ans,Femmes+,61,16.0
2023,Territoires du Nord-Ouest,20 à 24 ans,Total - Genre,61,21.0
2023,Territoires du Nord-Ouest,20 à 24 ans,Hommes+,61,
2023,Territoires du Nord-Ouest,20 à 24 ans,Femmes+,61,
2023,Territoires du Nord-Ouest,25 à 29 ans,Total - Genre,61,15.0
2023,Territoires du Nord-Ouest,25 à 29 ans,Hommes+,61,18.0
2023,Territoires du Nord-Ouest,25 à 29 ans,Femmes+,61,
2023,Nunavut,"Total, 15 à 29 ans",Total - Genre,62,34.0
2023,Nunavut,"Total, 15 à 29 ans",Hommes+,62,32.0
2023,Nunavut,"Total, 15 à 29 ans",Femmes+,62,35.0
2023,Nunavut,15 à 19 ans,Total - Genre,62,25.0
2023,Nunavut,15 à 19 ans,Hommes+,62,22.0
2023,Nunavut,15 à 19 ans,Femmes+,62,
2023,Nunavut,15 à 24 ans,Total - Genre,62,33.0
2023,Nunavut,15 à 24 ans,Hommes+,62,30.0
2023,Nunavut,15 à 24 ans,Femmes+,62,35.0
2023,Nunavut,18 à 24 ans,Total - Genre,62,40.0
2023,Nunavut,18 à 24 ans,Hommes+,62,36.0
2023,Nunavut,18 à 24 ans,Femmes+,62,45.0
2023,Nunavut,20 à 24 ans,Total - Genre,62,42.0
2023,Nunavut,20 à 24 ans,Hommes+,62,40.0
2023,Nunavut,20 à 24 ans,Femmes+,62,43.0
2023,Nunavut,25 à 29 ans,Total - Genre,62,36.0
2023,Nunavut,25 à 29 ans,Hommes+,62,36.0
2023,Nunavut,25 à 29 ans,Femmes+,62,35.0
2024,Canada,"Total, 15 à 29 ans",Hommes+,,12.0
2024,Canada,"Total, 15 à 29 ans",Femmes+,,11.0
2024,Canada,15 à 19 ans,Total - Genre,,6.0
2024,Canada,15 à 19 ans,Hommes+,,7.0
2024,Canada,15 à 19 ans,Femmes+,,5.0
2024,Canada,15 à 24 ans,Total - Genre,,10.0
2024,Canada,15 à 24 ans,Hommes+,,11.0
2024,Canada,15 à 24 ans,Femmes+,,8.0
2024,Canada,18 à 24 ans,Total - Genre,,12.0
2024,Canada,18 à 24 ans,Hommes+,,14.0
2024,Canada,18 à 24 ans,Femmes+,,10.0
2024,Canada,20 à 24 ans,Total - Genre,,13.0
2024,Canada,20 à 24 ans,Hommes+,,15.0
2024,Canada,20 à 24 ans,Femmes+,,11.0
2024,Canada,25 à 29 ans,Total - Genre,,15.0
2024,Canada,25 à 29 ans,Hommes+,,15.0
2024,Canada,25 à 29 ans,Femmes+,,15.0
2024,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Total - Genre,10,14.0
2024,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Hommes+,10,17.0
2024,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Femmes+,10,11.0
2024,Terre-Neuve-et-Labrador,15 à 19 ans,Total - Genre,10,8.0
2024,Terre-Neuve-et-Labrador,15 à 19 ans,Hommes+,10,11.0
2024,Terre-Neuve-et-Labrador,15 à 19 ans,Femmes+,10,6.0
2024,Terre-Neuve-et-Labrador,15 à 24 ans,Total - Genre,10,11.0
2024,Terre-Neuve-et-Labrador,15 à 24 ans,Hommes+,10,14.0
2024,Terre-Neuve-et-Labrador,15 à 24 ans,Femmes+,10,9.0
2024,Terre-Neuve-et-Labrador,18 à 24 ans,Total - Genre,10,15.0
2024,Terre-Neuve-et-Labrador,18 à 24 ans,Hommes+,10,19.0
2024,Terre-Neuve-et-Labrador,18 à 24 ans,Femmes+,10,11.0
2024,Terre-Neuve-et-Labrador,20 à 24 ans,Total - Genre,10,15.0
2024,Terre-Neuve-et-Labrador,20 à 24 ans,Hommes+,10,17.0
2024,Terre-Neuve-et-Labrador,20 à 24 ans,Femmes+,10,11.0
2024,Terre-Neuve-et-Labrador,25 à 29 ans,Total - Genre,10,19.0
2024,Terre-Neuve-et-Labrador,25 à 29 ans,Hommes+,10,22.0
2024,Terre-Neuve-et-Labrador,25 à 29 ans,Femmes+,10,15.0
2024,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Total - Genre,11,13.0
2024,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Hommes+,11,15.0
2024,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Femmes+,11,11.0
2024,Île-du-Prince-Édouard,15 à 19 ans,Total - Genre,11,5.0
2024,Île-du-Prince-Édouard,15 à 19 ans,Hommes+,11,
2024,Île-du-Prince-Édouard,15 à 19 ans,Femmes+,11,
2024,Île-du-Prince-Édouard,15 à 24 ans,Total - Genre,11,10.0
2024,Île-du-Prince-Édouard,15 à 24 ans,Hommes+,11,12.0
2024,Île-du-Prince-Édouard,15 à 24 ans,Femmes+,11,9.0
2024,Île-du-Prince-Édouard,18 à 24 ans,Total - Genre,11,13.0
2024,Île-du-Prince-Édouard,18 à 24 ans,Hommes+,11,15.0
2024,Île-du-Prince-Édouard,18 à 24 ans,Femmes+,11,12.0
2024,Île-du-Prince-Édouard,20 à 24 ans,Total - Genre,11,14.0
2024,Île-du-Prince-Édouard,20 à 24 ans,Hommes+,11,16.0
2024,Île-du-Prince-Édouard,20 à 24 ans,Femmes+,11,12.0
2024,Île-du-Prince-Édouard,25 à 29 ans,Total - Genre,11,17.0
2024,Île-du-Prince-Édouard,25 à 29 ans,Hommes+,11,19.0
2024,Île-du-Prince-Édouard,25 à 29 ans,Femmes+,11,14.0
2024,Nouvelle-Écosse,"Total, 15 à 29 ans",Total - Genre,12,12.0
2024,Nouvelle-Écosse,"Total, 15 à 29 ans",Hommes+,12,12.0
2024,Nouvelle-Écosse,"Total, 15 à 29 ans",Femmes+,12,12.0
2024,Nouvelle-Écosse,15 à 19 ans,Total - Genre,12,6.0
2024,Nouvelle-Écosse,15 à 19 ans,Hommes+,12,7.0
2024,Nouvelle-Écosse,15 à 19 ans,Femmes+,12,4.0
2024,Nouvelle-Écosse,15 à 24 ans,Total - Genre,12,10.0
2024,Nouvelle-Écosse,15 à 24 ans,Hommes+,12,11.0
2024,Nouvelle-Écosse,15 à 24 ans,Femmes+,12,10.0
2024,Nouvelle-Écosse,18 à 24 ans,Total - Genre,12,13.0
2024,Nouvelle-Écosse,18 à 24 ans,Hommes+,12,13.0
2024,Nouvelle-Écosse,18 à 24 ans,Femmes+,12,13.0
2024,Nouvelle-Écosse,20 à 24 ans,Total - Genre,12,14.0
2024,Nouvelle-Écosse,20 à 24 ans,Hommes+,12,13.0
2024,Nouvelle-Écosse,20 à 24 ans,Femmes+,12,15.0
2024,Nouvelle-Écosse,25 à 29 ans,Total - Genre,12,15.0
2024,Nouvelle-Écosse,25 à 29 ans,Hommes+,12,15.0
2024,Nouvelle-Écosse,25 à 29 ans,Femmes+,12,15.0
2024,Nouveau-Brunswick,"Total, 15 à 29 ans",Total - Genre,13,13.0
2024,Nouveau-Brunswick,"Total, 15 à 29 ans",Hommes+,13,15.0
2024,Nouveau-Brunswick,"Total, 15 à 29 ans",Femmes+,13,12.0
2024,Nouveau-Brunswick,15 à 19 ans,Total - Genre,13,9.0
2024,Nouveau-Brunswick,15 à 19 ans,Hommes+,13,7.0
2024,Nouveau-Brunswick,15 à 19 ans,Femmes+,13,10.0
2024,Nouveau-Brunswick,15 à 24 ans,Total - Genre,13,12.0
2024,Nouveau-Brunswick,15 à 24 ans,Hommes+,13,12.0
2024,Nouveau-Brunswick,15 à 24 ans,Femmes+,13,13.0
2024,Nouveau-Brunswick,18 à 24 ans,Total - Genre,13,15.0
2024,Nouveau-Brunswick,18 à 24 ans,Hommes+,13,16.0
2024,Nouveau-Brunswick,18 à 24 ans,Femmes+,13,14.0
2024,Nouveau-Brunswick,20 à 24 ans,Total - Genre,13,16.0
2024,Nouveau-Brunswick,20 à 24 ans,Hommes+,13,17.0
2024,Nouveau-Brunswick,20 à 24 ans,Femmes+,13,15.0
2024,Nouveau-Brunswick,25 à 29 ans,Total - Genre,13,16.0
2024,Nouveau-Brunswick,25 à 29 ans,Hommes+,13,19.0
2024,Nouveau-Brunswick,25 à 29 ans,Femmes+,13,12.0
2024,Québec,"Total, 15 à 29 ans",Total - Genre,24,10.0
2024,Québec,"Total, 15 à 29 ans",Hommes+,24,12.0
2024,Québec,"Total, 15 à 29 ans",Femmes+,24,9.0
2024,Québec,15 à 19 ans,Total - Genre,24,5.0
2024,Québec,15 à 19 ans,Hommes+,24,6.0
2024,Québec,15 à 19 ans,Femmes+,24,4.0
2024,Québec,15 à 24 ans,Total - Genre,24,9.0
2024,Québec,15 à 24 ans,Hommes+,24,10.0
2024,Québec,15 à 24 ans,Femmes+,24,8.0
2024,Québec,18 à 24 ans,Total - Genre,24,12.0
2024,Québec,18 à 24 ans,Hommes+,24,14.0
2024,Québec,18 à 24 ans,Femmes+,24,10.0
2024,Québec,20 à 24 ans,Total - Genre,24,13.0
2024,Québec,20 à 24 ans,Hommes+,24,15.0
2024,Québec,20 à 24 ans,Femmes+,24,11.0
2024,Québec,25 à 29 ans,Total - Genre,24,13.0
2024,Québec,25 à 29 ans,Hommes+,24,14.0
2024,Québec,25 à 29 ans,Femmes+,24,12.0
2024,Ontario,"Total, 15 à 29 ans",Total - Genre,35,12.0
2024,Ontario,"Total, 15 à 29 ans",Hommes+,35,13.0
2024,Ontario,"Total, 15 à 29 ans",Femmes+,35,11.0
2024,Ontario,15 à 19 ans,Total - Genre,35,6.0
2024,Ontario,15 à 19 ans,Hommes+,35,7.0
2024,Ontario,15 à 19 ans,Femmes+,35,5.0
2024,Ontario,15 à 24 ans,Total - Genre,35,10.0
2024,Ontario,15 à 24 ans,Hommes+,35,11.0
2024,Ontario,15 à 24 ans,Femmes+,35,8.0
2024,Ontario,18 à 24 ans,Total - Genre,35,12.0
2024,Ontario,18 à 24 ans,Hommes+,35,14.0
2024,Ontario,18 à 24 ans,Femmes+,35,10.0
2024,Ontario,20 à 24 ans,Total - Genre,35,13.0
2024,Ontario,20 à 24 ans,Hommes+,35,15.0
2024,Ontario,20 à 24 ans,Femmes+,35,11.0
2024,Ontario,25 à 29 ans,Total - Genre,35,16.0
2024,Ontario,25 à 29 ans,Hommes+,35,16.0
2024,Ontario,25 à 29 ans,Femmes+,35,16.0
2024,Manitoba,"Total, 15 à 29 ans",Total - Genre,46,10.0
2024,Manitoba,"Total, 15 à 29 ans",Hommes+,46,9.0
2024,Manitoba,"Total, 15 à 29 ans",Femmes+,46,11.0
2024,Manitoba,15 à 19 ans,Total - Genre,46,7.0
2024,Manitoba,15 à 19 ans,Hommes+,46,7.0
2024,Manitoba,15 à 19 ans,Femmes+,46,8.0
2024,Manitoba,15 à 24 ans,Total - Genre,46,9.0
2024,Manitoba,15 à 24 ans,Hommes+,46,9.0
2024,Manitoba,15 à 24 ans,Femmes+,46,10.0
2024,Manitoba,18 à 24 ans,Total - Genre,46,11.0
2024,Manitoba,18 à 24 ans,Hommes+,46,10.0
2024,Manitoba,18 à 24 ans,Femmes+,46,11.0
2024,Manitoba,20 à 24 ans,Total - Genre,46,11.0
2024,Manitoba,20 à 24 ans,Hommes+,46,10.0
2024,Manitoba,20 à 24 ans,Femmes+,46,11.0
2024,Manitoba,25 à 29 ans,Total - Genre,46,11.0
2024,Manitoba,25 à 29 ans,Hommes+,46,9.0
2024,Manitoba,25 à 29 ans,Femmes+,46,12.0
2024,Saskatchewan,"Total, 15 à 29 ans",Total - Genre,47,12.0
2024,Saskatchewan,"Total, 15 à 29 ans",Hommes+,47,11.0
2024,Saskatchewan,"Total, 15 à 29 ans",Femmes+,47,14.0
2024,Saskatchewan,15 à 19 ans,Total - Genre,47,6.0
2024,Saskatchewan,15 à 19 ans,Hommes+,47,6.0
2024,Saskatchewan,15 à 19 ans,Femmes+,47,6.0
2024,Saskatchewan,15 à 24 ans,Total - Genre,47,10.0
2024,Saskatchewan,15 à 24 ans,Hommes+,47,11.0
2024,Saskatchewan,15 à 24 ans,Femmes+,47,10.0
2024,Saskatchewan,18 à 24 ans,Total - Genre,47,13.0
2024,Saskatchewan,18 à 24 ans,Hommes+,47,14.0
2024,Saskatchewan,18 à 24 ans,Femmes+,47,13.0
2024,Saskatchewan,20 à 24 ans,Total - Genre,47,15.0
2024,Saskatchewan,20 à 24 ans,Hommes+,47,15.0
2024,Saskatchewan,20 à 24 ans,Femmes+,47,14.0
2024,Saskatchewan,25 à 29 ans,Total - Genre,47,16.0
2024,Saskatchewan,25 à 29 ans,Hommes+,47,11.0
2024,Saskatchewan,25 à 29 ans,Femmes+,47,21.0
2024,Alberta,"Total, 15 à 29 ans",Total - Genre,48,14.0
2024,Alberta,"Total, 15 à 29 ans",Hommes+,48,14.0
2024,Alberta,"Total, 15 à 29 ans",Femmes+,48,14.0
2024,Alberta,15 à 19 ans,Total - Genre,48,8.0
2024,Alberta,15 à 19 ans,Hommes+,48,9.0
2024,Alberta,15 à 19 ans,Femmes+,48,6.0
2024,Alberta,15 à 24 ans,Total - Genre,48,12.0
2024,Alberta,15 à 24 ans,Hommes+,48,14.0
2024,Alberta,15 à 24 ans,Femmes+,48,10.0
2024,Alberta,18 à 24 ans,Total - Genre,48,16.0
2024,Alberta,18 à 24 ans,Hommes+,48,19.0
2024,Alberta,18 à 24 ans,Femmes+,48,13.0
2024,Alberta,20 à 24 ans,Total - Genre,48,16.0
2024,Alberta,20 à 24 ans,Hommes+,48,20.0
2024,Alberta,20 à 24 ans,Femmes+,48,13.0
2024,Alberta,25 à 29 ans,Total - Genre,48,17.0
2024,Alberta,25 à 29 ans,Hommes+,48,13.0
2024,Alberta,25 à 29 ans,Femmes+,48,20.0
2024,Colombie-Britannique,"Total, 15 à 29 ans",Total - Genre,59,10.0
2024,Colombie-Britannique,"Total, 15 à 29 ans",Hommes+,59,11.0
2024,Colombie-Britannique,"Total, 15 à 29 ans",Femmes+,59,10.0
2024,Colombie-Britannique,15 à 19 ans,Total - Genre,59,6.0
2024,Colombie-Britannique,15 à 19 ans,Hommes+,59,7.0
2024,Colombie-Britannique,15 à 19 ans,Femmes+,59,6.0
2024,Colombie-Britannique,15 à 24 ans,Total - Genre,59,8.0
2024,Colombie-Britannique,15 à 24 ans,Hommes+,59,9.0
2024,Colombie-Britannique,15 à 24 ans,Femmes+,59,7.0
2024,Colombie-Britannique,18 à 24 ans,Total - Genre,59,10.0
2024,Colombie-Britannique,18 à 24 ans,Hommes+,59,11.0
2024,Colombie-Britannique,18 à 24 ans,Femmes+,59,8.0
2024,Colombie-Britannique,20 à 24 ans,Total - Genre,59,9.0
2024,Colombie-Britannique,20 à 24 ans,Hommes+,59,10.0
2024,Colombie-Britannique,20 à 24 ans,Femmes+,59,8.0
2024,Colombie-Britannique,25 à 29 ans,Total - Genre,59,14.0
2024,Colombie-Britannique,25 à 29 ans,Hommes+,59,14.0
2024,Colombie-Britannique,25 à 29 ans,Femmes+,59,15.0
2024,Yukon,"Total, 15 à 29 ans",Total - Genre,60,11.0
2024,Yukon,"Total, 15 à 29 ans",Hommes+,60,14.0
2024,Yukon,"Total, 15 à 29 ans",Femmes+,60,9.0
2024,Yukon,15 à 19 ans,Total - Genre,60,9.0
2024,Yukon,15 à 19 ans,Hommes+,60,
2024,Yukon,15 à 19 ans,Femmes+,60,
2024,Yukon,15 à 24 ans,Total - Genre,60,12.0
2024,Yukon,15 à 24 ans,Hommes+,60,17.0
2024,Yukon,15 à 24 ans,Femmes+,60,
2024,Yukon,18 à 24 ans,Total - Genre,60,16.0
2024,Yukon,18 à 24 ans,Hommes+,60,20.0
2024,Yukon,18 à 24 ans,Femmes+,60,
2024,Yukon,20 à 24 ans,Total - Genre,60,15.0
2024,Yukon,20 à 24 ans,Hommes+,60,22.0
2024,Yukon,20 à 24 ans,Femmes+,60,
2024,Yukon,25 à 29 ans,Total - Genre,60,10.0
2024,Yukon,25 à 29 ans,Hommes+,60,
2024,Yukon,25 à 29 ans,Femmes+,60,
2024,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Total - Genre,61,18.0
2024,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Hommes+,61,19.0
2024,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Femmes+,61,16.0
2024,Territoires du Nord-Ouest,15 à 19 ans,Total - Genre,61,15.0
2024,Territoires du Nord-Ouest,15 à 19 ans,Hommes+,61,17.0
2024,Territoires du Nord-Ouest,15 à 19 ans,Femmes+,61,
2024,Territoires du Nord-Ouest,15 à 24 ans,Total - Genre,61,18.0
2024,Territoires du Nord-Ouest,15 à 24 ans,Hommes+,61,20.0
2024,Territoires du Nord-Ouest,15 à 24 ans,Femmes+,61,15.0
2024,Territoires du Nord-Ouest,18 à 24 ans,Total - Genre,61,22.0
2024,Territoires du Nord-Ouest,18 à 24 ans,Hommes+,61,25.0
2024,Territoires du Nord-Ouest,18 à 24 ans,Femmes+,61,20.0
2024,Territoires du Nord-Ouest,20 à 24 ans,Total - Genre,61,21.0
2024,Territoires du Nord-Ouest,20 à 24 ans,Hommes+,61,24.0
2024,Territoires du Nord-Ouest,20 à 24 ans,Femmes+,61,18.0
