Year,Géographie,Groupe d'âge,Genre,Groupe autochtone,Niveau de scolarité atteint,Minorité visible,Status d'immigrant,GeoCode,Value
2021,Saskatchewan,25 à 44 ans,Hommes+,,,,,47,88.3
2021,Saskatchewan,45 à 64 ans,Hommes+,,,,,47,77.1
2021,Saskatchewan,45 ans et plus,Hommes+,,,,,47,56.2
2021,Saskatchewan,25 à 54 ans,Hommes+,,,,,47,87.7
2021,Saskatchewan,55 ans et plus,Hommes+,,,,,47,44.3
2021,Saskatchewan,15 à 64 ans,Hommes+,,,,,47,78.4
2021,Saskatchewan,15 à 19 ans,Hommes+,,,,,47,44.2
2021,Saskatchewan,20 à 24 ans,Hommes+,,,,,47,71.8
2021,Saskatchewan,25 à 29 ans,Hommes+,,,,,47,84.9
2021,Saskatchewan,30 à 34 ans,Hommes+,,,,,47,88.5
2021,Saskatchewan,35 à 39 ans,Hommes+,,,,,47,89.6
2021,Saskatchewan,40 à 44 ans,Hommes+,,,,,47,90.6
2021,Saskatchewan,45 à 49 ans,Hommes+,,,,,47,87.6
2021,Saskatchewan,50 à 54 ans,Hommes+,,,,,47,84.5
2021,Saskatchewan,55 à 59 ans,Hommes+,,,,,47,78.6
2021,Saskatchewan,60 à 64 ans,Hommes+,,,,,47,60.2
2021,Saskatchewan,65 ans et plus,Hommes+,,,,,47,23.8
2021,Saskatchewan,65 à 69 ans,Hommes+,,,,,47,34.9
2021,Saskatchewan,70 ans et plus,Hommes+,,,,,47,17.4
2021,Saskatchewan,15 à 24 ans,Femmes+,,,,,47,57.6
2021,Saskatchewan,25 ans et plus,Femmes+,,,,,47,58.6
2021,Saskatchewan,25 à 44 ans,Femmes+,,,,,47,79.7
2021,Saskatchewan,45 à 64 ans,Femmes+,,,,,47,70.2
2021,Saskatchewan,45 ans et plus,Femmes+,,,,,47,45.1
2021,Saskatchewan,25 à 54 ans,Femmes+,,,,,47,80.4
2021,Saskatchewan,55 ans et plus,Femmes+,,,,,47,31.6
2021,Saskatchewan,15 à 64 ans,Femmes+,,,,,47,72.0
2021,Saskatchewan,15 à 19 ans,Femmes+,,,,,47,44.3
2021,Saskatchewan,20 à 24 ans,Femmes+,,,,,47,70.4
2021,Saskatchewan,25 à 29 ans,Femmes+,,,,,47,75.8
2021,Saskatchewan,30 à 34 ans,Femmes+,,,,,47,80.3
2021,Saskatchewan,35 à 39 ans,Femmes+,,,,,47,81.2
2021,Saskatchewan,40 à 44 ans,Femmes+,,,,,47,81.7
2021,Saskatchewan,45 à 49 ans,Femmes+,,,,,47,83.0
2021,Saskatchewan,50 à 54 ans,Femmes+,,,,,47,80.4
2021,Saskatchewan,55 à 59 ans,Femmes+,,,,,47,72.5
2021,Saskatchewan,60 à 64 ans,Femmes+,,,,,47,47.8
2021,Saskatchewan,65 ans et plus,Femmes+,,,,,47,10.6
2021,Saskatchewan,65 à 69 ans,Femmes+,,,,,47,19.3
2021,Saskatchewan,70 ans et plus,Femmes+,,,,,47,6.3
2021,Alberta,15 à 24 ans,Total - Genre,,,,,48,53.5
2021,Alberta,25 ans et plus,Total - Genre,,,,,48,65.4
2021,Alberta,25 à 44 ans,Total - Genre,,,,,48,81.0
2021,Alberta,45 à 64 ans,Total - Genre,,,,,48,74.0
2021,Alberta,45 ans et plus,Total - Genre,,,,,48,53.4
2021,Alberta,25 à 54 ans,Total - Genre,,,,,48,81.4
2021,Alberta,55 ans et plus,Total - Genre,,,,,48,39.6
2021,Alberta,15 à 64 ans,Total - Genre,,,,,48,73.5
2021,Alberta,15 à 19 ans,Total - Genre,,,,,48,38.1
2021,Alberta,20 à 24 ans,Total - Genre,,,,,48,68.0
2021,Alberta,25 à 29 ans,Total - Genre,,,,,48,80.6
2021,Alberta,30 à 34 ans,Total - Genre,,,,,48,80.4
2021,Alberta,35 à 39 ans,Total - Genre,,,,,48,81.2
2021,Alberta,40 à 44 ans,Total - Genre,,,,,48,82.0
2021,Alberta,45 à 49 ans,Total - Genre,,,,,48,82.5
2021,Alberta,50 à 54 ans,Total - Genre,,,,,48,81.9
2021,Alberta,55 à 59 ans,Total - Genre,,,,,48,74.4
2021,Alberta,60 à 64 ans,Total - Genre,,,,,48,56.5
2021,Alberta,65 ans et plus,Total - Genre,,,,,48,16.2
2021,Alberta,65 à 69 ans,Total - Genre,,,,,48,29.5
2021,Alberta,70 ans et plus,Total - Genre,,,,,48,8.8
2021,Alberta,15 à 24 ans,Hommes+,,,,,48,52.6
2021,Alberta,25 ans et plus,Hommes+,,,,,48,70.8
2021,Alberta,25 à 44 ans,Hommes+,,,,,48,86.5
2021,Alberta,45 à 64 ans,Hommes+,,,,,48,78.7
2021,Alberta,45 ans et plus,Hommes+,,,,,48,58.6
2021,Alberta,25 à 54 ans,Hommes+,,,,,48,86.5
2021,Alberta,55 ans et plus,Hommes+,,,,,48,44.7
2021,Alberta,15 à 64 ans,Hommes+,,,,,48,77.5
2021,Alberta,15 à 19 ans,Hommes+,,,,,48,36.9
2021,Alberta,20 à 24 ans,Hommes+,,,,,48,67.4
2021,Alberta,25 à 29 ans,Hommes+,,,,,48,83.8
2021,Alberta,30 à 34 ans,Hommes+,,,,,48,86.8
2021,Alberta,35 à 39 ans,Hommes+,,,,,48,88.0
2021,Alberta,40 à 44 ans,Hommes+,,,,,48,86.8
2021,Alberta,45 à 49 ans,Hommes+,,,,,48,87.7
2021,Alberta,50 à 54 ans,Hommes+,,,,,48,85.5
2021,Alberta,55 à 59 ans,Hommes+,,,,,48,79.2
2021,Alberta,60 à 64 ans,Hommes+,,,,,48,61.9
2021,Alberta,65 ans et plus,Hommes+,,,,,48,20.1
2021,Alberta,65 à 69 ans,Hommes+,,,,,48,33.6
2021,Alberta,70 ans et plus,Hommes+,,,,,48,12.1
2021,Alberta,15 à 24 ans,Femmes+,,,,,48,54.4
2021,Alberta,25 ans et plus,Femmes+,,,,,48,60.0
2021,Alberta,25 à 44 ans,Femmes+,,,,,48,75.5
2021,Alberta,45 à 64 ans,Femmes+,,,,,48,69.1
2021,Alberta,45 ans et plus,Femmes+,,,,,48,48.3
2021,Alberta,25 à 54 ans,Femmes+,,,,,48,76.2
2021,Alberta,55 ans et plus,Femmes+,,,,,48,34.7
2021,Alberta,15 à 64 ans,Femmes+,,,,,48,69.4
2021,Alberta,15 à 19 ans,Femmes+,,,,,48,39.4
2021,Alberta,20 à 24 ans,Femmes+,,,,,48,68.6
2021,Alberta,25 à 29 ans,Femmes+,,,,,48,77.3
2021,Alberta,30 à 34 ans,Femmes+,,,,,48,74.0
2021,Alberta,35 à 39 ans,Femmes+,,,,,48,73.4
2021,Alberta,40 à 44 ans,Femmes+,,,,,48,77.7
2021,Alberta,45 à 49 ans,Femmes+,,,,,48,77.0
2021,Alberta,50 à 54 ans,Femmes+,,,,,48,78.3
2021,Alberta,55 à 59 ans,Femmes+,,,,,48,69.6
2021,Alberta,60 à 64 ans,Femmes+,,,,,48,51.2
2021,Alberta,65 ans et plus,Femmes+,,,,,48,12.7
2021,Alberta,65 à 69 ans,Femmes+,,,,,48,25.4
2021,Alberta,70 ans et plus,Femmes+,,,,,48,6.0
2021,Colombie-Britannique,15 à 24 ans,Total - Genre,,,,,59,57.9
2021,Colombie-Britannique,25 ans et plus,Total - Genre,,,,,59,62.2
2021,Colombie-Britannique,25 à 44 ans,Total - Genre,,,,,59,84.2
2021,Colombie-Britannique,45 à 64 ans,Total - Genre,,,,,59,72.8
2021,Colombie-Britannique,45 ans et plus,Total - Genre,,,,,59,48.3
2021,Colombie-Britannique,25 à 54 ans,Total - Genre,,,,,59,83.6
2021,Colombie-Britannique,55 ans et plus,Total - Genre,,,,,59,35.1
2021,Colombie-Britannique,15 à 64 ans,Total - Genre,,,,,59,75.1
2021,Colombie-Britannique,15 à 19 ans,Total - Genre,,,,,59,44.7
2021,Colombie-Britannique,20 à 24 ans,Total - Genre,,,,,59,68.3
2021,Colombie-Britannique,25 à 29 ans,Total - Genre,,,,,59,82.2
2021,Colombie-Britannique,30 à 34 ans,Total - Genre,,,,,59,84.7
2021,Colombie-Britannique,35 à 39 ans,Total - Genre,,,,,59,84.8
2021,Colombie-Britannique,40 à 44 ans,Total - Genre,,,,,59,85.1
2021,Colombie-Britannique,45 à 49 ans,Total - Genre,,,,,59,83.6
2021,Colombie-Britannique,50 à 54 ans,Total - Genre,,,,,59,81.0
2021,Colombie-Britannique,55 à 59 ans,Total - Genre,,,,,59,72.2
2021,Colombie-Britannique,60 à 64 ans,Total - Genre,,,,,59,55.9
2021,Colombie-Britannique,65 ans et plus,Total - Genre,,,,,59,13.9
2021,Colombie-Britannique,65 à 69 ans,Total - Genre,,,,,59,26.9
2021,Colombie-Britannique,70 ans et plus,Total - Genre,,,,,59,7.7
2021,Colombie-Britannique,15 à 24 ans,Hommes+,,,,,59,57.5
2021,Colombie-Britannique,25 ans et plus,Hommes+,,,,,59,67.2
2021,Colombie-Britannique,25 à 44 ans,Hommes+,,,,,59,87.6
2021,Colombie-Britannique,45 à 64 ans,Hommes+,,,,,59,78.2
2021,Colombie-Britannique,45 ans et plus,Hommes+,,,,,59,53.7
2021,Colombie-Britannique,25 à 54 ans,Hommes+,,,,,59,87.5
2021,Colombie-Britannique,55 ans et plus,Hommes+,,,,,59,40.4
2021,Colombie-Britannique,15 à 64 ans,Hommes+,,,,,59,78.6
2021,Colombie-Britannique,15 à 19 ans,Hommes+,,,,,59,42.4
2021,Colombie-Britannique,20 à 24 ans,Hommes+,,,,,59,69.5
2021,Colombie-Britannique,25 à 29 ans,Hommes+,,,,,59,82.6
2021,Colombie-Britannique,30 à 34 ans,Hommes+,,,,,59,87.9
2021,Colombie-Britannique,35 à 39 ans,Hommes+,,,,,59,90.3
2021,Colombie-Britannique,40 à 44 ans,Hommes+,,,,,59,90.0
2021,Colombie-Britannique,45 à 49 ans,Hommes+,,,,,59,88.6
2021,Colombie-Britannique,50 à 54 ans,Hommes+,,,,,59,86.3
2021,Colombie-Britannique,55 à 59 ans,Hommes+,,,,,59,77.0
2021,Colombie-Britannique,60 à 64 ans,Hommes+,,,,,59,62.5
2021,Colombie-Britannique,65 ans et plus,Hommes+,,,,,59,18.3
2021,Colombie-Britannique,65 à 69 ans,Hommes+,,,,,59,33.4
2021,Colombie-Britannique,70 ans et plus,Hommes+,,,,,59,10.8
2021,Colombie-Britannique,15 à 24 ans,Femmes+,,,,,59,58.3
2021,Colombie-Britannique,25 ans et plus,Femmes+,,,,,59,57.3
2021,Colombie-Britannique,25 à 44 ans,Femmes+,,,,,59,80.7
2021,Colombie-Britannique,45 à 64 ans,Femmes+,,,,,59,67.6
2021,Colombie-Britannique,45 ans et plus,Femmes+,,,,,59,43.2
2021,Colombie-Britannique,25 à 54 ans,Femmes+,,,,,59,79.6
2021,Colombie-Britannique,55 ans et plus,Femmes+,,,,,59,30.2
2021,Colombie-Britannique,15 à 64 ans,Femmes+,,,,,59,71.6
2021,Colombie-Britannique,15 à 19 ans,Femmes+,,,,,59,47.2
2021,Colombie-Britannique,20 à 24 ans,Femmes+,,,,,59,67.0
2021,Colombie-Britannique,25 à 29 ans,Femmes+,,,,,59,81.7
2021,Colombie-Britannique,30 à 34 ans,Femmes+,,,,,59,81.5
2021,Colombie-Britannique,35 à 39 ans,Femmes+,,,,,59,79.4
2021,Colombie-Britannique,40 à 44 ans,Femmes+,,,,,59,80.1
2021,Colombie-Britannique,45 à 49 ans,Femmes+,,,,,59,79.0
2021,Colombie-Britannique,50 à 54 ans,Femmes+,,,,,59,75.8
2021,Colombie-Britannique,55 à 59 ans,Femmes+,,,,,59,67.5
2021,Colombie-Britannique,60 à 64 ans,Femmes+,,,,,59,49.7
2021,Colombie-Britannique,65 ans et plus,Femmes+,,,,,59,10.0
2021,Colombie-Britannique,65 à 69 ans,Femmes+,,,,,59,20.9
2021,Colombie-Britannique,70 ans et plus,Femmes+,,,,,59,5.0
2022,Canada,15 à 24 ans,Total - Genre,,,,,,58.7
2022,Canada,25 ans et plus,Total - Genre,,,,,,62.6
2022,Canada,25 à 44 ans,Total - Genre,,,,,,84.8
2022,Canada,45 à 64 ans,Total - Genre,,,,,,73.4
2022,Canada,45 ans et plus,Total - Genre,,,,,,48.7
2022,Canada,25 à 54 ans,Total - Genre,,,,,,84.7
2022,Canada,55 ans et plus,Total - Genre,,,,,,34.8
2022,Canada,15 à 64 ans,Total - Genre,,,,,,75.6
2022,Canada,15 à 19 ans,Total - Genre,,,,,,45.3
2022,Canada,20 à 24 ans,Total - Genre,,,,,,70.5
2022,Canada,25 à 29 ans,Total - Genre,,,,,,82.7
2022,Canada,30 à 34 ans,Total - Genre,,,,,,84.8
2022,Canada,35 à 39 ans,Total - Genre,,,,,,85.3
2022,Canada,40 à 44 ans,Total - Genre,,,,,,86.3
2022,Canada,45 à 49 ans,Total - Genre,,,,,,85.9
2022,Canada,50 à 54 ans,Total - Genre,,,,,,83.2
2022,Canada,55 à 59 ans,Total - Genre,,,,,,73.2
2022,Canada,60 à 64 ans,Total - Genre,,,,,,53.4
2022,Canada,65 ans et plus,Total - Genre,,,,,,13.8
2022,Canada,65 à 69 ans,Total - Genre,,,,,,26.8
2022,Canada,70 ans et plus,Total - Genre,,,,,,7.5
2022,Canada,15 à 24 ans,Hommes+,,,,,,57.1
2022,Canada,25 ans et plus,Hommes+,,,,,,67.3
2022,Canada,25 à 44 ans,Hommes+,,,,,,88.1
2022,Canada,45 à 64 ans,Hommes+,,,,,,77.7
2022,Canada,45 ans et plus,Hommes+,,,,,,53.7
2022,Canada,25 à 54 ans,Hommes+,,,,,,88.0
2022,Canada,55 ans et plus,Hommes+,,,,,,40.0
2022,Canada,15 à 64 ans,Hommes+,,,,,,78.4
2022,Canada,15 à 19 ans,Hommes+,,,,,,43.3
2022,Canada,20 à 24 ans,Hommes+,,,,,,69.2
2022,Canada,25 à 29 ans,Hommes+,,,,,,84.1
2022,Canada,30 à 34 ans,Hommes+,,,,,,88.3
2022,Canada,35 à 39 ans,Hommes+,,,,,,90.1
2022,Canada,40 à 44 ans,Hommes+,,,,,,90.3
2022,Canada,45 à 49 ans,Hommes+,,,,,,89.4
2022,Canada,50 à 54 ans,Hommes+,,,,,,86.3
2022,Canada,55 à 59 ans,Hommes+,,,,,,78.2
2022,Canada,60 à 64 ans,Hommes+,,,,,,58.9
2022,Canada,65 ans et plus,Hommes+,,,,,,17.7
2022,Canada,65 à 69 ans,Hommes+,,,,,,31.7
2022,Canada,70 ans et plus,Hommes+,,,,,,10.6
2022,Canada,15 à 24 ans,Femmes+,,,,,,60.4
2022,Canada,25 ans et plus,Femmes+,,,,,,58.0
2022,Canada,25 à 44 ans,Femmes+,,,,,,81.3
2022,Canada,45 à 64 ans,Femmes+,,,,,,69.2
2022,Canada,45 ans et plus,Femmes+,,,,,,44.1
2022,Canada,25 à 54 ans,Femmes+,,,,,,81.3
2022,Canada,55 ans et plus,Femmes+,,,,,,30.0
2022,Canada,15 à 64 ans,Femmes+,,,,,,72.8
2022,Canada,15 à 19 ans,Femmes+,,,,,,47.3
2022,Canada,20 à 24 ans,Femmes+,,,,,,72.0
2022,Canada,25 à 29 ans,Femmes+,,,,,,81.3
2022,Canada,30 à 34 ans,Femmes+,,,,,,81.1
2022,Canada,35 à 39 ans,Femmes+,,,,,,80.5
2022,Canada,40 à 44 ans,Femmes+,,,,,,82.4
2022,Canada,45 à 49 ans,Femmes+,,,,,,82.4
2022,Canada,50 à 54 ans,Femmes+,,,,,,80.2
2022,Canada,55 à 59 ans,Femmes+,,,,,,68.4
2022,Canada,60 à 64 ans,Femmes+,,,,,,47.9
2022,Canada,65 ans et plus,Femmes+,,,,,,10.3
2022,Canada,65 à 69 ans,Femmes+,,,,,,22.1
2022,Canada,70 ans et plus,Femmes+,,,,,,5.0
2022,Terre-Neuve-et-Labrador,15 à 24 ans,Total - Genre,,,,,10,53.8
2022,Terre-Neuve-et-Labrador,25 ans et plus,Total - Genre,,,,,10,51.4
2022,Terre-Neuve-et-Labrador,25 à 44 ans,Total - Genre,,,,,10,80.4
2022,Terre-Neuve-et-Labrador,45 à 64 ans,Total - Genre,,,,,10,62.0
2022,Terre-Neuve-et-Labrador,45 ans et plus,Total - Genre,,,,,10,39.2
2022,Terre-Neuve-et-Labrador,25 à 54 ans,Total - Genre,,,,,10,78.8
2022,Terre-Neuve-et-Labrador,55 ans et plus,Total - Genre,,,,,10,26.4
2022,Terre-Neuve-et-Labrador,15 à 64 ans,Total - Genre,,,,,10,67.2
2022,Terre-Neuve-et-Labrador,15 à 19 ans,Total - Genre,,,,,10,42.2
2022,Terre-Neuve-et-Labrador,20 à 24 ans,Total - Genre,,,,,10,64.8
2022,Terre-Neuve-et-Labrador,25 à 29 ans,Total - Genre,,,,,10,78.8
2022,Terre-Neuve-et-Labrador,30 à 34 ans,Total - Genre,,,,,10,79.9
2022,Terre-Neuve-et-Labrador,35 à 39 ans,Total - Genre,,,,,10,80.7
2022,Terre-Neuve-et-Labrador,40 à 44 ans,Total - Genre,,,,,10,81.4
2022,Terre-Neuve-et-Labrador,45 à 49 ans,Total - Genre,,,,,10,78.7
2022,Terre-Neuve-et-Labrador,50 à 54 ans,Total - Genre,,,,,10,74.1
2022,Terre-Neuve-et-Labrador,55 à 59 ans,Total - Genre,,,,,10,60.4
2022,Terre-Neuve-et-Labrador,60 à 64 ans,Total - Genre,,,,,10,40.0
2022,Terre-Neuve-et-Labrador,65 ans et plus,Total - Genre,,,,,10,9.9
2022,Terre-Neuve-et-Labrador,65 à 69 ans,Total - Genre,,,,,10,19.2
2022,Terre-Neuve-et-Labrador,70 ans et plus,Total - Genre,,,,,10,5.2
2022,Terre-Neuve-et-Labrador,15 à 24 ans,Hommes+,,,,,10,52.8
2022,Terre-Neuve-et-Labrador,25 ans et plus,Hommes+,,,,,10,53.4
2022,Terre-Neuve-et-Labrador,25 à 44 ans,Hommes+,,,,,10,81.6
2022,Terre-Neuve-et-Labrador,45 à 64 ans,Hommes+,,,,,10,63.2
2022,Terre-Neuve-et-Labrador,45 ans et plus,Hommes+,,,,,10,41.3
2022,Terre-Neuve-et-Labrador,25 à 54 ans,Hommes+,,,,,10,79.5
2022,Terre-Neuve-et-Labrador,55 ans et plus,Hommes+,,,,,10,29.0
2022,Terre-Neuve-et-Labrador,15 à 64 ans,Hommes+,,,,,10,68.0
2022,Terre-Neuve-et-Labrador,15 à 19 ans,Hommes+,,,,,10,38.7
2022,Terre-Neuve-et-Labrador,20 à 24 ans,Hommes+,,,,,10,66.0
2022,Terre-Neuve-et-Labrador,25 à 29 ans,Hommes+,,,,,10,79.9
2022,Terre-Neuve-et-Labrador,30 à 34 ans,Hommes+,,,,,10,78.6
2022,Terre-Neuve-et-Labrador,35 à 39 ans,Hommes+,,,,,10,85.0
2022,Terre-Neuve-et-Labrador,40 à 44 ans,Hommes+,,,,,10,82.7
2022,Terre-Neuve-et-Labrador,45 à 49 ans,Hommes+,,,,,10,77.2
2022,Terre-Neuve-et-Labrador,50 à 54 ans,Hommes+,,,,,10,74.9
2022,Terre-Neuve-et-Labrador,55 à 59 ans,Hommes+,,,,,10,60.3
2022,Terre-Neuve-et-Labrador,60 à 64 ans,Hommes+,,,,,10,44.6
2022,Terre-Neuve-et-Labrador,65 ans et plus,Hommes+,,,,,10,12.0
2022,Terre-Neuve-et-Labrador,65 à 69 ans,Hommes+,,,,,10,21.5
2022,Terre-Neuve-et-Labrador,70 ans et plus,Hommes+,,,,,10,7.1
2022,Terre-Neuve-et-Labrador,15 à 24 ans,Femmes+,,,,,10,54.8
2022,Terre-Neuve-et-Labrador,25 ans et plus,Femmes+,,,,,10,49.4
2022,Terre-Neuve-et-Labrador,25 à 44 ans,Femmes+,,,,,10,79.2
2022,Terre-Neuve-et-Labrador,45 à 64 ans,Femmes+,,,,,10,60.9
2022,Terre-Neuve-et-Labrador,45 ans et plus,Femmes+,,,,,10,37.3
2022,Terre-Neuve-et-Labrador,25 à 54 ans,Femmes+,,,,,10,78.1
2022,Terre-Neuve-et-Labrador,55 ans et plus,Femmes+,,,,,10,24.0
2022,Terre-Neuve-et-Labrador,15 à 64 ans,Femmes+,,,,,10,66.5
2022,Terre-Neuve-et-Labrador,15 à 19 ans,Femmes+,,,,,10,46.0
2022,Terre-Neuve-et-Labrador,20 à 24 ans,Femmes+,,,,,10,63.0
2022,Terre-Neuve-et-Labrador,25 à 29 ans,Femmes+,,,,,10,77.7
2022,Terre-Neuve-et-Labrador,30 à 34 ans,Femmes+,,,,,10,81.3
2022,Terre-Neuve-et-Labrador,35 à 39 ans,Femmes+,,,,,10,77.2
2022,Terre-Neuve-et-Labrador,40 à 44 ans,Femmes+,,,,,10,80.7
2022,Terre-Neuve-et-Labrador,45 à 49 ans,Femmes+,,,,,10,80.2
2022,Terre-Neuve-et-Labrador,50 à 54 ans,Femmes+,,,,,10,72.5
2022,Terre-Neuve-et-Labrador,55 à 59 ans,Femmes+,,,,,10,60.2
2022,Terre-Neuve-et-Labrador,60 à 64 ans,Femmes+,,,,,10,35.6
2022,Terre-Neuve-et-Labrador,65 ans et plus,Femmes+,,,,,10,8.0
2022,Terre-Neuve-et-Labrador,65 à 69 ans,Femmes+,,,,,10,17.1
2022,Terre-Neuve-et-Labrador,70 ans et plus,Femmes+,,,,,10,3.6
2022,Île-du-Prince-Édouard,15 à 24 ans,Total - Genre,,,,,11,58.2
2022,Île-du-Prince-Édouard,25 ans et plus,Total - Genre,,,,,11,60.6
2022,Île-du-Prince-Édouard,25 à 44 ans,Total - Genre,,,,,11,83.9
2022,Île-du-Prince-Édouard,45 à 64 ans,Total - Genre,,,,,11,72.6
2022,Île-du-Prince-Édouard,45 ans et plus,Total - Genre,,,,,11,48.2
2022,Île-du-Prince-Édouard,25 à 54 ans,Total - Genre,,,,,11,84.3
2022,Île-du-Prince-Édouard,55 ans et plus,Total - Genre,,,,,11,35.0
2022,Île-du-Prince-Édouard,15 à 64 ans,Total - Genre,,,,,11,73.9
2022,Île-du-Prince-Édouard,15 à 19 ans,Total - Genre,,,,,11,48.9
2022,Île-du-Prince-Édouard,20 à 24 ans,Total - Genre,,,,,11,65.4
2022,Île-du-Prince-Édouard,25 à 29 ans,Total - Genre,,,,,11,82.0
2022,Île-du-Prince-Édouard,30 à 34 ans,Total - Genre,,,,,11,86.0
2022,Île-du-Prince-Édouard,35 à 39 ans,Total - Genre,,,,,11,84.7
2022,Île-du-Prince-Édouard,40 à 44 ans,Total - Genre,,,,,11,82.0
2022,Île-du-Prince-Édouard,45 à 49 ans,Total - Genre,,,,,11,86.9
2022,Île-du-Prince-Édouard,50 à 54 ans,Total - Genre,,,,,11,83.7
2022,Île-du-Prince-Édouard,55 à 59 ans,Total - Genre,,,,,11,69.0
2022,Île-du-Prince-Édouard,60 à 64 ans,Total - Genre,,,,,11,54.6
2022,Île-du-Prince-Édouard,65 ans et plus,Total - Genre,,,,,11,16.0
2022,Île-du-Prince-Édouard,65 à 69 ans,Total - Genre,,,,,11,28.4
2022,Île-du-Prince-Édouard,70 ans et plus,Total - Genre,,,,,11,9.9
2022,Île-du-Prince-Édouard,15 à 24 ans,Hommes+,,,,,11,58.9
2022,Île-du-Prince-Édouard,25 ans et plus,Hommes+,,,,,11,64.6
2022,Île-du-Prince-Édouard,25 à 44 ans,Hommes+,,,,,11,85.1
2022,Île-du-Prince-Édouard,45 à 64 ans,Hommes+,,,,,11,76.4
2022,Île-du-Prince-Édouard,45 ans et plus,Hommes+,,,,,11,53.2
2022,Île-du-Prince-Édouard,25 à 54 ans,Hommes+,,,,,11,85.7
2022,Île-du-Prince-Édouard,55 ans et plus,Hommes+,,,,,11,40.4
2022,Île-du-Prince-Édouard,15 à 64 ans,Hommes+,,,,,11,76.0
2022,Île-du-Prince-Édouard,15 à 19 ans,Hommes+,,,,,11,50.0
2022,Île-du-Prince-Édouard,20 à 24 ans,Hommes+,,,,,11,66.2
2022,Île-du-Prince-Édouard,25 à 29 ans,Hommes+,,,,,11,81.0
2022,Île-du-Prince-Édouard,30 à 34 ans,Hommes+,,,,,11,87.8
2022,Île-du-Prince-Édouard,35 à 39 ans,Hommes+,,,,,11,89.6
2022,Île-du-Prince-Édouard,40 à 44 ans,Hommes+,,,,,11,84.8
2022,Île-du-Prince-Édouard,45 à 49 ans,Hommes+,,,,,11,89.6
2022,Île-du-Prince-Édouard,50 à 54 ans,Hommes+,,,,,11,84.3
2022,Île-du-Prince-Édouard,55 à 59 ans,Hommes+,,,,,11,73.2
2022,Île-du-Prince-Édouard,60 à 64 ans,Hommes+,,,,,11,59.6
2022,Île-du-Prince-Édouard,65 ans et plus,Hommes+,,,,,11,20.9
2022,Île-du-Prince-Édouard,65 à 69 ans,Hommes+,,,,,11,35.3
2022,Île-du-Prince-Édouard,70 ans et plus,Hommes+,,,,,11,13.7
2022,Île-du-Prince-Édouard,15 à 24 ans,Femmes+,,,,,11,57.4
2022,Île-du-Prince-Édouard,25 ans et plus,Femmes+,,,,,11,57.0
2022,Île-du-Prince-Édouard,25 à 44 ans,Femmes+,,,,,11,82.2
2022,Île-du-Prince-Édouard,45 à 64 ans,Femmes+,,,,,11,69.3
2022,Île-du-Prince-Édouard,45 ans et plus,Femmes+,,,,,11,43.9
2022,Île-du-Prince-Édouard,25 à 54 ans,Femmes+,,,,,11,82.7
2022,Île-du-Prince-Édouard,55 ans et plus,Femmes+,,,,,11,30.1
2022,Île-du-Prince-Édouard,15 à 64 ans,Femmes+,,,,,11,72.1
2022,Île-du-Prince-Édouard,15 à 19 ans,Femmes+,,,,,11,47.8
2022,Île-du-Prince-Édouard,20 à 24 ans,Femmes+,,,,,11,64.5
2022,Île-du-Prince-Édouard,25 à 29 ans,Femmes+,,,,,11,84.9
2022,Île-du-Prince-Édouard,30 à 34 ans,Femmes+,,,,,11,84.3
2022,Île-du-Prince-Édouard,35 à 39 ans,Femmes+,,,,,11,80.0
2022,Île-du-Prince-Édouard,40 à 44 ans,Femmes+,,,,,11,81.1
2022,Île-du-Prince-Édouard,45 à 49 ans,Femmes+,,,,,11,82.7
2022,Île-du-Prince-Édouard,50 à 54 ans,Femmes+,,,,,11,83.0
2022,Île-du-Prince-Édouard,55 à 59 ans,Femmes+,,,,,11,66.1
2022,Île-du-Prince-Édouard,60 à 64 ans,Femmes+,,,,,11,48.4
2022,Île-du-Prince-Édouard,65 ans et plus,Femmes+,,,,,11,11.8
2022,Île-du-Prince-Édouard,65 à 69 ans,Femmes+,,,,,11,22.8
2022,Île-du-Prince-Édouard,70 ans et plus,Femmes+,,,,,11,5.8
2022,Nouvelle-Écosse,15 à 24 ans,Total - Genre,,,,,12,60.6
2022,Nouvelle-Écosse,25 ans et plus,Total - Genre,,,,,12,57.3
2022,Nouvelle-Écosse,25 à 44 ans,Total - Genre,,,,,12,82.8
2022,Nouvelle-Écosse,45 à 64 ans,Total - Genre,,,,,12,69.3
2022,Nouvelle-Écosse,45 ans et plus,Total - Genre,,,,,12,44.4
2022,Nouvelle-Écosse,25 à 54 ans,Total - Genre,,,,,12,82.2
2022,Nouvelle-Écosse,55 ans et plus,Total - Genre,,,,,12,32.2
2022,Nouvelle-Écosse,15 à 64 ans,Total - Genre,,,,,12,73.1
2022,Nouvelle-Écosse,15 à 19 ans,Total - Genre,,,,,12,46.9
2022,Nouvelle-Écosse,20 à 24 ans,Total - Genre,,,,,12,71.3
2022,Nouvelle-Écosse,25 à 29 ans,Total - Genre,,,,,12,82.5
2022,Nouvelle-Écosse,30 à 34 ans,Total - Genre,,,,,12,82.3
2022,Nouvelle-Écosse,35 à 39 ans,Total - Genre,,,,,12,82.6
2022,Nouvelle-Écosse,40 à 44 ans,Total - Genre,,,,,12,83.9
2022,Nouvelle-Écosse,45 à 49 ans,Total - Genre,,,,,12,83.4
