Year,Géographie,Emplacement,Genre,Démographique and socio-économique,GeoCode,Value
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Hommes+,15 à 64 ans,35505,77.0
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Hommes+,15 à 19 ans,35505,75.7
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Hommes+,20 à 24 ans,35505,81.9
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Hommes+,65 ans et plus,35505,74.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,76.9
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,0 à 14 ans,35505,74.6
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,15 à 64 ans,35505,77.4
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,15 à 19 ans,35505,76.6
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,20 à 24 ans,35505,82.6
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,65 ans et plus,35505,77.1
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),35505,84.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",0 à 14 ans,35505,82.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",15 à 64 ans,35505,85.1
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",15 à 19 ans,35505,84.1
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",20 à 24 ans,35505,88.3
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",65 ans et plus,35505,84.1
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,84.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,0 à 14 ans,35505,82.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,15 à 64 ans,35505,85.1
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,15 à 19 ans,35505,83.9
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,20 à 24 ans,35505,88.1
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,65 ans et plus,35505,83.7
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,84.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,0 à 14 ans,35505,82.6
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,15 à 64 ans,35505,85.0
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,15 à 19 ans,35505,84.2
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,20 à 24 ans,35505,88.4
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,65 ans et plus,35505,84.4
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),35505,7.0
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",0 à 14 ans,35505,6.4
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",15 à 64 ans,35505,7.0
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",15 à 19 ans,35505,6.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",20 à 24 ans,35505,8.1
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",65 ans et plus,35505,7.7
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,7.2
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,0 à 14 ans,35505,6.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,15 à 64 ans,35505,7.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,15 à 19 ans,35505,6.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,20 à 24 ans,35505,9.2
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,65 ans et plus,35505,6.9
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,6.8
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,0 à 14 ans,35505,6.2
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,15 à 64 ans,35505,6.5
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,15 à 19 ans,35505,6.6
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,20 à 24 ans,35505,6.8
2023,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,65 ans et plus,35505,8.5
2023,"Peterborough, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),529,60.8
2023,"Peterborough, Ontario","Total, emplacement","Total, genre",0 à 14 ans,529,57.5
2023,"Peterborough, Ontario","Total, emplacement","Total, genre",15 à 64 ans,529,61.5
2023,"Peterborough, Ontario","Total, emplacement","Total, genre",15 à 19 ans,529,59.7
2023,"Peterborough, Ontario","Total, emplacement","Total, genre",20 à 24 ans,529,70.5
2023,"Peterborough, Ontario","Total, emplacement","Total, genre",65 ans et plus,529,61.0
2023,"Peterborough, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,59.5
2023,"Peterborough, Ontario","Total, emplacement",Hommes+,0 à 14 ans,529,57.3
2023,"Peterborough, Ontario","Total, emplacement",Hommes+,15 à 64 ans,529,61.0
2023,"Peterborough, Ontario","Total, emplacement",Hommes+,15 à 19 ans,529,59.3
2023,"Peterborough, Ontario","Total, emplacement",Hommes+,20 à 24 ans,529,68.7
2023,"Peterborough, Ontario","Total, emplacement",Hommes+,65 ans et plus,529,57.0
2023,"Peterborough, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,61.9
2023,"Peterborough, Ontario","Total, emplacement",Femmes+,0 à 14 ans,529,57.7
2023,"Peterborough, Ontario","Total, emplacement",Femmes+,15 à 64 ans,529,61.9
2023,"Peterborough, Ontario","Total, emplacement",Femmes+,15 à 19 ans,529,60.3
2023,"Peterborough, Ontario","Total, emplacement",Femmes+,20 à 24 ans,529,72.4
2023,"Peterborough, Ontario","Total, emplacement",Femmes+,65 ans et plus,529,64.3
2023,"Peterborough, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),529,82.6
2023,"Peterborough, Ontario",Urbain,"Total, genre",0 à 14 ans,529,79.9
2023,"Peterborough, Ontario",Urbain,"Total, genre",15 à 64 ans,529,83.3
2023,"Peterborough, Ontario",Urbain,"Total, genre",15 à 19 ans,529,81.0
2023,"Peterborough, Ontario",Urbain,"Total, genre",20 à 24 ans,529,86.8
2023,"Peterborough, Ontario",Urbain,"Total, genre",65 ans et plus,529,82.6
2023,"Peterborough, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,82.3
2023,"Peterborough, Ontario",Urbain,Hommes+,0 à 14 ans,529,79.9
2023,"Peterborough, Ontario",Urbain,Hommes+,15 à 64 ans,529,83.4
2023,"Peterborough, Ontario",Urbain,Hommes+,15 à 19 ans,529,81.5
2023,"Peterborough, Ontario",Urbain,Hommes+,20 à 24 ans,529,85.9
2023,"Peterborough, Ontario",Urbain,Hommes+,65 ans et plus,529,81.0
2023,"Peterborough, Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,82.9
2023,"Peterborough, Ontario",Urbain,Femmes+,0 à 14 ans,529,79.9
2023,"Peterborough, Ontario",Urbain,Femmes+,15 à 64 ans,529,83.2
2023,"Peterborough, Ontario",Urbain,Femmes+,15 à 19 ans,529,80.7
2023,"Peterborough, Ontario",Urbain,Femmes+,20 à 24 ans,529,87.6
2023,"Peterborough, Ontario",Urbain,Femmes+,65 ans et plus,529,83.7
2023,"Peterborough, Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),529,4.7
2023,"Peterborough, Ontario",Rurale,"Total, genre",0 à 14 ans,529,5.4
2023,"Peterborough, Ontario",Rurale,"Total, genre",15 à 64 ans,529,4.8
2023,"Peterborough, Ontario",Rurale,"Total, genre",15 à 19 ans,529,4.2
2023,"Peterborough, Ontario",Rurale,"Total, genre",20 à 24 ans,529,5.3
2023,"Peterborough, Ontario",Rurale,"Total, genre",65 ans et plus,529,3.8
2023,"Peterborough, Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,4.6
2023,"Peterborough, Ontario",Rurale,Hommes+,0 à 14 ans,529,5.5
2023,"Peterborough, Ontario",Rurale,Hommes+,15 à 64 ans,529,4.8
2023,"Peterborough, Ontario",Rurale,Hommes+,15 à 19 ans,529,3.8
2023,"Peterborough, Ontario",Rurale,Hommes+,20 à 24 ans,529,5.4
2023,"Peterborough, Ontario",Rurale,Hommes+,65 ans et plus,529,3.5
2023,"Peterborough, Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,4.8
2023,"Peterborough, Ontario",Rurale,Femmes+,0 à 14 ans,529,5.4
2023,"Peterborough, Ontario",Rurale,Femmes+,15 à 64 ans,529,4.9
2023,"Peterborough, Ontario",Rurale,Femmes+,15 à 19 ans,529,5.3
2023,"Peterborough, Ontario",Rurale,Femmes+,20 à 24 ans,529,6.0
2023,"Peterborough, Ontario",Rurale,Femmes+,65 ans et plus,529,4.0
2023,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),539,60.8
2023,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",0 à 14 ans,539,59.5
2023,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",15 à 64 ans,539,62.0
2023,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",15 à 19 ans,539,59.9
2023,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",20 à 24 ans,539,64.3
2023,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",65 ans et plus,539,58.7
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,60.4
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,0 à 14 ans,539,59.7
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,15 à 64 ans,539,61.9
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,15 à 19 ans,539,60.4
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,20 à 24 ans,539,64.4
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,65 ans et plus,539,56.5
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,61.3
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,0 à 14 ans,539,59.4
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,15 à 64 ans,539,62.0
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,15 à 19 ans,539,59.4
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,20 à 24 ans,539,64.2
2023,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,65 ans et plus,539,60.4
2023,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),539,68.1
2023,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",0 à 14 ans,539,66.5
2023,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",15 à 64 ans,539,69.3
2023,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",15 à 19 ans,539,67.2
2023,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",20 à 24 ans,539,71.1
2023,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",65 ans et plus,539,65.9
2023,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,68.0
2023,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,0 à 14 ans,539,66.6
2023,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,15 à 64 ans,539,69.5
2023,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,15 à 19 ans,539,67.7
2023,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,20 à 24 ans,539,71.3
2023,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,65 ans et plus,539,64.4
2023,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,68.2
2023,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,0 à 14 ans,539,66.4
2023,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,15 à 64 ans,539,69.0
2023,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,15 à 19 ans,539,66.6
2023,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,20 à 24 ans,539,71.0
2023,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,65 ans et plus,539,67.2
2023,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),539,2.6
2023,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",0 à 14 ans,539,2.6
2023,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",15 à 64 ans,539,2.6
2023,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",15 à 19 ans,539,2.9
2023,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",20 à 24 ans,539,2.6
2023,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",65 ans et plus,539,2.5
2023,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,2.5
2023,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,0 à 14 ans,539,2.6
2023,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,15 à 64 ans,539,2.6
2023,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,15 à 19 ans,539,2.7
2023,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,20 à 24 ans,539,2.3
2023,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,65 ans et plus,539,2.4
2023,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,2.7
2023,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,0 à 14 ans,539,2.7
2023,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,15 à 64 ans,539,2.7
2023,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,15 à 19 ans,539,3.6
2023,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,20 à 24 ans,539,2.5
2023,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,65 ans et plus,539,2.7
2023,"Thunder Bay, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,74.9
2023,"Thunder Bay, Ontario","Total, emplacement","Total, genre",0 à 14 ans,595,72.1
2023,"Thunder Bay, Ontario","Total, emplacement","Total, genre",15 à 64 ans,595,75.1
2023,"Thunder Bay, Ontario","Total, emplacement","Total, genre",15 à 19 ans,595,72.2
2023,"Thunder Bay, Ontario","Total, emplacement","Total, genre",20 à 24 ans,595,79.9
2023,"Thunder Bay, Ontario","Total, emplacement","Total, genre",65 ans et plus,595,76.2
2023,"Thunder Bay, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,74.2
2023,"Thunder Bay, Ontario","Total, emplacement",Hommes+,0 à 14 ans,595,71.9
2023,"Thunder Bay, Ontario","Total, emplacement",Hommes+,15 à 64 ans,595,75.2
2023,"Thunder Bay, Ontario","Total, emplacement",Hommes+,15 à 19 ans,595,71.4
2023,"Thunder Bay, Ontario","Total, emplacement",Hommes+,20 à 24 ans,595,80.5
2023,"Thunder Bay, Ontario","Total, emplacement",Hommes+,65 ans et plus,595,73.0
2023,"Thunder Bay, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,75.6
2023,"Thunder Bay, Ontario","Total, emplacement",Femmes+,0 à 14 ans,595,72.3
2023,"Thunder Bay, Ontario","Total, emplacement",Femmes+,15 à 64 ans,595,75.0
2023,"Thunder Bay, Ontario","Total, emplacement",Femmes+,15 à 19 ans,595,73.0
2023,"Thunder Bay, Ontario","Total, emplacement",Femmes+,20 à 24 ans,595,79.4
2023,"Thunder Bay, Ontario","Total, emplacement",Femmes+,65 ans et plus,595,78.9
2023,"Thunder Bay, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,94.0
2023,"Thunder Bay, Ontario",Urbain,"Total, genre",0 à 14 ans,595,92.7
2023,"Thunder Bay, Ontario",Urbain,"Total, genre",15 à 64 ans,595,94.1
2023,"Thunder Bay, Ontario",Urbain,"Total, genre",15 à 19 ans,595,92.3
2023,"Thunder Bay, Ontario",Urbain,"Total, genre",20 à 24 ans,595,94.8
2023,"Thunder Bay, Ontario",Urbain,"Total, genre",65 ans et plus,595,94.5
2023,"Thunder Bay, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,94.0
2023,"Thunder Bay, Ontario",Urbain,Hommes+,0 à 14 ans,595,92.9
2023,"Thunder Bay, Ontario",Urbain,Hommes+,15 à 64 ans,595,94.3
2023,"Thunder Bay, Ontario",Urbain,Hommes+,15 à 19 ans,595,92.4
2023,"Thunder Bay, Ontario",Urbain,Hommes+,20 à 24 ans,595,95.3
2023,"Thunder Bay, Ontario",Urbain,Hommes+,65 ans et plus,595,93.9
2023,"Thunder Bay, Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,94.0
2023,"Thunder Bay, Ontario",Urbain,Femmes+,0 à 14 ans,595,92.4
2023,"Thunder Bay, Ontario",Urbain,Femmes+,15 à 64 ans,595,94.0
2023,"Thunder Bay, Ontario",Urbain,Femmes+,15 à 19 ans,595,92.0
2023,"Thunder Bay, Ontario",Urbain,Femmes+,20 à 24 ans,595,94.5
2023,"Thunder Bay, Ontario",Urbain,Femmes+,65 ans et plus,595,95.0
2023,"Thunder Bay, Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,9.9
2023,"Thunder Bay, Ontario",Rurale,"Total, genre",0 à 14 ans,595,10.3
2023,"Thunder Bay, Ontario",Rurale,"Total, genre",15 à 64 ans,595,9.8
2023,"Thunder Bay, Ontario",Rurale,"Total, genre",15 à 19 ans,595,10.9
2023,"Thunder Bay, Ontario",Rurale,"Total, genre",20 à 24 ans,595,10.9
2023,"Thunder Bay, Ontario",Rurale,"Total, genre",65 ans et plus,595,10.1
2023,"Thunder Bay, Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,9.6
2023,"Thunder Bay, Ontario",Rurale,Hommes+,0 à 14 ans,595,10.4
2023,"Thunder Bay, Ontario",Rurale,Hommes+,15 à 64 ans,595,9.5
2023,"Thunder Bay, Ontario",Rurale,Hommes+,15 à 19 ans,595,8.2
2023,"Thunder Bay, Ontario",Rurale,Hommes+,20 à 24 ans,595,10.7
2023,"Thunder Bay, Ontario",Rurale,Hommes+,65 ans et plus,595,9.4
2023,"Thunder Bay, Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,10.2
2023,"Thunder Bay, Ontario",Rurale,Femmes+,0 à 14 ans,595,10.2
2023,"Thunder Bay, Ontario",Rurale,Femmes+,15 à 64 ans,595,10.1
2023,"Thunder Bay, Ontario",Rurale,Femmes+,15 à 19 ans,595,13.2
2023,"Thunder Bay, Ontario",Rurale,Femmes+,20 à 24 ans,595,10.4
2023,"Thunder Bay, Ontario",Rurale,Femmes+,65 ans et plus,595,10.9
2023,"Toronto, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),535,83.2
2023,"Toronto, Ontario","Total, emplacement","Total, genre",0 à 14 ans,535,81.6
2023,"Toronto, Ontario","Total, emplacement","Total, genre",15 à 64 ans,535,83.6
2023,"Toronto, Ontario","Total, emplacement","Total, genre",15 à 19 ans,535,81.0
2023,"Toronto, Ontario","Total, emplacement","Total, genre",20 à 24 ans,535,83.6
2023,"Toronto, Ontario","Total, emplacement","Total, genre",65 ans et plus,535,83.2
2023,"Toronto, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,82.9
2023,"Toronto, Ontario","Total, emplacement",Hommes+,0 à 14 ans,535,81.6
2023,"Toronto, Ontario","Total, emplacement",Hommes+,15 à 64 ans,535,83.4
2023,"Toronto, Ontario","Total, emplacement",Hommes+,15 à 19 ans,535,81.0
2023,"Toronto, Ontario","Total, emplacement",Hommes+,20 à 24 ans,535,83.2
2023,"Toronto, Ontario","Total, emplacement",Hommes+,65 ans et plus,535,82.2
2023,"Toronto, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,83.5
