Year,Units,Géographie,Type de famille économique,GeoCode,Value
2017,Dollars constants de 2023,Provinces de l'Atlantique,Femmes âgées hors famille économique,,30300.0
2017,Dollars constants de 2023,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,33100.0
2017,Dollars constants de 2023,Provinces de l'Atlantique,Hommes non âgés hors famille économique,,35700.0
2017,Dollars constants de 2023,Provinces de l'Atlantique,Femmes non âgées hors famille économique,,29300.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,65300.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles économiques,10,86300.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,59200.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,58100.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,64100.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles de personnes non âgées,10,96900.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Couples,10,86300.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Couples avec des enfants,10,125200.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Couples avec d'autres personnes apparentées,10,141900.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles monoparentales,10,48400.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles monoparentales ayant un homme à leur tête,10,
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles monoparentales ayant une femme à leur tête,10,45700.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Autres familles de personnes non âgées,10,77700.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Personnes hors famille économique,10,29100.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Personnes âgées hors famille économique,10,29500.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Hommes âgés hors famille économique,10,30200.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Femmes âgées hors famille économique,10,29000.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Personnes non âgées hors famille économique,10,28900.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Hommes non âgés hors famille économique,10,31900.0
2017,Dollars constants de 2023,Terre-Neuve-et-Labrador,Femmes non âgées hors famille économique,10,22500.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Familles économiques et personnes hors famille économique,11,59900.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Familles économiques,11,83200.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Familles de personnes âgées,11,73800.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Couples de personnes âgées,11,69700.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Autres familles de personnes âgées,11,
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Familles de personnes non âgées,11,88200.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Couples,11,77300.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Couples avec des enfants,11,98900.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Couples avec d'autres personnes apparentées,11,143400.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Familles monoparentales,11,55300.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Familles monoparentales ayant un homme à leur tête,11,
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Familles monoparentales ayant une femme à leur tête,11,52300.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Autres familles de personnes non âgées,11,70900.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Personnes hors famille économique,11,30200.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Personnes âgées hors famille économique,11,29200.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Hommes âgés hors famille économique,11,24900.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Femmes âgées hors famille économique,11,30700.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Personnes non âgées hors famille économique,11,30800.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Hommes non âgés hors famille économique,11,32600.0
2017,Dollars constants de 2023,Île-du-Prince-Édouard,Femmes non âgées hors famille économique,11,30700.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Familles économiques et personnes hors famille économique,12,60300.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Familles économiques,12,84300.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Familles de personnes âgées,12,67200.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Couples de personnes âgées,12,66700.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Autres familles de personnes âgées,12,69600.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Familles de personnes non âgées,12,91900.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Couples,12,87200.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Couples avec des enfants,12,108900.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Couples avec d'autres personnes apparentées,12,120000.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Familles monoparentales,12,58000.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Familles monoparentales ayant un homme à leur tête,12,79700.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Familles monoparentales ayant une femme à leur tête,12,55300.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Autres familles de personnes non âgées,12,72600.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Personnes hors famille économique,12,33600.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Personnes âgées hors famille économique,12,33900.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Hommes âgés hors famille économique,12,32600.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Femmes âgées hors famille économique,12,34100.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Personnes non âgées hors famille économique,12,33600.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Hommes non âgés hors famille économique,12,36400.0
2017,Dollars constants de 2023,Nouvelle-Écosse,Femmes non âgées hors famille économique,12,28600.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Familles économiques et personnes hors famille économique,13,62200.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Familles économiques,13,83100.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Familles de personnes âgées,13,63900.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Couples de personnes âgées,13,64700.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Autres familles de personnes âgées,13,63500.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Familles de personnes non âgées,13,90800.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Couples,13,82200.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Couples avec des enfants,13,108800.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Couples avec d'autres personnes apparentées,13,126700.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Familles monoparentales,13,52100.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Familles monoparentales ayant un homme à leur tête,13,
2017,Dollars constants de 2023,Nouveau-Brunswick,Familles monoparentales ayant une femme à leur tête,13,47000.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Autres familles de personnes non âgées,13,74400.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Personnes hors famille économique,13,32800.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Personnes âgées hors famille économique,13,29800.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Hommes âgés hors famille économique,13,32300.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Femmes âgées hors famille économique,13,29300.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Personnes non âgées hors famille économique,13,34700.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Hommes non âgés hors famille économique,13,37000.0
2017,Dollars constants de 2023,Nouveau-Brunswick,Femmes non âgées hors famille économique,13,32200.0
2017,Dollars constants de 2023,Québec,Familles économiques et personnes hors famille économique,24,61700.0
2017,Dollars constants de 2023,Québec,Familles économiques,24,88600.0
2017,Dollars constants de 2023,Québec,Familles de personnes âgées,24,64000.0
2017,Dollars constants de 2023,Québec,Couples de personnes âgées,24,62400.0
2017,Dollars constants de 2023,Québec,Autres familles de personnes âgées,24,71000.0
2017,Dollars constants de 2023,Québec,Familles de personnes non âgées,24,96400.0
2017,Dollars constants de 2023,Québec,Couples,24,82900.0
2017,Dollars constants de 2023,Québec,Couples avec des enfants,24,110200.0
2017,Dollars constants de 2023,Québec,Couples avec d'autres personnes apparentées,24,137000.0
2017,Dollars constants de 2023,Québec,Familles monoparentales,24,63300.0
2017,Dollars constants de 2023,Québec,Familles monoparentales ayant un homme à leur tête,24,67700.0
2017,Dollars constants de 2023,Québec,Familles monoparentales ayant une femme à leur tête,24,62200.0
2017,Dollars constants de 2023,Québec,Autres familles de personnes non âgées,24,79500.0
2017,Dollars constants de 2023,Québec,Personnes hors famille économique,24,34100.0
2017,Dollars constants de 2023,Québec,Personnes âgées hors famille économique,24,28700.0
2017,Dollars constants de 2023,Québec,Hommes âgés hors famille économique,24,31900.0
2017,Dollars constants de 2023,Québec,Femmes âgées hors famille économique,24,27500.0
2017,Dollars constants de 2023,Québec,Personnes non âgées hors famille économique,24,37300.0
2017,Dollars constants de 2023,Québec,Hommes non âgés hors famille économique,24,38400.0
2017,Dollars constants de 2023,Québec,Femmes non âgées hors famille économique,24,35200.0
2017,Dollars constants de 2023,Ontario,Familles économiques et personnes hors famille économique,35,73900.0
2017,Dollars constants de 2023,Ontario,Familles économiques,35,101300.0
2017,Dollars constants de 2023,Ontario,Familles de personnes âgées,35,77800.0
2017,Dollars constants de 2023,Ontario,Couples de personnes âgées,35,76800.0
2017,Dollars constants de 2023,Ontario,Autres familles de personnes âgées,35,86100.0
2017,Dollars constants de 2023,Ontario,Familles de personnes non âgées,35,107500.0
2017,Dollars constants de 2023,Ontario,Couples,35,101400.0
2017,Dollars constants de 2023,Ontario,Couples avec des enfants,35,118000.0
2017,Dollars constants de 2023,Ontario,Couples avec d'autres personnes apparentées,35,146100.0
2017,Dollars constants de 2023,Ontario,Familles monoparentales,35,59300.0
2017,Dollars constants de 2023,Ontario,Familles monoparentales ayant un homme à leur tête,35,78100.0
2017,Dollars constants de 2023,Ontario,Familles monoparentales ayant une femme à leur tête,35,56600.0
2017,Dollars constants de 2023,Ontario,Autres familles de personnes non âgées,35,87800.0
2017,Dollars constants de 2023,Ontario,Personnes hors famille économique,35,37100.0
2017,Dollars constants de 2023,Ontario,Personnes âgées hors famille économique,35,35800.0
2017,Dollars constants de 2023,Ontario,Hommes âgés hors famille économique,35,37200.0
2017,Dollars constants de 2023,Ontario,Femmes âgées hors famille économique,35,35300.0
2017,Dollars constants de 2023,Ontario,Personnes non âgées hors famille économique,35,37900.0
2017,Dollars constants de 2023,Ontario,Hommes non âgés hors famille économique,35,39000.0
2017,Dollars constants de 2023,Ontario,Femmes non âgées hors famille économique,35,37100.0
2017,Dollars constants de 2023,Provinces des Prairies,Familles économiques et personnes hors famille économique,,80800.0
2017,Dollars constants de 2023,Provinces des Prairies,Familles économiques,,110300.0
2017,Dollars constants de 2023,Provinces des Prairies,Familles de personnes âgées,,81000.0
2017,Dollars constants de 2023,Provinces des Prairies,Couples de personnes âgées,,77200.0
2017,Dollars constants de 2023,Provinces des Prairies,Autres familles de personnes âgées,,103100.0
2017,Dollars constants de 2023,Provinces des Prairies,Familles de personnes non âgées,,117700.0
2017,Dollars constants de 2023,Provinces des Prairies,Couples,,106700.0
2017,Dollars constants de 2023,Provinces des Prairies,Couples avec des enfants,,123800.0
2017,Dollars constants de 2023,Provinces des Prairies,Couples avec d'autres personnes apparentées,,161500.0
2017,Dollars constants de 2023,Provinces des Prairies,Familles monoparentales,,64300.0
2017,Dollars constants de 2023,Provinces des Prairies,Familles monoparentales ayant un homme à leur tête,,88400.0
2017,Dollars constants de 2023,Provinces des Prairies,Familles monoparentales ayant une femme à leur tête,,59400.0
2017,Dollars constants de 2023,Provinces des Prairies,Autres familles de personnes non âgées,,105300.0
2017,Dollars constants de 2023,Provinces des Prairies,Personnes hors famille économique,,41500.0
2017,Dollars constants de 2023,Provinces des Prairies,Personnes âgées hors famille économique,,36200.0
2017,Dollars constants de 2023,Provinces des Prairies,Hommes âgés hors famille économique,,36700.0
2017,Dollars constants de 2023,Provinces des Prairies,Femmes âgées hors famille économique,,36000.0
2017,Dollars constants de 2023,Provinces des Prairies,Personnes non âgées hors famille économique,,44000.0
2017,Dollars constants de 2023,Provinces des Prairies,Hommes non âgés hors famille économique,,47000.0
2017,Dollars constants de 2023,Provinces des Prairies,Femmes non âgées hors famille économique,,40400.0
2017,Dollars constants de 2023,Manitoba,Familles économiques et personnes hors famille économique,46,70900.0
