Year,Géographie,Genre,Groupe d'âge,GeoCode,Value
2022,Manitoba,Hommes+,15 ans et plus,46,17.63
2022,Manitoba,Hommes+,25 à 44 ans,46,26.53
2022,Manitoba,Hommes+,25 à 54 ans,46,27.42
2022,Manitoba,Hommes+,25 ans et plus,46,22.73
2022,Manitoba,Hommes+,45 ans et plus,46,11.81
2022,Manitoba,Hommes+,55 à 64 ans,46,14.29
2022,Manitoba,Hommes+,55 ans et plus,46,10.17
2022,Manitoba,Hommes+,65 ans et plus,46,0.0
2022,Manitoba,Total - Genre,15 à 24 ans,46,12.4
2022,Manitoba,Total - Genre,15 ans et plus,46,15.58
2022,Manitoba,Total - Genre,25 à 44 ans,46,19.26
2022,Manitoba,Total - Genre,25 à 54 ans,46,20.04
2022,Manitoba,Total - Genre,25 ans et plus,46,17.54
2022,Manitoba,Total - Genre,45 ans et plus,46,16.14
2022,Manitoba,Total - Genre,55 à 64 ans,46,12.09
2022,Manitoba,Total - Genre,55 ans et plus,46,12.26
2022,Manitoba,Total - Genre,65 ans et plus,46,4.72
2022,Manitoba,Femmes+,15 à 24 ans,46,11.19
2022,Manitoba,Femmes+,15 ans et plus,46,14.37
2022,Manitoba,Femmes+,25 à 44 ans,46,15.69
2022,Manitoba,Femmes+,25 à 54 ans,46,16.44
2022,Manitoba,Femmes+,25 ans et plus,46,15.11
2022,Manitoba,Femmes+,45 ans et plus,46,15.23
2022,Manitoba,Femmes+,55 à 64 ans,46,10.24
2022,Manitoba,Femmes+,55 ans et plus,46,8.85
2022,Manitoba,Femmes+,65 ans et plus,46,0.0
2022,Nouveau-Brunswick,Hommes+,15 à 24 ans,13,6.49
2022,Nouveau-Brunswick,Hommes+,15 ans et plus,13,20.54
2022,Nouveau-Brunswick,Hommes+,25 à 44 ans,13,25.81
2022,Nouveau-Brunswick,Hommes+,25 à 54 ans,13,31.91
2022,Nouveau-Brunswick,Hommes+,25 ans et plus,13,19.44
2022,Nouveau-Brunswick,Hommes+,45 ans et plus,13,7.79
2022,Nouveau-Brunswick,Hommes+,55 à 64 ans,13,0.0
2022,Nouveau-Brunswick,Hommes+,55 ans et plus,13,0.0
2022,Nouveau-Brunswick,Hommes+,65 ans et plus,13,0.0
2022,Nouveau-Brunswick,Total - Genre,15 à 24 ans,13,14.36
2022,Nouveau-Brunswick,Total - Genre,15 ans et plus,13,17.08
2022,Nouveau-Brunswick,Total - Genre,25 à 44 ans,13,22.69
2022,Nouveau-Brunswick,Total - Genre,25 à 54 ans,13,26.44
2022,Nouveau-Brunswick,Total - Genre,25 ans et plus,13,18.88
2022,Nouveau-Brunswick,Total - Genre,45 ans et plus,13,13.18
2022,Nouveau-Brunswick,Total - Genre,55 à 64 ans,13,9.18
2022,Nouveau-Brunswick,Total - Genre,55 ans et plus,13,6.67
2022,Nouveau-Brunswick,Total - Genre,65 ans et plus,13,0.0
2022,Nouveau-Brunswick,Femmes+,15 à 24 ans,13,9.09
2022,Nouveau-Brunswick,Femmes+,15 ans et plus,13,15.54
2022,Nouveau-Brunswick,Femmes+,25 à 44 ans,13,9.09
2022,Nouveau-Brunswick,Femmes+,25 à 54 ans,13,18.9
2022,Nouveau-Brunswick,Femmes+,25 ans et plus,13,16.02
2022,Nouveau-Brunswick,Femmes+,45 ans et plus,13,8.39
2022,Nouveau-Brunswick,Femmes+,55 à 64 ans,13,8.7
2022,Nouveau-Brunswick,Femmes+,55 ans et plus,13,6.73
2022,Nouveau-Brunswick,Femmes+,65 ans et plus,13,0.0
2022,Terre-Neuve-et-Labrador,Hommes+,15 à 24 ans,10,0.0
2022,Terre-Neuve-et-Labrador,Hommes+,15 ans et plus,10,25.0
2022,Terre-Neuve-et-Labrador,Hommes+,25 à 44 ans,10,0.0
2022,Terre-Neuve-et-Labrador,Hommes+,25 à 54 ans,10,20.69
2022,Terre-Neuve-et-Labrador,Hommes+,25 ans et plus,10,17.24
2022,Terre-Neuve-et-Labrador,Hommes+,45 ans et plus,10,15.38
2022,Terre-Neuve-et-Labrador,Hommes+,55 à 64 ans,10,0.0
2022,Terre-Neuve-et-Labrador,Hommes+,55 ans et plus,10,0.0
2022,Terre-Neuve-et-Labrador,Hommes+,65 ans et plus,10,0.0
2022,Terre-Neuve-et-Labrador,Total - Genre,15 à 24 ans,10,14.48
2022,Terre-Neuve-et-Labrador,Total - Genre,15 ans et plus,10,23.38
2022,Terre-Neuve-et-Labrador,Total - Genre,25 à 44 ans,10,20.25
2022,Terre-Neuve-et-Labrador,Total - Genre,25 à 54 ans,10,33.06
2022,Terre-Neuve-et-Labrador,Total - Genre,25 ans et plus,10,27.62
2022,Terre-Neuve-et-Labrador,Total - Genre,45 ans et plus,10,26.72
2022,Terre-Neuve-et-Labrador,Total - Genre,55 à 64 ans,10,22.0
2022,Terre-Neuve-et-Labrador,Total - Genre,55 ans et plus,10,14.61
2022,Terre-Neuve-et-Labrador,Total - Genre,65 ans et plus,10,0.0
2022,Terre-Neuve-et-Labrador,Femmes+,15 à 24 ans,10,8.14
2022,Terre-Neuve-et-Labrador,Femmes+,15 ans et plus,10,22.69
2022,Terre-Neuve-et-Labrador,Femmes+,25 à 44 ans,10,13.33
2022,Terre-Neuve-et-Labrador,Femmes+,25 à 54 ans,10,25.81
2022,Terre-Neuve-et-Labrador,Femmes+,25 ans et plus,10,25.66
2022,Terre-Neuve-et-Labrador,Femmes+,45 ans et plus,10,14.13
2022,Terre-Neuve-et-Labrador,Femmes+,55 à 64 ans,10,18.42
2022,Terre-Neuve-et-Labrador,Femmes+,55 ans et plus,10,13.33
2022,Terre-Neuve-et-Labrador,Femmes+,65 ans et plus,10,0.0
2022,Nouvelle-Écosse,Hommes+,15 à 24 ans,12,12.28
2022,Nouvelle-Écosse,Hommes+,15 ans et plus,12,17.92
2022,Nouvelle-Écosse,Hommes+,25 à 44 ans,12,14.71
2022,Nouvelle-Écosse,Hommes+,25 à 54 ans,12,21.43
2022,Nouvelle-Écosse,Hommes+,25 ans et plus,12,17.1
2022,Nouvelle-Écosse,Hommes+,45 ans et plus,12,8.8
2022,Nouvelle-Écosse,Hommes+,55 à 64 ans,12,12.2
2022,Nouvelle-Écosse,Hommes+,55 ans et plus,12,7.34
2022,Nouvelle-Écosse,Hommes+,65 ans et plus,12,0.0
2022,Nouvelle-Écosse,Total - Genre,15 à 24 ans,12,18.93
2022,Nouvelle-Écosse,Total - Genre,15 ans et plus,12,18.42
2022,Nouvelle-Écosse,Total - Genre,25 à 44 ans,12,21.66
2022,Nouvelle-Écosse,Total - Genre,25 à 54 ans,12,22.56
2022,Nouvelle-Écosse,Total - Genre,25 ans et plus,12,18.35
2022,Nouvelle-Écosse,Total - Genre,45 ans et plus,12,15.93
2022,Nouvelle-Écosse,Total - Genre,55 à 64 ans,12,10.49
2022,Nouvelle-Écosse,Total - Genre,55 ans et plus,12,10.81
2022,Nouvelle-Écosse,Total - Genre,65 ans et plus,12,5.98
2022,Nouvelle-Écosse,Femmes+,15 à 24 ans,12,20.48
2022,Nouvelle-Écosse,Femmes+,15 ans et plus,12,18.71
2022,Nouvelle-Écosse,Femmes+,25 à 44 ans,12,16.78
2022,Nouvelle-Écosse,Femmes+,25 à 54 ans,12,20.66
2022,Nouvelle-Écosse,Femmes+,25 ans et plus,12,17.91
2022,Nouvelle-Écosse,Femmes+,45 ans et plus,12,14.95
2022,Nouvelle-Écosse,Femmes+,55 à 64 ans,12,9.8
2022,Nouvelle-Écosse,Femmes+,55 ans et plus,12,8.67
2022,Nouvelle-Écosse,Femmes+,65 ans et plus,12,0.0
2022,Ontario,Hommes+,15 à 24 ans,35,12.99
2022,Ontario,Hommes+,15 ans et plus,35,20.64
2022,Ontario,Hommes+,25 à 44 ans,35,35.21
2022,Ontario,Hommes+,25 à 54 ans,35,34.96
2022,Ontario,Hommes+,25 ans et plus,35,26.03
2022,Ontario,Hommes+,45 ans et plus,35,20.5
2022,Ontario,Hommes+,55 à 64 ans,35,25.74
2022,Ontario,Hommes+,55 ans et plus,35,16.67
2022,Ontario,Hommes+,65 ans et plus,35,6.8
2022,Ontario,Total - Genre,15 à 24 ans,35,12.49
2022,Ontario,Total - Genre,15 ans et plus,35,18.29
2022,Ontario,Total - Genre,25 à 44 ans,35,25.39
2022,Ontario,Total - Genre,25 à 54 ans,35,26.03
2022,Ontario,Total - Genre,25 ans et plus,35,21.5
2022,Ontario,Total - Genre,45 ans et plus,35,18.75
2022,Ontario,Total - Genre,55 à 64 ans,35,20.14
2022,Ontario,Total - Genre,55 ans et plus,35,14.9
2022,Ontario,Total - Genre,65 ans et plus,35,6.38
2022,Ontario,Femmes+,15 à 24 ans,35,12.16
2022,Ontario,Femmes+,15 ans et plus,35,16.94
2022,Ontario,Femmes+,25 à 44 ans,35,21.13
2022,Ontario,Femmes+,25 à 54 ans,35,22.37
2022,Ontario,Femmes+,25 ans et plus,35,19.23
2022,Ontario,Femmes+,45 ans et plus,35,17.77
2022,Ontario,Femmes+,55 à 64 ans,35,17.56
2022,Ontario,Femmes+,55 ans et plus,35,13.78
2022,Ontario,Femmes+,65 ans et plus,35,5.97
2022,Île-du-Prince-Édouard,Hommes+,15 à 24 ans,11,0.0
2022,Île-du-Prince-Édouard,Hommes+,15 ans et plus,11,11.63
2022,Île-du-Prince-Édouard,Hommes+,25 à 44 ans,11,25.0
2022,Île-du-Prince-Édouard,Hommes+,25 à 54 ans,11,18.18
2022,Île-du-Prince-Édouard,Hommes+,25 ans et plus,11,16.0
2022,Île-du-Prince-Édouard,Hommes+,45 ans et plus,11,11.76
2022,Île-du-Prince-Édouard,Hommes+,55 à 64 ans,11,0.0
2022,Île-du-Prince-Édouard,Hommes+,55 ans et plus,11,13.33
2022,Île-du-Prince-Édouard,Hommes+,65 ans et plus,11,0.0
2022,Île-du-Prince-Édouard,Total - Genre,15 à 24 ans,11,6.38
2022,Île-du-Prince-Édouard,Total - Genre,15 ans et plus,11,16.79
2022,Île-du-Prince-Édouard,Total - Genre,25 à 44 ans,11,20.0
2022,Île-du-Prince-Édouard,Total - Genre,25 à 54 ans,11,17.78
2022,Île-du-Prince-Édouard,Total - Genre,25 ans et plus,11,16.67
2022,Île-du-Prince-Édouard,Total - Genre,45 ans et plus,11,11.11
2022,Île-du-Prince-Édouard,Total - Genre,55 à 64 ans,11,15.0
2022,Île-du-Prince-Édouard,Total - Genre,55 ans et plus,11,10.26
2022,Île-du-Prince-Édouard,Total - Genre,65 ans et plus,11,0.0
2022,Île-du-Prince-Édouard,Femmes+,15 à 24 ans,11,6.9
2022,Île-du-Prince-Édouard,Femmes+,15 ans et plus,11,15.91
2022,Île-du-Prince-Édouard,Femmes+,25 à 44 ans,11,9.09
2022,Île-du-Prince-Édouard,Femmes+,25 à 54 ans,11,17.14
2022,Île-du-Prince-Édouard,Femmes+,25 ans et plus,11,13.56
2022,Île-du-Prince-Édouard,Femmes+,45 ans et plus,11,10.81
2022,Île-du-Prince-Édouard,Femmes+,55 à 64 ans,11,14.29
2022,Île-du-Prince-Édouard,Femmes+,55 ans et plus,11,8.33
2022,Île-du-Prince-Édouard,Femmes+,65 ans et plus,11,0.0
2022,Québec,Hommes+,15 à 24 ans,24,2.61
2022,Québec,Hommes+,15 ans et plus,24,9.33
2022,Québec,Hommes+,25 à 44 ans,24,23.53
2022,Québec,Hommes+,25 à 54 ans,24,23.23
2022,Québec,Hommes+,25 ans et plus,24,13.87
2022,Québec,Hommes+,45 ans et plus,24,6.85
2022,Québec,Hommes+,55 à 64 ans,24,5.14
2022,Québec,Hommes+,55 ans et plus,24,3.96
2022,Québec,Hommes+,65 ans et plus,24,3.01
2022,Québec,Total - Genre,15 à 24 ans,24,4.13
2022,Québec,Total - Genre,15 ans et plus,24,9.25
2022,Québec,Total - Genre,25 à 44 ans,24,16.52
2022,Québec,Total - Genre,25 à 54 ans,24,17.19
2022,Québec,Total - Genre,25 ans et plus,24,12.38
2022,Québec,Total - Genre,45 ans et plus,24,9.87
2022,Québec,Total - Genre,55 à 64 ans,24,9.46
2022,Québec,Total - Genre,55 ans et plus,24,7.28
2022,Québec,Total - Genre,65 ans et plus,24,2.27
2022,Québec,Femmes+,15 à 24 ans,24,4.63
2022,Québec,Femmes+,15 ans et plus,24,9.2
2022,Québec,Femmes+,25 à 44 ans,24,12.84
2022,Québec,Femmes+,25 à 54 ans,24,14.75
2022,Québec,Femmes+,25 ans et plus,24,11.6
2022,Québec,Femmes+,45 ans et plus,24,9.38
2022,Québec,Femmes+,55 à 64 ans,24,9.4
2022,Québec,Femmes+,55 ans et plus,24,6.81
2022,Québec,Femmes+,65 ans et plus,24,0.0
2022,Saskatchewan,Hommes+,15 à 24 ans,47,9.4
2022,Saskatchewan,Hommes+,15 ans et plus,47,19.55
2022,Saskatchewan,Hommes+,25 à 44 ans,47,28.95
2022,Saskatchewan,Hommes+,25 à 54 ans,47,35.92
2022,Saskatchewan,Hommes+,25 ans et plus,47,23.92
2022,Saskatchewan,Hommes+,45 ans et plus,47,13.53
2022,Saskatchewan,Hommes+,55 à 64 ans,47,20.45
2022,Saskatchewan,Hommes+,55 ans et plus,47,9.43
2022,Saskatchewan,Hommes+,65 ans et plus,47,0.0
2022,Saskatchewan,Total - Genre,15 à 24 ans,47,13.93
2022,Saskatchewan,Total - Genre,15 ans et plus,47,17.17
2022,Saskatchewan,Total - Genre,25 à 44 ans,47,23.34
2022,Saskatchewan,Total - Genre,25 à 54 ans,47,23.41
2022,Saskatchewan,Total - Genre,25 ans et plus,47,18.9
2022,Saskatchewan,Total - Genre,45 ans et plus,47,14.29
2022,Saskatchewan,Total - Genre,55 à 64 ans,47,12.84
2022,Saskatchewan,Total - Genre,55 ans et plus,47,8.93
2022,Saskatchewan,Total - Genre,65 ans et plus,47,4.55
2022,Saskatchewan,Femmes+,15 à 24 ans,47,15.24
2022,Saskatchewan,Femmes+,15 ans et plus,47,15.88
2022,Saskatchewan,Femmes+,25 à 44 ans,47,18.96
2022,Saskatchewan,Femmes+,25 à 54 ans,47,18.28
2022,Saskatchewan,Femmes+,25 ans et plus,47,16.41
2022,Saskatchewan,Femmes+,45 ans et plus,47,11.46
2022,Saskatchewan,Femmes+,55 à 64 ans,47,10.58
2022,Saskatchewan,Femmes+,55 ans et plus,47,8.62
2022,Saskatchewan,Femmes+,65 ans et plus,47,0.0
2023,Alberta,Hommes+,15 à 24 ans,48,15.16
2023,Alberta,Hommes+,15 ans et plus,48,21.18
2023,Alberta,Hommes+,25 à 44 ans,48,27.11
2023,Alberta,Hommes+,25 à 54 ans,48,32.39
2023,Alberta,Hommes+,25 ans et plus,48,25.37
2023,Alberta,Hommes+,45 ans et plus,48,19.48
2023,Alberta,Hommes+,55 à 64 ans,48,18.32
2023,Alberta,Hommes+,55 ans et plus,48,11.86
2023,Alberta,Hommes+,65 ans et plus,48,0.0
2023,Alberta,Total - Genre,15 à 24 ans,48,19.19
2023,Alberta,Total - Genre,15 ans et plus,48,18.92
2023,Alberta,Total - Genre,25 à 44 ans,48,21.85
2023,Alberta,Total - Genre,25 à 54 ans,48,22.23
2023,Alberta,Total - Genre,25 ans et plus,48,18.78
2023,Alberta,Total - Genre,45 ans et plus,48,16.01
2023,Alberta,Total - Genre,55 à 64 ans,48,9.59
2023,Alberta,Total - Genre,55 ans et plus,48,11.4
2023,Alberta,Total - Genre,65 ans et plus,48,5.13
2023,Alberta,Femmes+,15 à 24 ans,48,22.21
2023,Alberta,Femmes+,15 ans et plus,48,17.77
2023,Alberta,Femmes+,25 à 44 ans,48,19.07
2023,Alberta,Femmes+,25 à 54 ans,48,19.17
2023,Alberta,Femmes+,25 ans et plus,48,15.99
2023,Alberta,Femmes+,45 ans et plus,48,12.95
2023,Alberta,Femmes+,55 à 64 ans,48,5.8
2023,Alberta,Femmes+,55 ans et plus,48,5.0
2023,Alberta,Femmes+,65 ans et plus,48,0.0
2023,Colombie-Britannique,Hommes+,15 à 24 ans,59,11.35
2023,Colombie-Britannique,Hommes+,15 ans et plus,59,19.39
2023,Colombie-Britannique,Hommes+,25 à 44 ans,59,31.8
2023,Colombie-Britannique,Hommes+,25 à 54 ans,59,30.39
2023,Colombie-Britannique,Hommes+,25 ans et plus,59,23.11
2023,Colombie-Britannique,Hommes+,45 ans et plus,59,14.55
2023,Colombie-Britannique,Hommes+,55 à 64 ans,59,14.5
2023,Colombie-Britannique,Hommes+,55 ans et plus,59,12.12
2023,Colombie-Britannique,Hommes+,65 ans et plus,59,0.0
2023,Colombie-Britannique,Total - Genre,15 à 24 ans,59,12.28
2023,Colombie-Britannique,Total - Genre,15 ans et plus,59,15.66
2023,Colombie-Britannique,Total - Genre,25 à 44 ans,59,21.54
2023,Colombie-Britannique,Total - Genre,25 à 54 ans,59,20.55
2023,Colombie-Britannique,Total - Genre,25 ans et plus,59,17.16
2023,Colombie-Britannique,Total - Genre,45 ans et plus,59,13.69
2023,Colombie-Britannique,Total - Genre,55 à 64 ans,59,11.77
2023,Colombie-Britannique,Total - Genre,55 ans et plus,59,10.69
2023,Colombie-Britannique,Total - Genre,65 ans et plus,59,4.88
2023,Colombie-Britannique,Femmes+,15 à 24 ans,59,11.86
2023,Colombie-Britannique,Femmes+,15 ans et plus,59,13.61
2023,Colombie-Britannique,Femmes+,25 à 44 ans,59,17.13
2023,Colombie-Britannique,Femmes+,25 à 54 ans,59,16.45
2023,Colombie-Britannique,Femmes+,25 ans et plus,59,14.27
2023,Colombie-Britannique,Femmes+,45 ans et plus,59,11.92
2023,Colombie-Britannique,Femmes+,55 à 64 ans,59,6.51
2023,Colombie-Britannique,Femmes+,55 ans et plus,59,6.03
2023,Colombie-Britannique,Femmes+,65 ans et plus,59,5.25
2023,Canada,Hommes+,15 à 24 ans,,12.62
2023,Canada,Hommes+,15 ans et plus,,17.75
2023,Canada,Hommes+,25 à 44 ans,,32.31
2023,Canada,Hommes+,25 à 54 ans,,31.41
2023,Canada,Hommes+,25 ans et plus,,21.59
2023,Canada,Hommes+,45 ans et plus,,15.27
2023,Canada,Hommes+,55 à 64 ans,,19.42
2023,Canada,Hommes+,55 ans et plus,,11.74
2023,Canada,Hommes+,65 ans et plus,,4.0
2023,Canada,Total - Genre,15 à 24 ans,,12.82
2023,Canada,Total - Genre,25 à 44 ans,,23.02
2023,Canada,Total - Genre,25 à 54 ans,,22.32
2023,Canada,Total - Genre,25 ans et plus,,17.32
2023,Canada,Total - Genre,45 ans et plus,,13.2
2023,Canada,Total - Genre,55 à 64 ans,,13.74
2023,Canada,Total - Genre,55 ans et plus,,10.09
2023,Canada,Total - Genre,65 ans et plus,,5.63
2023,Canada,Femmes+,15 à 24 ans,,13.0
2023,Canada,Femmes+,15 ans et plus,,14.46
2023,Canada,Femmes+,25 à 44 ans,,19.12
2023,Canada,Femmes+,25 à 54 ans,,18.71
2023,Canada,Femmes+,25 ans et plus,,15.16
2023,Canada,Femmes+,45 ans et plus,,12.0
2023,Canada,Femmes+,55 à 64 ans,,11.01
2023,Canada,Femmes+,55 ans et plus,,8.94
2023,Canada,Femmes+,65 ans et plus,,4.96
2023,Manitoba,Hommes+,15 à 24 ans,46,17.05
2023,Manitoba,Hommes+,15 ans et plus,46,18.46
2023,Manitoba,Hommes+,25 à 44 ans,46,29.07
2023,Manitoba,Hommes+,25 à 54 ans,46,29.46
2023,Manitoba,Hommes+,25 ans et plus,46,18.07
2023,Manitoba,Hommes+,45 ans et plus,46,8.55
2023,Manitoba,Hommes+,55 à 64 ans,46,10.0
2023,Manitoba,Hommes+,55 ans et plus,46,6.4
2023,Manitoba,Hommes+,65 ans et plus,46,0.0
2023,Manitoba,Total - Genre,15 à 24 ans,46,15.59
2023,Manitoba,Total - Genre,15 ans et plus,46,16.1
2023,Manitoba,Total - Genre,25 à 44 ans,46,21.63
2023,Manitoba,Total - Genre,25 à 54 ans,46,21.17
2023,Manitoba,Total - Genre,25 ans et plus,46,16.43
2023,Manitoba,Total - Genre,45 ans et plus,46,12.7
2023,Manitoba,Total - Genre,55 à 64 ans,46,9.32
2023,Manitoba,Total - Genre,55 ans et plus,46,6.94
2023,Manitoba,Total - Genre,65 ans et plus,46,4.49
2023,Manitoba,Femmes+,15 à 24 ans,46,14.44
2023,Manitoba,Femmes+,15 ans et plus,46,14.88
2023,Manitoba,Femmes+,25 à 44 ans,46,17.95
2023,Manitoba,Femmes+,25 à 54 ans,46,17.82
2023,Manitoba,Femmes+,25 ans et plus,46,15.11
2023,Manitoba,Femmes+,45 ans et plus,46,9.69
2023,Manitoba,Femmes+,55 à 64 ans,46,8.93
2023,Manitoba,Femmes+,55 ans et plus,46,7.29
2023,Manitoba,Femmes+,65 ans et plus,46,0.0
2023,Nouveau-Brunswick,Hommes+,15 à 24 ans,13,7.14
2023,Nouveau-Brunswick,Hommes+,15 ans et plus,13,21.13
2023,Nouveau-Brunswick,Hommes+,25 à 44 ans,13,19.44
2023,Nouveau-Brunswick,Hommes+,25 à 54 ans,13,18.0
2023,Nouveau-Brunswick,Hommes+,25 ans et plus,13,17.27
2023,Nouveau-Brunswick,Hommes+,45 ans et plus,13,9.33
2023,Nouveau-Brunswick,Hommes+,55 à 64 ans,13,0.0
2023,Nouveau-Brunswick,Hommes+,55 ans et plus,13,8.33
2023,Nouveau-Brunswick,Hommes+,65 ans et plus,13,0.0
2023,Nouveau-Brunswick,Total - Genre,15 à 24 ans,13,16.0
2023,Nouveau-Brunswick,Total - Genre,15 ans et plus,13,16.64
2023,Nouveau-Brunswick,Total - Genre,25 à 44 ans,13,25.53
2023,Nouveau-Brunswick,Total - Genre,25 à 54 ans,13,23.83
2023,Nouveau-Brunswick,Total - Genre,25 ans et plus,13,16.43
2023,Nouveau-Brunswick,Total - Genre,45 ans et plus,13,8.26
2023,Nouveau-Brunswick,Total - Genre,55 à 64 ans,13,6.74
2023,Nouveau-Brunswick,Total - Genre,55 ans et plus,13,4.82
2023,Nouveau-Brunswick,Total - Genre,65 ans et plus,13,0.0
2023,Nouveau-Brunswick,Femmes+,15 à 24 ans,13,6.9
2023,Nouveau-Brunswick,Femmes+,15 ans et plus,13,14.52
2023,Nouveau-Brunswick,Femmes+,25 à 44 ans,13,12.26
2023,Nouveau-Brunswick,Femmes+,25 à 54 ans,13,14.69
2023,Nouveau-Brunswick,Femmes+,25 ans et plus,13,12.05
2023,Nouveau-Brunswick,Femmes+,45 ans et plus,13,4.9
2023,Nouveau-Brunswick,Femmes+,55 à 64 ans,13,0.0
2023,Nouveau-Brunswick,Femmes+,55 ans et plus,13,0.0
2023,Nouveau-Brunswick,Femmes+,65 ans et plus,13,0.0
2023,Terre-Neuve-et-Labrador,Hommes+,15 à 24 ans,10,0.0
2023,Terre-Neuve-et-Labrador,Hommes+,15 ans et plus,10,18.66
2023,Terre-Neuve-et-Labrador,Hommes+,25 à 44 ans,10,17.86
2023,Terre-Neuve-et-Labrador,Hommes+,25 à 54 ans,10,18.92
2023,Terre-Neuve-et-Labrador,Hommes+,25 ans et plus,10,12.82
2023,Terre-Neuve-et-Labrador,Hommes+,45 ans et plus,10,10.0
2023,Terre-Neuve-et-Labrador,Hommes+,55 à 64 ans,10,0.0
2023,Terre-Neuve-et-Labrador,Hommes+,55 ans et plus,10,0.0
2023,Terre-Neuve-et-Labrador,Hommes+,65 ans et plus,10,0.0
2023,Terre-Neuve-et-Labrador,Total - Genre,15 à 24 ans,10,13.04
2023,Terre-Neuve-et-Labrador,Total - Genre,15 ans et plus,10,21.08
2023,Terre-Neuve-et-Labrador,Total - Genre,25 à 44 ans,10,27.47
2023,Terre-Neuve-et-Labrador,Total - Genre,25 à 54 ans,10,34.09
2023,Terre-Neuve-et-Labrador,Total - Genre,25 ans et plus,10,25.0
2023,Terre-Neuve-et-Labrador,Total - Genre,45 ans et plus,10,14.18
2023,Terre-Neuve-et-Labrador,Total - Genre,55 à 64 ans,10,11.54
2023,Terre-Neuve-et-Labrador,Total - Genre,55 ans et plus,10,7.0
2023,Terre-Neuve-et-Labrador,Total - Genre,65 ans et plus,10,0.0
2023,Terre-Neuve-et-Labrador,Femmes+,15 à 24 ans,10,0.0
2023,Terre-Neuve-et-Labrador,Femmes+,15 ans et plus,10,21.19
2023,Terre-Neuve-et-Labrador,Femmes+,25 à 44 ans,10,12.7
2023,Terre-Neuve-et-Labrador,Femmes+,25 à 54 ans,10,33.33
2023,Terre-Neuve-et-Labrador,Femmes+,25 ans et plus,10,25.32
2023,Terre-Neuve-et-Labrador,Femmes+,45 ans et plus,10,9.89
2023,Terre-Neuve-et-Labrador,Femmes+,55 à 64 ans,10,0.0
2023,Terre-Neuve-et-Labrador,Femmes+,55 ans et plus,10,0.0
2023,Terre-Neuve-et-Labrador,Femmes+,65 ans et plus,10,0.0
2023,Nouvelle-Écosse,Hommes+,15 à 24 ans,12,11.51
2023,Nouvelle-Écosse,Hommes+,15 ans et plus,12,19.65
2023,Nouvelle-Écosse,Hommes+,25 à 44 ans,12,28.57
2023,Nouvelle-Écosse,Hommes+,25 à 54 ans,12,31.58
2023,Nouvelle-Écosse,Hommes+,25 ans et plus,12,22.77
2023,Nouvelle-Écosse,Hommes+,45 ans et plus,12,8.8
2023,Nouvelle-Écosse,Hommes+,55 à 64 ans,12,0.0
2023,Nouvelle-Écosse,Hommes+,55 ans et plus,12,6.48
2023,Nouvelle-Écosse,Hommes+,65 ans et plus,12,0.0
2023,Nouvelle-Écosse,Total - Genre,15 à 24 ans,12,14.58
2023,Nouvelle-Écosse,Total - Genre,15 ans et plus,12,17.0
2023,Nouvelle-Écosse,Total - Genre,25 à 44 ans,12,23.83
2023,Nouvelle-Écosse,Total - Genre,25 à 54 ans,12,23.82
2023,Nouvelle-Écosse,Total - Genre,25 ans et plus,12,18.21
2023,Nouvelle-Écosse,Total - Genre,45 ans et plus,12,14.8
2023,Nouvelle-Écosse,Total - Genre,55 à 64 ans,12,9.46
2023,Nouvelle-Écosse,Total - Genre,55 ans et plus,12,9.52
2023,Nouvelle-Écosse,Total - Genre,65 ans et plus,12,5.6
2023,Nouvelle-Écosse,Femmes+,15 à 24 ans,12,7.01
2023,Nouvelle-Écosse,Femmes+,15 ans et plus,12,15.36
2023,Nouvelle-Écosse,Femmes+,25 à 44 ans,12,17.2
2023,Nouvelle-Écosse,Femmes+,25 à 54 ans,12,19.11
2023,Nouvelle-Écosse,Femmes+,25 ans et plus,12,16.15
2023,Nouvelle-Écosse,Femmes+,45 ans et plus,12,11.16
2023,Nouvelle-Écosse,Femmes+,55 à 64 ans,12,9.52
2023,Nouvelle-Écosse,Femmes+,55 ans et plus,12,8.48
2023,Nouvelle-Écosse,Femmes+,65 ans et plus,12,0.0
2023,Ontario,Hommes+,15 à 24 ans,35,15.32
2023,Ontario,Hommes+,15 ans et plus,35,20.99
2023,Ontario,Hommes+,25 à 44 ans,35,37.1
2023,Ontario,Hommes+,25 à 54 ans,35,35.36
2023,Ontario,Hommes+,25 ans et plus,35,25.34
2023,Ontario,Hommes+,45 ans et plus,35,18.06
2023,Ontario,Hommes+,55 à 64 ans,35,23.53
2023,Ontario,Hommes+,55 ans et plus,35,14.85
2023,Ontario,Hommes+,65 ans et plus,35,5.52
2023,Ontario,Total - Genre,15 à 24 ans,35,15.41
2023,Ontario,Total - Genre,15 ans et plus,35,18.75
2023,Ontario,Total - Genre,25 à 44 ans,35,28.02
2023,Ontario,Total - Genre,25 à 54 ans,35,26.4
2023,Ontario,Total - Genre,25 ans et plus,35,20.72
2023,Ontario,Total - Genre,45 ans et plus,35,15.48
2023,Ontario,Total - Genre,55 à 64 ans,35,16.78
2023,Ontario,Total - Genre,55 ans et plus,35,12.4
2023,Ontario,Total - Genre,65 ans et plus,35,4.97
2023,Ontario,Femmes+,15 à 24 ans,35,15.48
2023,Ontario,Femmes+,15 ans et plus,35,17.36
